1774263490.104895; Key.shift_r; keydown
1774263511.5365891; i; keydown
1774263511.618648; a; keydown
1774263511.6222231; i; keyup
1774263511.6923022; a; keyup
1774263511.730494; Key.space; keydown
1774263511.8023121; Key.space; keyup
1774263512.6924748; b; keydown
1774263512.752325; b; keyup
1774263512.782624; e; keydown
1774263512.8444352; e; keyup
1774263513.0704942; h; keydown
1774263513.1385565; h; keyup
1774263513.160457; a; keydown
1774263513.2421389; a; keyup
1774263513.8146207; w; keydown
1774263513.878316; w; keyup
1774263513.9666486; i; keydown
1774263514.0223784; i; keyup
1774263514.1207876; o; keydown
1774263514.1980987; o; keyup
1774263514.3006244; r; keydown
1774263514.3685973; r; keyup
1774263514.4965694; a; keydown
1774263514.5605922; l; keydown
1774263514.5784457; a; keyup
1774263514.632437; l; keyup
1774263514.7205632; n; keydown
1774263514.7914658; n; keyup
1774263514.7926202; a; keydown
1774263514.8582966; a; keyup
1774263515.446614; Key.space; keydown
1774263515.5323594; Key.space; keyup
1774263515.8146803; j; keydown
1774263515.8585935; e; keydown
1774263515.9005282; j; keyup
1774263515.9221814; e; keyup
1774263516.0005562; s; keydown
1774263516.0782917; s; keyup
1774263516.2209315; t; keydown
1774263516.278682; Key.space; keydown
1774263516.286165; t; keyup
1774263516.342414; Key.space; keyup
1774263516.886878; b; keydown
1774263516.9265428; a; keydown
1774263516.9603546; b; keyup
1774263516.9902897; a; keyup
1774263517.1647491; r; keydown
1774263517.2383506; r; keyup
1774263517.3187342; d; keydown
1774263517.4062982; d; keyup
1774263517.4987986; z; keydown
1774263517.5850744; z; keyup
1774263517.628665; o; keydown
1774263517.6842852; o; keyup
1774263517.8064125; Key.space; keydown
1774263517.8664658; Key.space; keyup
1774263518.208625; c; keydown
1774263518.2844944; c; keyup
1774263518.3105795; i; keydown
1774263518.3844225; i; keyup
1774263518.3927119; e; keydown
1774263518.4671187; e; keyup
1774263518.514607; k; keydown
1774263518.5750036; a; keydown
1774263518.5782208; k; keyup
1774263518.6743839; a; keyup
1774263518.7546504; w; keydown
1774263518.8306732; w; keyup
1774263518.878591; e; keydown
1774263518.9803743; e; keyup
1774263519.7145762; .; keydown
1774263519.7864125; .; keyup
1774263520.1486826; Key.enter; keydown
1774263520.2026749; Key.enter; keyup
1774263520.84661; Key.shift_r; keydown
1774263521.1025267; P; keydown
1774263521.2021124; P; keyup
1774263521.2186282; Key.shift_r; keyup
1774263521.3305583; Key.alt_r; keydown
1774263521.4364216; o; keydown
1774263521.5943716; Key.alt_r; keyup
1774263521.6103415; o; keyup
1774263521.872663; Key.alt_r; keydown
1774263521.9685752; x; keydown
1774263522.048456; x; keyup
1774263522.0704806; Key.alt_r; keyup
1774263522.326737; n; keydown
1774263522.3425944; i; keydown
1774263522.4545324; i; keyup
1774263522.4723597; n; keyup
1774263522.8788865; e; keydown
1774263522.9544077; e; keyup
1774263523.9468973; j; keydown
1774263524.0527074; Key.space; keydown
1774263524.0685585; j; keyup
1774263524.1382096; Key.space; keyup
1774263524.2528858; w; keydown
1774263524.372458; w; keyup
1774263524.4126146; Key.alt_r; keydown
1774263524.5125537; l; keydown
1774263524.5888112; Key.alt_r; keyup
1774263524.6052456; l; keyup
1774263524.7086966; Key.alt_r; keydown
1774263524.836683; a; keydown
1774263524.9282951; a; keyup
1774263524.9424183; Key.alt_r; keyup
1774263525.1485379; c; keydown
1774263525.2204375; c; keyup
1774263525.3247364; z; keydown
1774263525.4244347; z; keyup
1774263525.4907434; Key.space; keydown
1774263525.5364501; Key.space; keyup
1774263525.7806497; t; keydown
1774263525.8526077; t; keyup
1774263525.8806736; Key.alt_r; keydown
1774263526.0203846; e; keydown
1774263526.0924492; e; keyup
1774263526.0942278; Key.alt_r; keyup
1774263526.3547046; Key.space; keydown
1774263526.4484634; Key.space; keyup
1774263526.6212716; s; keydown
1774263526.7243955; s; keyup
1774263526.7346783; i; keydown
1774263526.8172119; i; keyup
1774263527.0352316; Key.alt_r; keydown
1774263527.2252028; Key.alt_r; keyup
1774263527.454816; e; keydown
1774263527.520523; e; keyup
1774263527.6108575; Key.alt_r; keydown
1774263527.688888; c; keydown
1774263527.7625453; c; keyup
1774263527.790653; Key.alt_r; keyup
1774263528.4148488; ,; keydown
1774263528.484867; Key.space; keydown
1774263528.5211406; ,; keyup
1774263528.5684934; Key.space; keyup
1774263528.6667852; p; keydown
1774263528.7467546; r; keydown
1774263528.7926655; p; keyup
1774263528.8226075; r; keyup
1774263528.9709775; z; keydown
1774263529.0585635; z; keyup
1774263529.1687903; e; keydown
1774263529.2449465; e; keyup
1774263529.3188872; m; keydown
1774263529.434456; m; keyup
1774263529.7348285; y; keydown
1774263529.8065164; y; keyup
1774263529.8231146; s; keydown
1774263529.894418; s; keyup
1774263529.97876; Key.alt_r; keydown
1774263530.2678874; l; keydown
1774263530.2912755; l; keyup
1774263530.3645399; Key.alt_r; keyup
1774263530.544862; Key.backspace; keydown
1774263530.6025934; Key.backspace; keyup
1774263530.6647482; Key.backspace; keydown
1774263530.7225337; Key.backspace; keyup
1774263530.7507002; Key.alt_r; keydown
1774263530.868748; s; keydown
1774263530.9427786; s; keyup
1774263530.984865; Key.alt_r; keyup
1774263531.0467699; l; keydown
1774263531.160588; l; keyup
1774263531.5288448; Key.space; keydown
1774263531.6230521; Key.space; keyup
1774263531.804798; b; keydown
1774263531.8806581; b; keyup
1774263531.8826642; Key.alt_r; keydown
1774263531.9307764; l; keydown
1774263531.9905539; l; keyup
1774263531.9964068; Key.alt_r; keyup
1774263532.064879; Key.alt_r; keydown
1774263532.1448765; a; keydown
1774263532.2086282; a; keyup
1774263532.2465522; Key.alt_r; keyup
1774263532.3389418; d; keydown
1774263532.3945901; d; keyup
1774263533.677206; ,; keydown
1774263533.7370136; Key.space; keydown
1774263533.7768342; ,; keyup
1774263533.8266127; Key.space; keyup
1774263534.302922; c; keydown
1774263534.374528; c; keyup
1774263534.5326612; h; keydown
1774263534.5450277; Key.alt_r; keydown
1774263534.596597; h; keyup
1774263534.634757; l; keydown
1774263534.7467763; Key.alt_r; keyup
1774263534.7551253; l; keyup
1774263534.8390934; o; keydown
1774263534.9167826; o; keyup
1774263535.2967687; Key.alt_r; keydown
1774263535.5168476; n; keydown
1774263535.6366107; n; keyup
1774263535.6447582; Key.alt_r; keyup
1774263535.7826478; Key.space; keydown
1774263535.852974; Key.space; keyup
1774263536.0229874; d; keydown
1774263536.1031392; d; keyup
1774263536.2172348; x; keydown
1774263536.2685976; x; keyup
1774263536.472877; Key.backspace; keydown
1774263536.572579; Key.backspace; keyup
1774263536.628848; Key.alt_r; keydown
1774263536.7088547; x; keydown
1774263536.780466; x; keyup
1774263536.807411; Key.alt_r; keyup
1774263537.0008411; w; keydown
1774263537.0725522; w; keyup
1774263537.1128857; i; keydown
1774263537.1745706; i; keyup
1774263537.2570758; Key.alt_r; keydown
1774263537.3368177; e; keydown
1774263537.4125857; e; keyup
1774263537.4227445; Key.alt_r; keyup
1774263537.538879; k; keydown
1774263537.6206267; k; keyup
1774263537.6491156; Key.space; keydown
1774263537.720658; Key.space; keyup
1774263537.9028513; i; keydown
1774263537.9988737; Key.space; keydown
1774263538.014592; i; keyup
1774263538.066674; Key.space; keyup
1774263538.4650679; g; keydown
1774263538.5385783; g; keyup
1774263538.6608636; r; keydown
1774263538.7265291; r; keyup
1774263538.8487713; a; keydown
1774263538.9226508; a; keyup
1774263539.0729406; f; keydown
1774263539.133007; f; keyup
1774263539.1350157; i; keydown
1774263539.222681; i; keyup
1774263539.282894; c; keydown
1774263539.336698; c; keyup
1774263539.458936; z; keydown
1774263539.5029445; n; keydown
1774263539.5326793; z; keyup
1774263539.5488076; i; keydown
1774263539.6156142; n; keyup
1774263539.6425085; i; keyup
1774263539.6607158; e; keydown
1774263539.7286549; e; keyup
1774263540.2595599; Key.space; keydown
1774263540.3326979; Key.space; keyup
1774263540.509036; z; keydown
1774263540.584995; z; keyup
1774263540.671491; a; keydown
1774263540.766647; a; keyup
1774263540.9709475; Key.alt_r; keydown
1774263541.082881; z; keydown
1774263541.1647172; z; keyup
1774263541.1767225; Key.alt_r; keyup
1774263541.3130713; Key.alt_r; keydown
1774263541.4288626; o; keydown
1774263541.5647578; Key.alt_r; keyup
1774263541.5706313; o; keyup
1774263541.7809951; Key.alt_r; keydown
1774263541.9129636; l; keydown
1774263542.076737; l; keyup
1774263542.0805323; Key.alt_r; keyup
1774263542.29708; Key.alt_r; keydown
1774263542.5551012; c; keydown
1774263542.6367598; c; keyup
1774263542.7047691; Key.alt_r; keyup
1774263542.961056; Key.space; keydown
1774263543.0508034; Key.space; keyup
1774263543.3910642; f; keydown
1774263543.47488; f; keyup
1774263543.5930486; u; keydown
1774263543.6687448; u; keyup
1774263543.6909864; z; keydown
1774263543.8090394; z; keyup
1774263543.8609612; j; keydown
1774263543.9427125; j; keyup
1774263544.0776012; Key.alt_r; keydown
1774263544.1770809; e; keydown
1774263544.2514646; e; keyup
1774263544.281406; Key.alt_r; keyup
1774263544.505078; Key.space; keydown
1774263544.5908046; Key.space; keyup
1774263545.129191; p; keydown
1774263545.2468464; p; keyup
1774263545.2890823; r; keydown
1774263545.3831005; r; keyup
1774263545.3849227; o; keydown
1774263545.4707522; o; keyup
1774263545.6266792; j; keydown
1774263545.697147; e; keydown
1774263545.706602; j; keyup
1774263545.772956; e; keyup
1774263545.815021; k; keydown
1774263545.8847797; k; keyup
1774263545.9142694; t; keydown
1774263545.9787378; t; keyup
1774263545.9996367; Key.alt_r; keydown
1774263546.0471663; o; keydown
1774263546.1707528; o; keyup
1774263546.1788552; w; keydown
1774263546.1947649; Key.alt_r; keyup
1774263546.2388775; w; keyup
1774263546.7871695; w; keydown
1774263546.8831272; w; keyup
1774263547.9972768; Key.backspace; keydown
1774263548.068802; Key.backspace; keyup
1774263548.529023; Key.backspace; keydown
1774263548.6189477; Key.backspace; keyup
1774263548.88155; w; keydown
1774263548.9469554; w; keyup
1774263549.8350918; .; keydown
1774263549.9028263; .; keyup
1774263550.2716734; Key.enter; keydown
1774263550.3207023; Key.enter; keyup
1774263551.591739; Key.esc; keydown
1774263551.6968405; Key.esc; keyup
