1774729254.2974226; Key.shift; keydown
1774729277.7465973; o; keyup
1774729277.8928714; Key.space; keydown
1774729277.968057; Key.space; keyup
1774729278.2260559; c; keydown
1774729278.313514; c; keyup
1774729278.365868; i; keydown
1774729278.4609408; i; keyup
1774729278.524038; e; keydown
1774729278.6057382; e; keyup
1774729278.680984; k; keydown
1774729278.7552068; k; keyup
1774729278.7658908; a; keydown
1774729278.8367121; a; keyup
1774729278.9528348; w; keydown
1774729279.0418587; a; keydown
1774729279.0759435; w; keyup
1774729279.1492598; a; keyup
1774729279.3168564; .; keydown
1774729279.4185536; .; keyup
1774729279.8481321; Key.enter; keydown
1774729279.970989; Key.enter; keyup
1774729280.881726; Key.ctrl_l; keydown
1774729280.8825564; Key.alt_gr; keydown
1774729281.013543; ó; keydown
1774729281.0523884; ó; keyup
1774729281.10813; Key.ctrl_l; keyup
1774729281.1090977; Key.alt_gr; keyup
1774729282.242926; Key.backspace; keydown
1774729282.3205051; Key.backspace; keyup
1774729282.4981685; Key.shift; keydown
1774729283.016138; Key.shift; keydown
1774729283.0490873; Key.shift; keydown
1774729283.081679; Key.shift; keydown
1774729283.1146975; Key.shift; keydown
1774729283.1473832; Key.shift; keydown
1774729283.180361; Key.shift; keydown
1774729283.2131379; Key.shift; keydown
1774729283.2459745; Key.shift; keydown
1774729283.2723024; P; keydown
1774729283.3749945; P; keyup
1774729283.6543155; Key.ctrl_l; keydown
1774729283.655263; Key.alt_gr; keydown
1774729283.8736846; Key.shift; keyup
1774729284.1234734; ó; keydown
1774729284.2569394; ó; keyup
1774729285.242971; ź; keydown
1774729285.3540897; ź; keyup
1774729285.5266292; Key.ctrl_l; keyup
1774729285.5275986; Key.alt_gr; keyup
1774729285.8091753; n; keydown
1774729285.877216; i; keydown
1774729285.9270582; n; keyup
1774729285.9901834; i; keyup
1774729286.0227275; e; keydown
1774729286.1141107; e; keyup
1774729286.2006702; Key.space; keydown
1774729286.2386484; j; keydown
1774729286.2510695; Key.space; keyup
1774729286.3179657; j; keyup
1774729286.6107407; Key.backspace; keydown
1774729286.681409; Key.backspace; keyup
1774729286.7390084; Key.backspace; keydown
1774729286.8080401; Key.backspace; keyup
1774729286.9036016; j; keydown
1774729286.985198; j; keyup
1774729287.134023; Key.space; keydown
1774729287.2259245; Key.space; keyup
1774729287.455912; w; keydown
1774729287.5233305; w; keyup
1774729287.56325; Key.ctrl_l; keydown
1774729287.5642447; Key.alt_gr; keydown
1774729287.6626625; ł; keydown
1774729287.7463958; ł; keyup
1774729287.8237627; ą; keydown
1774729287.8963532; ą; keyup
1774729287.9806228; Key.ctrl_l; keyup
1774729287.9816394; Key.alt_gr; keyup
1774729288.3109818; c; keydown
1774729288.44936; c; keyup
1774729288.5665247; z; keydown
1774729288.6868665; z; keyup
1774729288.8542109; Key.space; keydown
1774729288.9445138; Key.space; keyup
1774729289.260258; t; keydown
1774729289.3510323; t; keyup
1774729289.4230962; Key.ctrl_l; keydown
1774729289.4239626; Key.alt_gr; keydown
1774729289.6103747; ę; keydown
1774729289.6581619; Key.ctrl_l; keyup
1774729289.6606145; Key.alt_gr; keyup
1774729289.6775577; e; keyup
1774729289.8024402; Key.space; keydown
1774729289.8599958; Key.space; keyup
1774729289.9513412; s; keydown
1774729290.0398457; i; keydown
1774729290.0509558; s; keyup
1774729290.1325824; i; keyup
1774729290.5227206; e; keydown
1774729290.6025186; e; keyup
1774729290.710471; Key.ctrl_l; keydown
1774729290.7113326; Key.alt_gr; keydown
1774729290.861718; ć; keydown
1774729290.9625604; ć; keyup
1774729290.9971333; Key.ctrl_l; keyup
1774729290.9980443; Key.alt_gr; keyup
1774729292.0265062; ,; keydown
1774729292.1260078; ,; keyup
1774729293.195844; p; keydown
1774729293.2851887; p; keyup
1774729293.3449304; r; keydown
1774729293.4053938; r; keyup
1774729293.6203952; z; keydown
1774729293.7168124; z; keyup
1774729293.8175564; e; keydown
1774729293.8968055; e; keyup
1774729294.854138; m; keydown
1774729294.9222376; m; keyup
1774729295.0912595; y; keydown
1774729295.1645503; y; keyup
1774729295.413803; Key.ctrl_l; keydown
1774729295.4145687; Key.alt_gr; keydown
1774729295.6057913; ś; keydown
1774729295.6979752; ś; keyup
1774729295.7640662; Key.ctrl_l; keyup
1774729295.7650998; Key.alt_gr; keyup
1774729295.9302764; l; keydown
1774729296.008822; l; keyup
1774729296.154038; Key.space; keydown
1774729296.2489612; Key.space; keyup
1774729296.4338691; b; keydown
1774729296.5198267; b; keyup
1774729297.009455; Key.ctrl_l; keydown
1774729297.0104375; Key.alt_gr; keydown
1774729297.1517696; ł; keydown
1774729297.2277443; ł; keyup
1774729297.4930947; Key.ctrl_l; keyup
1774729297.4939518; Key.alt_gr; keyup
1774729297.937116; Key.ctrl_l; keydown
1774729297.9378116; Key.alt_gr; keydown
1774729297.9413342; ą; keydown
1774729298.0381002; ą; keyup
1774729298.2710848; Key.ctrl_l; keyup
1774729298.2718143; Key.alt_gr; keyup
1774729298.3643441; d; keydown
1774729298.470249; d; keyup
1774729298.8708467; ,; keydown
1774729298.9911373; ,; keyup
1774729300.0706315; Key.space; keydown
1774729300.1944256; Key.space; keyup
1774729300.4031706; c; keydown
1774729300.516488; c; keyup
1774729301.2291062; h; keydown
1774729301.321986; h; keyup
1774729301.5914814; Key.ctrl_l; keydown
1774729301.592177; Key.alt_gr; keydown
1774729301.6711206; ł; keydown
1774729301.7825012; ł; keyup
1774729302.3136458; Key.ctrl_l; keyup
1774729302.3146293; Key.alt_gr; keyup
1774729302.540881; o; keydown
1774729302.6433342; o; keyup
1774729302.858831; Key.ctrl_l; keydown
1774729302.8600173; Key.alt_gr; keydown
1774729303.0620701; ń; keydown
1774729303.1914835; ń; keyup
1774729303.2043624; Key.ctrl_l; keyup
1774729303.205142; Key.alt_gr; keyup
1774729303.4394753; Key.space; keydown
1774729303.527738; Key.space; keyup
1774729303.8191075; d; keydown
1774729303.893709; d; keyup
1774729304.0612314; Key.ctrl_l; keydown
1774729304.06281; Key.alt_gr; keydown
1774729304.2307436; ź; keydown
1774729304.3114247; Key.ctrl_l; keyup
1774729304.3122017; Key.alt_gr; keyup
1774729304.3265533; x; keyup
1774729304.5239658; w; keydown
1774729304.6086242; w; keyup
1774729304.6275897; i; keydown
1774729304.725069; i; keyup
1774729305.7243881; Key.ctrl_l; keydown
1774729305.7253385; Key.alt_gr; keydown
1774729305.855978; ę; keydown
1774729305.9192374; Key.ctrl_l; keyup
1774729305.9201252; Key.alt_gr; keyup
1774729305.9313335; e; keyup
1774729306.121567; k; keydown
1774729306.2153273; k; keyup
1774729306.3233035; Key.space; keydown
1774729306.391821; Key.space; keyup
1774729306.4917598; i; keydown
1774729306.5995324; i; keyup
1774729306.6719894; Key.space; keydown
1774729306.7941365; Key.space; keyup
1774729307.1729567; g; keydown
1774729307.2639682; g; keyup
1774729307.4506855; r; keydown
1774729307.5338798; a; keydown
1774729307.541454; r; keyup
1774729307.6201475; a; keyup
1774729307.781803; f; keydown
1774729307.8528354; f; keyup
1774729307.8606977; i; keydown
1774729307.9536445; i; keyup
1774729308.1356294; c; keydown
1774729308.209642; z; keydown
1774729308.2570236; c; keyup
1774729308.378585; z; keyup
1774729308.5433066; n; keydown
1774729308.6377213; n; keyup
1774729308.879226; i; keydown
1774729308.988906; i; keyup
1774729309.065544; e; keydown
1774729309.1372209; e; keyup
1774729309.2490692; Key.space; keydown
1774729309.3627055; Key.space; keyup
1774729309.8319297; z; keydown
1774729309.924648; z; keyup
1774729310.0107996; a; keydown
1774729310.086069; a; keyup
1774729310.5753446; Key.ctrl_l; keydown
1774729310.5767233; Key.alt_gr; keydown
1774729310.7522862; Key.ctrl_l; keyup
1774729310.753625; Key.alt_gr; keyup
1774729310.8895905; Key.ctrl_l; keydown
1774729310.8903975; Key.alt_gr; keydown
1774729311.3655672; ż; keydown
1774729311.4773388; ż; keyup
1774729311.6543086; ó; keydown
1774729311.7640584; ó; keyup
1774729311.9825623; ł; keydown
1774729312.0901375; ł; keyup
1774729312.7636812; ć; keydown
1774729312.8431854; ć; keyup
1774729312.9638574; Key.ctrl_l; keyup
1774729312.9647517; Key.alt_gr; keyup
1774729313.2182493; Key.space; keydown
1774729313.301483; Key.space; keyup
1774729313.6758447; f; keydown
1774729313.753589; f; keyup
1774729314.123028; u; keydown
1774729314.218659; u; keyup
1774729314.2760198; z; keydown
1774729314.3823543; z; keyup
1774729314.4451451; j; keydown
1774729314.4925036; j; keyup
1774729314.7260132; Key.ctrl_l; keydown
1774729314.7270336; Key.alt_gr; keydown
1774729314.8743105; ę; keydown
1774729314.924288; Key.ctrl_l; keyup
1774729314.9252565; Key.alt_gr; keyup
1774729314.95588; e; keyup
1774729315.1721332; Key.space; keydown
1774729315.2477322; Key.space; keyup
1774729315.665124; p; keydown
1774729315.7605631; p; keyup
1774729316.0660994; r; keydown
1774729316.1371763; r; keyup
1774729316.155874; o; keydown
1774729316.2400877; o; keyup
1774729316.450903; j; keydown
1774729316.5325148; j; keyup
1774729316.6270366; e; keydown
1774729316.712935; e; keyup
1774729316.765913; k; keydown
1774729316.8435476; k; keyup
1774729316.9497206; t; keydown
1774729317.0159967; t; keyup
1774729317.1910331; Key.ctrl_l; keydown
1774729317.1927218; Key.alt_gr; keydown
1774729317.302525; ó; keydown
1774729317.4228694; ó; keyup
1774729317.4355621; Key.ctrl_l; keyup
1774729317.4364626; Key.alt_gr; keyup
1774729317.5527368; w; keydown
1774729317.6244; w; keyup
1774729318.2727606; .; keydown
1774729318.335019; .; keyup
1774729318.4518836; Key.enter; keydown
1774729318.5412364; Key.enter; keyup
