1774729017.7032669; Key.shift; keydown
1774729017.9869719; W; keydown
1774729018.1106153; W; keyup
1774729018.1183307; Key.shift; keyup
1774729018.3826618; Key.space; keydown
1774729018.4877965; Key.space; keyup
1774729019.1256385; Key.shift; keydown
1774729019.3187912; S; keydown
1774729019.37021; Key.shift; keyup
1774729019.4090064; s; keyup
1774729019.5131125; z; keydown
1774729019.6358907; z; keyup
1774729019.666992; c; keydown
1774729019.7869022; z; keydown
1774729019.807825; c; keyup
1774729019.9141002; z; keyup
1774729020.105349; e; keydown
1774729020.2261136; e; keyup
1774729020.9168525; b; keydown
1774729021.0390565; b; keyup
1774729021.1515577; r; keydown
1774729021.2162714; r; keyup
1774729021.8545263; z; keydown
1774729021.9881818; e; keydown
1774729021.993311; z; keyup
1774729022.0762627; e; keyup
1774729023.2408118; s; keydown
1774729023.2777812; z; keydown
1774729023.358691; s; keyup
1774729023.4085627; z; keyup
1774729023.4727764; y; keydown
1774729023.5490608; y; keyup
1774729023.662852; n; keydown
1774729023.7740595; i; keydown
1774729023.7815588; n; keyup
1774729023.8511145; i; keyup
1774729023.8998582; e; keydown
1774729023.9886065; e; keyup
1774729024.031547; Key.space; keydown
1774729024.1350625; Key.space; keyup
1774729024.5927515; c; keydown
1774729024.7117481; h; keydown
1774729024.722372; c; keyup
1774729024.8144298; h; keyup
1774729025.0705462; r; keydown
1774729025.1493683; r; keyup
1774729025.3163705; z; keydown
1774729025.428995; z; keyup
1774729025.4797037; Key.ctrl_l; keydown
1774729025.480456; Key.alt_gr; keydown
1774729025.6281419; ą; keydown
1774729025.7305062; ą; keyup
1774729025.7460535; Key.ctrl_l; keyup
1774729025.746799; Key.alt_gr; keyup
1774729026.0369291; s; keydown
1774729026.137776; z; keydown
1774729026.187488; s; keyup
1774729026.261732; z; keyup
1774729026.3681576; c; keydown
1774729026.3960404; z; keydown
1774729026.478549; c; keyup
1774729026.6046257; z; keyup
1774729026.7851026; Key.space; keydown
1774729026.857659; Key.space; keyup
1774729027.2038574; b; keydown
1774729027.2849226; b; keyup
1774729027.4740229; r; keydown
1774729027.5425193; r; keyup
1774729027.6926649; z; keydown
1774729027.774355; z; keyup
1774729027.7770832; m; keydown
1774729027.8896785; m; keyup
1774729027.9075847; i; keydown
1774729027.9951284; i; keyup
1774729028.0086114; Key.space; keydown
1774729028.104498; Key.space; keyup
1774729028.1881104; w; keydown
1774729028.2586718; w; keyup
1774729028.2892568; Key.space; keydown
1774729028.3707566; Key.space; keyup
1774729028.9810271; t; keydown
1774729029.0562675; t; keyup
1774729029.2310758; r; keydown
1774729029.2848725; r; keyup
1774729029.5034337; z; keydown
1774729029.6209514; z; keyup
1774729029.9108124; c; keydown
1774729030.0105038; c; keyup
1774729030.0521238; i; keydown
1774729030.1308424; i; keyup
1774729030.189924; n; keydown
1774729030.3099754; i; keydown
1774729030.324123; n; keyup
1774729030.3913817; i; keyup
1774729030.3991396; e; keydown
1774729030.474895; e; keyup
1774729030.8255465; Key.enter; keydown
1774729030.9015703; Key.enter; keyup
1774729034.4582574; Key.shift; keydown
1774729034.5949612; B; keydown
1774729034.634204; B; keyup
1774729034.6623094; Key.shift; keyup
1774729034.8393292; i; keydown
1774729034.9050226; i; keyup
1774729035.0151243; o; keydown
1774729035.1063838; o; keyup
1774729036.4116292; m; keydown
1774729036.4784045; m; keyup
1774729036.5415404; e; keydown
1774729036.645848; e; keyup
1774729036.8906004; t; keydown
1774729036.9580507; t; keyup
1774729037.413999; r; keydown
1774729037.4790044; r; keyup
1774729037.5155816; i; keydown
1774729037.6033685; i; keyup
1774729037.6169446; a; keydown
1774729037.7317436; a; keyup
1774729038.0434704; Key.space; keydown
1774729038.138997; Key.space; keyup
1774729038.7132378; b; keydown
1774729038.7983809; b; keyup
1774729039.8582299; e; keydown
1774729039.9763384; e; keyup
1774729040.3725123; h; keydown
1774729040.486307; h; keyup
1774729040.6321661; a; keydown
1774729040.7186975; a; keyup
1774729041.6346357; w; keydown
1774729041.764738; w; keyup
1774729041.8281307; i; keydown
1774729041.9131873; i; keyup
1774729042.1975372; o; keydown
1774729042.2720942; o; keyup
1774729042.4148102; e; keydown
1774729042.5124083; a; keydown
1774729042.5233624; e; keyup
1774729042.5871627; a; keyup
1774729042.6101403; l; keydown
1774729042.7084372; l; keyup
1774729042.8248296; n; keydown
1774729042.92299; n; keyup
1774729043.1376755; Key.backspace; keydown
1774729043.2489443; Key.backspace; keyup
1774729043.32079; Key.backspace; keydown
1774729043.410657; Key.backspace; keyup
1774729043.4845138; Key.backspace; keydown
1774729043.553483; Key.backspace; keyup
1774729043.6234875; Key.backspace; keydown
1774729043.711289; Key.backspace; keyup
1774729044.2012212; w; keydown
1774729044.283297; w; keyup
1774729046.1753604; Key.backspace; keydown
1774729046.268951; Key.backspace; keyup
1774729047.2704177; r; keydown
1774729047.3686986; r; keyup
1774729047.3752084; a; keydown
1774729047.512922; a; keyup
1774729047.6067407; l; keydown
1774729047.6881933; l; keyup
1774729047.839354; n; keydown
1774729047.9141889; n; keyup
1774729047.9454484; a; keydown
1774729048.044026; a; keyup
1774729048.444421; Key.space; keydown
1774729048.5218244; Key.space; keyup
1774729048.7116346; j; keydown
1774729048.832712; j; keyup
1774729048.8463814; e; keydown
1774729048.899371; e; keyup
1774729049.0431871; s; keydown
1774729049.0754313; s; keyup
1774729049.5943263; t; keydown
1774729049.673569; t; keyup
1774729049.8493452; Key.space; keydown
1774729049.9150465; Key.space; keyup
1774729050.3601727; a; keydown
1774729050.4552991; a; keyup
1774729050.901227; Key.backspace; keydown
1774729050.987985; Key.backspace; keyup
1774729051.474126; b; keydown
1774729051.5474308; b; keyup
1774729051.5816987; a; keydown
1774729051.717055; a; keyup
1774729051.7480936; r; keydown
1774729051.8162875; r; keyup
1774729052.0087657; d; keydown
1774729052.1098106; d; keyup
1774729052.2114723; z; keydown
1774729052.3309195; z; keyup
1774729052.3337278; o; keydown
1774729052.4573236; o; keyup
1774729052.6283715; Key.space; keydown
1774729052.7615893; Key.space; keyup
1774729053.22106; c; keydown
1774729053.3087869; c; keyup
1774729053.4108853; i; keydown
1774729053.4991126; i; keyup
1774729053.8200839; e; keydown
1774729053.9098392; e; keyup
1774729054.1217465; k; keydown
1774729054.2190425; k; keyup
1774729054.2950838; a; keydown
1774729054.4044516; a; keyup
1774729054.4643683; w; keydown
1774729054.5605602; a; keydown
1774729054.5967026; w; keyup
1774729054.6921828; a; keyup
1774729055.1814833; .; keydown
1774729055.2860494; .; keyup
1774729055.5518782; Key.enter; keydown
