1774729173.1524718; Key.shift; keydown
1774729173.6682246; Key.shift; keydown
1774729173.7007337; Key.shift; keydown
1774729173.7341273; Key.shift; keydown
1774729173.7663405; Key.shift; keydown
1774729173.799217; Key.shift; keydown
1774729173.8322432; Key.shift; keydown
1774729173.8650932; Key.shift; keydown
1774729173.9001687; Key.shift; keydown
1774729173.9320183; Key.shift; keydown
1774729173.9647949; Key.shift; keydown
1774729173.997307; Key.shift; keydown
1774729174.0341141; Key.shift; keydown
1774729174.06487; Key.shift; keydown
1774729174.0971925; Key.shift; keydown
1774729174.130705; Key.shift; keydown
1774729174.1630363; Key.shift; keydown
1774729174.1959321; Key.shift; keydown
1774729174.2311895; Key.shift; keydown
1774729174.2641184; Key.shift; keydown
1774729174.2975974; Key.shift; keydown
1774729174.3298845; Key.shift; keydown
1774729174.3616157; Key.shift; keydown
1774729174.3941364; Key.shift; keydown
1774729174.4270499; Key.shift; keydown
1774729174.46136; Key.shift; keydown
1774729174.4941852; Key.shift; keydown
1774729174.5271986; Key.shift; keydown
1774729174.559935; Key.shift; keydown
1774729174.5927773; Key.shift; keydown
1774729174.6255865; Key.shift; keydown
1774729174.658639; Key.shift; keydown
1774729174.6915846; Key.shift; keydown
1774729174.6996703; W; keydown
1774729174.7886202; Key.shift; keyup
1774729174.8073385; w; keyup
1774729175.8881266; Key.space; keydown
1774729176.0113792; Key.space; keyup
1774729176.4955404; Key.shift; keydown
1774729176.6705267; S; keydown
1774729176.7574348; Key.shift; keyup
1774729176.7942188; s; keyup
1774729176.9367628; z; keydown
1774729177.0835345; z; keyup
1774729177.231328; c; keydown
1774729177.3722563; z; keydown
1774729177.3774052; c; keyup
1774729177.5019495; z; keyup
1774729178.006771; e; keydown
1774729178.101125; e; keyup
1774729178.353033; b; keydown
1774729178.4218338; b; keyup
1774729178.6917815; r; keydown
1774729178.7471418; r; keyup
1774729179.1216226; z; keydown
1774729179.2325044; z; keyup
1774729179.3882945; e; keydown
1774729179.4830253; e; keyup
1774729179.7819571; s; keydown
1774729179.8519492; z; keydown
1774729179.886653; s; keyup
1774729180.0058634; z; keyup
1774729180.5091212; y; keydown
1774729180.596344; y; keyup
1774729180.7348056; n; keydown
1774729180.8467886; i; keydown
1774729180.8908517; n; keyup
1774729180.9506028; i; keyup
1774729181.025318; e; keydown
1774729181.11677; e; keyup
1774729181.2180896; Key.space; keydown
1774729181.3226328; Key.space; keyup
1774729183.0679631; c; keydown
1774729183.1733325; c; keyup
1774729183.2724097; h; keydown
1774729183.3701146; h; keyup
1774729183.4816246; r; keydown
1774729183.5699441; r; keyup
1774729183.8030503; z; keydown
1774729183.9207046; z; keyup
1774729184.2153943; Key.ctrl_l; keydown
1774729184.2168126; Key.alt_gr; keydown
1774729184.369343; ą; keydown
1774729184.47546; ą; keyup
1774729184.5163913; Key.ctrl_l; keyup
1774729184.517174; Key.alt_gr; keyup
1774729184.6222086; s; keydown
1774729184.70171; z; keydown
1774729184.742851; s; keyup
1774729184.826758; z; keyup
1774729184.9809918; c; keydown
1774729185.0174298; z; keydown
1774729185.0515904; c; keyup
1774729185.174856; z; keyup
1774729185.3503647; Key.space; keydown
1774729185.47191; Key.space; keyup
1774729185.7429721; b; keydown
1774729185.8244178; b; keyup
1774729186.0753906; r; keydown
1774729186.129353; r; keyup
1774729186.3491223; z; keydown
1774729186.4949179; z; keyup
1774729186.5302024; m; keydown
1774729186.6571987; m; keyup
1774729186.7308078; i; keydown
1774729186.8186922; i; keyup
1774729186.912034; Key.space; keydown
