1774275780.4813507; Key.shift; keydown
1774275800.311246; Key.space; keydown
1774275800.3848822; Key.space; keyup
1774275800.6756139; b; keydown
1774275800.7368486; b; keyup
1774275800.9636288; r; keydown
1774275801.0695262; z; keydown
1774275801.0808215; r; keyup
1774275801.203156; z; keyup
1774275801.335074; m; keydown
1774275801.4311583; m; keyup
1774275801.4995959; i; keydown
1774275801.56715; i; keyup
1774275801.6733532; Key.space; keydown
1774275801.7471287; Key.space; keyup
1774275801.993575; w; keydown
1774275802.0711117; w; keyup
1774275802.1435213; Key.space; keydown
1774275802.2270935; Key.space; keyup
1774275802.629201; t; keydown
1774275802.698701; t; keyup
1774275803.2209947; r; keydown
1774275803.3166454; r; keyup
1774275803.349142; z; keydown
1774275803.4970345; z; keyup
1774275803.7354555; c; keydown
1774275803.7968183; c; keyup
1774275803.869438; i; keydown
1774275803.926923; i; keyup
1774275804.1254182; n; keydown
1774275804.223052; n; keyup
1774275804.245365; i; keydown
1774275804.3147953; i; keyup
1774275804.363406; e; keydown
1774275804.4169714; e; keyup
1774275805.1912115; .; keydown
1774275805.2403994; .; keyup
1774275806.0715384; \; keydown
1774275806.072274; Key.enter; keydown
1774275806.1167314; \; keyup
1774275806.1226974; Key.enter; keyup
1774275808.3868694; Key.shift; keydown
1774275808.645241; N; keydown
1774275808.7007494; N; keyup
1774275808.7670949; Key.shift; keyup
1774275809.3151577; Key.backspace; keydown
1774275809.4142442; Key.backspace; keyup
1774275809.5787039; Key.shift; keydown
1774275809.7791471; B; keydown
1774275809.8707733; Key.shift; keyup
1774275809.904744; b; keyup
1774275810.0808892; i; keydown
1774275810.1667166; i; keyup
1774275810.231158; o; keydown
1774275810.3026597; o; keyup
1774275810.512594; m; keydown
1774275810.5747092; m; keyup
1774275810.6232607; e; keydown
1774275810.70883; e; keyup
1774275810.9371376; t; keydown
1774275811.0554438; r; keydown
1774275811.0578299; t; keyup
1774275811.1146924; r; keyup
1774275811.321172; i; keydown
1774275811.3786197; i; keyup
1774275811.42303; a; keydown
1774275811.4926467; a; keyup
1774275812.054701; Key.space; keydown
1774275812.1245992; Key.space; keyup
1774275812.4843464; b; keydown
1774275812.5360866; b; keyup
1774275812.6091847; e; keydown
1774275812.6841486; e; keyup
1774275813.288585; h; keydown
1774275813.3486745; h; keyup
1774275813.3683531; a; keydown
1774275813.4620316; a; keyup
1774275813.6289175; w; keydown
1774275813.6884105; w; keyup
1774275813.7868047; i; keydown
1774275813.8401628; i; keyup
1774275813.9490488; o; keydown
1774275814.002228; o; keyup
1774275814.232807; r; keydown
1774275814.326852; a; keydown
1774275814.3487358; r; keyup
1774275814.406385; a; keyup
1774275814.544804; l; keydown
1774275814.6021132; l; keyup
1774275814.8467987; n; keydown
1774275814.892014; n; keyup
1774275814.9346673; a; keydown
1774275815.0319543; a; keyup
1774275815.6043158; Key.space; keydown
1774275815.6803493; Key.space; keyup
1774275816.1247857; j; keydown
1774275816.1882434; j; keyup
1774275816.2201374; e; keydown
1774275816.3287983; s; keydown
1774275816.3560815; e; keyup
1774275816.4182875; s; keyup
1774275816.6041725; t; keydown
1774275816.670452; t; keyup
1774275817.1527758; Key.space; keydown
1774275817.2378175; Key.space; keyup
1774275817.5563705; b; keydown
1774275817.6042228; b; keyup
1774275817.6522987; a; keydown
1774275817.729854; a; keyup
1774275817.8822489; r; keydown
1774275817.9902563; r; keyup
1774275818.0705132; z; keydown
1774275818.155884; z; keyup
1774275818.4986327; Key.backspace; keydown
1774275818.6021702; Key.backspace; keyup
1774275818.6146095; d; keydown
1774275818.716937; z; keydown
1774275818.7500024; d; keyup
1774275818.8237517; z; keyup
1774275819.5125556; o; keydown
1774275819.5576828; o; keyup
1774275819.8711662; Key.space; keydown
1774275819.950074; Key.space; keyup
1774275820.4365318; c; keydown
1774275820.5180798; c; keyup
1774275820.5963488; i; keydown
1774275820.6496375; i; keyup
1774275820.7279747; e; keydown
1774275820.7901216; e; keyup
1774275820.874024; k; keydown
1774275820.938089; k; keyup
1774275820.9984164; a; keydown
1774275821.0720756; a; keyup
1774275821.336155; w; keydown
1774275821.4102309; a; keydown
1774275821.4455812; w; keyup
1774275821.5159783; a; keyup
1774275822.1684422; .; keydown
1774275822.2257874; .; keyup
1774275823.342416; Key.enter; keydown
1774275823.4141057; Key.enter; keyup
1774275824.284428; Key.shift; keydown
1774275824.4743412; P; keydown
1774275824.531994; P; keyup
1774275824.5680165; Key.shift; keyup
1774275824.893915; Key.alt_r; keydown
1774275825.012321; o; keydown
1774275825.07982; Key.alt_r; keyup
1774275825.1078334; o; keyup
1774275825.3483593; Key.alt_r; keydown
1774275825.5997338; x; keydown
1774275825.6698008; x; keyup
1774275825.7358625; Key.alt_r; keyup
1774275826.2301605; n; keydown
1774275826.3232408; n; keyup
1774275826.4001796; i; keydown
1774275826.4619615; i; keyup
1774275827.5883331; e; keydown
1774275827.633512; e; keyup
1774275827.7917285; j; keydown
1774275827.8434334; j; keyup
1774275828.022278; Key.space; keydown
1774275828.1137712; Key.space; keyup
1774275829.2179968; w; keydown
1774275829.2896008; w; keyup
1774275829.520124; Key.alt_r; keydown
1774275829.6100016; l; keydown
1774275829.6736155; Key.alt_r; keyup
1774275829.7254581; l; keyup
1774275830.9875112; Key.alt_r; keydown
1774275831.1578133; a; keydown
1774275831.2390254; a; keyup
1774275831.2936282; Key.alt_r; keyup
1774275831.8058352; c; keydown
1774275831.9038076; z; keydown
1774275831.9431927; c; keyup
1774275832.021107; z; keyup
1774275832.4552975; Key.space; keydown
1774275832.5253448; Key.space; keyup
1774275833.051856; t; keydown
1774275833.113406; t; keyup
1774275833.2678835; Key.alt_r; keydown
1774275833.4597888; e; keydown
1774275833.5232983; e; keyup
1774275833.5513344; Key.alt_r; keyup
1774275833.7096689; Key.space; keydown
1774275833.7872677; Key.space; keyup
1774275834.3614194; s; keydown
1774275834.453299; s; keyup
1774275834.4997554; i; keydown
1774275834.5847793; i; keyup
1774275834.6056993; e; keydown
1774275834.6792932; e; keyup
1774275834.8717752; Key.alt_r; keydown
1774275835.0132692; c; keydown
1774275835.105237; c; keyup
1774275835.1507416; Key.alt_r; keyup
1774275835.5633748; Key.space; keydown
1774275835.6292214; Key.space; keyup
1774275835.9416862; Key.backspace; keydown
1774275836.0490873; Key.backspace; keyup
1774275836.5631726; ,; keydown
1774275836.6089036; ,; keyup
1774275836.7569945; Key.space; keydown
1774275836.8331707; Key.space; keyup
1774275837.605056; p; keydown
1774275837.640817; p; keyup
1774275837.7192266; r; keydown
1774275837.8154886; z; keydown
1774275837.8486583; r; keyup
1774275837.9450588; z; keyup
1774275838.4195502; e; keydown
1774275838.4628341; e; keyup
1774275839.3735623; m; keydown
1774275839.4147766; m; keyup
1774275839.7834482; y; keydown
1774275839.8307943; y; keyup
1774275840.187509; Key.alt_r; keydown
1774275840.2988405; s; keydown
1774275840.3624554; s; keyup
1774275840.431165; Key.alt_r; keyup
1774275840.6653488; l; keydown
1774275840.7086616; l; keyup
1774275841.4775357; Key.space; keydown
1774275841.530426; Key.space; keyup
1774275841.8868697; b; keydown
1774275841.9406316; b; keyup
1774275842.0733242; Key.alt_r; keydown
1774275842.1788661; l; keydown
1774275842.2348216; Key.alt_r; keyup
1774275842.2928607; l; keyup
1774275842.446711; Key.alt_r; keydown
1774275842.5286644; a; keydown
1774275842.6282876; a; keyup
1774275842.65216; Key.alt_r; keyup
1774275842.8107843; d; keydown
1774275842.8768275; d; keyup
1774275843.9011946; ,; keydown
1774275843.9543247; ,; keyup
1774275844.7571404; Key.space; keydown
1774275844.8262203; Key.space; keyup
1774275845.3091338; c; keydown
1774275845.3706908; c; keyup
1774275845.4471073; h; keydown
1774275845.5044339; h; keyup
1774275845.841137; Key.alt_r; keydown
1774275845.9350014; l; keydown
1774275846.0021865; Key.alt_r; keyup
1774275846.0466225; l; keyup
1774275846.4507747; o; keydown
1774275846.5181077; o; keyup
1774275847.1109369; Key.alt_r; keydown
1774275847.2790782; n; keydown
1774275847.3303046; Key.alt_r; keyup
1774275847.3621414; n; keyup
1774275848.0405016; Key.space; keydown
1774275848.1425014; Key.space; keyup
1774275848.5168877; d; keydown
1774275848.5880828; d; keyup
1774275849.526848; Key.alt_r; keydown
1774275849.7123988; x; keydown
1774275849.7639844; x; keyup
1774275849.7821078; Key.alt_r; keyup
1774275851.3207924; w; keydown
1774275851.3802738; w; keyup
1774275851.4547062; i; keydown
1774275851.518288; i; keyup
1774275851.668731; Key.alt_r; keydown
1774275851.7982209; e; keydown
1774275851.8618984; e; keyup
1774275851.9043255; Key.alt_r; keyup
1774275852.1002045; k; keydown
1774275852.1319854; k; keyup
1774275852.858034; Key.space; keydown
1774275852.9378264; Key.space; keyup
1774275853.136675; i; keydown
1774275853.2062213; i; keyup
1774275853.2506595; Key.space; keydown
1774275853.3419707; Key.space; keyup
1774275854.1926057; g; keydown
1774275854.2622347; g; keyup
1774275854.4386206; r; keydown
1774275854.5347195; a; keydown
1774275854.551636; r; keyup
1774275854.648244; a; keyup
1774275856.0567787; f; keydown
1774275856.1176133; f; keyup
1774275856.232628; i; keydown
1774275856.295588; i; keyup
1774275856.5500422; c; keydown
1774275856.6325305; z; keydown
1774275856.6675496; c; keyup
1774275856.7621517; z; keyup
1774275856.8642137; n; keydown
1774275856.972144; n; keyup
1774275857.08636; i; keydown
1774275857.1698537; i; keyup
1774275857.3084342; e; keydown
1774275857.367929; e; keyup
1774275857.9260876; Key.space; keydown
1774275858.009858; Key.space; keyup
1774275858.2783847; a; keydown
1774275858.3639145; a; keyup
1774275858.720366; Key.backspace; keydown
1774275858.8193; Key.backspace; keyup
1774275858.8602517; z; keydown
1774275858.9519098; z; keyup
1774275859.0943263; a; keydown
1774275859.1598966; a; keyup
1774275860.094286; Key.alt_r; keydown
1774275860.3477712; x; keydown
1774275860.4157567; x; keyup
1774275860.4840488; Key.alt_r; keyup
1774275861.4481359; Key.alt_r; keydown
1774275861.5715697; o; keydown
1774275861.6459007; Key.alt_r; keyup
1774275861.6818395; o; keyup
1774275861.9121253; Key.alt_r; keydown
1774275861.9980319; l; keydown
1774275862.0635996; Key.alt_r; keyup
1774275862.1120758; l; keyup
1774275862.442104; Key.alt_r; keydown
1774275862.6337686; c; keydown
1774275862.7052224; c; keyup
1774275862.7218409; Key.alt_r; keyup
1774275863.424139; Key.space; keydown
1774275863.4911575; Key.space; keyup
1774275864.1820893; f; keydown
1774275864.2292726; f; keyup
1774275864.343984; u; keydown
1774275864.4055161; u; keyup
1774275864.621942; z; keydown
1774275864.705536; z; keyup
1774275864.8680055; j; keydown
1774275864.9113302; j; keyup
1774275865.198051; Key.alt_r; keydown
1774275865.2955973; e; keydown
1774275865.3370466; e; keyup
1774275865.3890615; Key.alt_r; keyup
1774275865.947557; Key.space; keydown
1774275866.013422; Key.space; keyup
1774275866.3820264; p; keydown
1774275866.4575171; p; keyup
1774275866.511347; r; keydown
1774275866.5830734; r; keyup
1774275866.6514084; o; keydown
1774275866.7095451; o; keyup
1774275867.137949; j; keydown
1774275867.1889062; j; keyup
1774275867.255829; e; keydown
1774275867.321358; e; keyup
1774275867.3994472; k; keydown
1774275867.462906; k; keyup
1774275867.5934174; t; keydown
1774275867.6477122; t; keyup
1774275868.7238605; Key.alt_r; keydown
1774275868.8713083; o; keydown
1774275868.9550292; Key.alt_r; keyup
1774275868.982096; w; keydown
1774275868.9845552; o; keyup
1774275869.0330217; w; keyup
1774275870.0997217; .; keydown
1774275870.14498; .; keyup
1774275872.8170474; Key.enter; keydown
1774275872.8666918; Key.enter; keyup
