1774266225.193074; Key.caps_lock; keydown
1774266225.2841702; Key.caps_lock; keyup
1774266225.3262029; w; keydown
1774266225.4600587; Key.caps_lock; keydown
1774266225.4854996; w; keyup
1774266225.5460362; Key.caps_lock; keyup
1774266228.6421666; Key.space; keydown
1774266228.6894941; Key.space; keyup
1774266229.3798983; Key.caps_lock; keydown
1774266229.463799; Key.caps_lock; keyup
1774266229.5140653; s; keydown
1774266229.6440587; Key.caps_lock; keydown
1774266229.6697543; s; keyup
1774266229.7319553; Key.caps_lock; keyup
1774266229.9135892; z; keydown
1774266230.0338032; z; keyup
1774266230.1000817; c; keydown
1774266230.2077482; c; keyup
1774266230.2440803; z; keydown
1774266230.3172371; z; keyup
1774266230.4277503; e; keydown
1774266230.5056946; e; keyup
1774266230.8180153; r; keydown
1774266230.8277996; r; keyup
1774266231.473506; Key.backspace; keydown
1774266231.533405; Key.backspace; keyup
1774266232.721799; b; keydown
1774266232.785581; b; keyup
1774266233.1714785; r; keydown
1774266233.2590842; r; keyup
1774266233.5774095; z; keydown
1774266233.6455028; z; keyup
1774266233.6998384; e; keydown
1774266233.7871218; e; keyup
1774266233.9134746; s; keydown
1774266233.9914517; s; keyup
1774266234.0734098; z; keydown
1774266234.1610024; z; keyup
1774266234.1959805; y; keydown
1774266234.2593164; y; keyup
1774266234.4318035; n; keydown
1774266234.5135424; n; keyup
1774266234.563243; i; keydown
1774266234.6370459; i; keyup
1774266234.639034; e; keydown
1774266234.692943; e; keyup
1774266234.7737136; Key.space; keydown
1774266234.8535025; Key.space; keyup
1774266235.1298196; c; keydown
1774266235.198861; c; keyup
1774266235.3278208; h; keydown
1774266235.3949213; h; keyup
1774266235.599729; r; keydown
1774266235.6815352; r; keyup
1774266235.7974298; z; keydown
1774266235.8989637; z; keyup
1774266236.0237658; Key.alt_r; keydown
1774266236.1477814; a; keydown
1774266236.2354016; a; keyup
1774266236.4437277; s; keydown
1774266236.521375; s; keyup
1774266236.5748496; Key.alt_r; keyup
1774266237.0135899; Key.backspace; keydown
1774266237.087387; Key.backspace; keyup
1774266237.1997504; s; keydown
1774266237.273028; s; keyup
1774266237.3676355; z; keydown
1774266237.4733565; z; keyup
1774266237.6072154; Key.space; keydown
1774266237.649083; Key.space; keyup
1774266238.1876915; Key.backspace; keydown
1774266238.2868266; Key.backspace; keyup
1774266238.4236603; c; keydown
1774266238.502736; c; keyup
1774266238.5690835; z; keydown
1774266238.6432428; z; keyup
1774266238.7796276; Key.space; keydown
1774266238.837113; Key.space; keyup
1774266239.197412; b; keydown
1774266239.2549908; b; keyup
1774266239.3291757; r; keydown
1774266239.4151511; r; keyup
1774266239.5135164; z; keydown
1774266239.6052394; z; keyup
1774266239.6490698; m; keydown
1774266239.7311347; m; keyup
1774266239.793256; i; keydown
1774266239.862745; i; keyup
1774266239.9430192; Key.space; keydown
1774266240.0270438; Key.space; keyup
1774266240.05339; w; keydown
1774266240.1332178; w; keyup
1774266240.1829534; Key.space; keydown
1774266240.2512176; Key.space; keyup
1774266240.41299; t; keydown
1774266240.4807243; t; keyup
1774266240.687594; r; keydown
1774266240.7812252; r; keyup
1774266240.9052956; z; keydown
1774266241.0031571; z; keyup
1774266241.2034423; c; keydown
1774266241.2851262; c; keyup
1774266241.34741; i; keydown
1774266241.4046433; i; keyup
1774266241.555434; n; keydown
1774266241.6191783; n; keyup
1774266241.691381; i; keydown
1774266241.7565594; i; keyup
1774266241.7914417; e; keydown
1774266241.8571773; e; keyup
1774266242.33896; .; keydown
1774266242.3930752; .; keyup
1774266242.5633488; Key.enter; keydown
1774266242.6084163; Key.enter; keyup
1774266243.6034758; Key.caps_lock; keydown
1774266243.6925106; Key.caps_lock; keyup
1774266244.4646597; Key.caps_lock; keydown
1774266244.5584261; Key.caps_lock; keyup
1774266244.7146575; b; keydown
1774266244.7723231; b; keyup
1774266245.115246; Key.backspace; keydown
1774266245.2184927; Key.backspace; keyup
1774266245.530788; b; keydown
1774266245.5885015; b; keyup
1774266245.6549387; Key.caps_lock; keydown
1774266245.7424057; Key.caps_lock; keyup
1774266245.8197489; i; keydown
1774266245.9030507; i; keyup
1774266246.0347376; o; keydown
1774266246.1070368; o; keyup
1774266246.5428674; Key.backspace; keydown
1774266246.6024983; Key.backspace; keyup
1774266246.697503; Key.backspace; keydown
1774266246.7583678; Key.backspace; keyup
1774266246.8333747; Key.backspace; keydown
1774266246.8949368; Key.backspace; keyup
1774266247.3207812; b; keydown
1774266247.3745348; b; keyup
1774266247.4335518; Key.caps_lock; keydown
1774266247.5148346; Key.caps_lock; keyup
1774266247.6408103; i; keydown
1774266247.696645; i; keyup
1774266247.8012428; o; keydown
1774266247.8647645; o; keyup
1774266248.0391066; m; keydown
1774266248.1047614; m; keyup
1774266248.230704; e; keydown
1774266248.3027961; e; keyup
1774266248.5346777; t; keydown
1774266248.5923362; t; keyup
1774266248.6866884; r; keydown
1774266248.7667167; r; keyup
1774266248.8105955; i; keydown
1774266248.8783727; i; keyup
1774266248.9387364; a; keydown
1774266249.0207508; a; keyup
1774266249.049075; Key.space; keydown
1774266249.1144726; Key.space; keyup
1774266249.6167407; b; keydown
1774266249.680729; b; keyup
1774266249.7351284; e; keydown
1774266249.8087447; e; keyup
1774266249.958585; h; keydown
1774266250.017046; h; keyup
1774266250.05316; a; keydown
1774266250.1482575; a; keyup
1774266250.2025518; w; keydown
1774266250.288641; w; keyup
1774266250.375149; i; keydown
1774266250.4366615; i; keyup
1774266250.5245476; o; keydown
1774266250.6086774; o; keyup
1774266250.6766436; r; keydown
1774266250.7626348; r; keyup
1774266250.823026; a; keydown
1774266250.8904417; a; keyup
1774266251.0186536; l; keydown
1774266251.1203659; l; keyup
1774266251.289114; n; keydown
1774266251.3602247; n; keyup
1774266251.4347234; a; keydown
1774266251.5165663; a; keyup
1774266251.5369399; Key.space; keydown
1774266251.6025786; Key.space; keyup
1774266251.8490477; j; keydown
1774266251.9181242; j; keyup
1774266251.948616; e; keydown
1774266252.0132167; e; keyup
1774266252.4065464; s; keydown
1774266252.504733; s; keyup
1774266252.716597; t; keydown
1774266252.7825918; t; keyup
1774266252.85898; Key.space; keydown
1774266252.9285347; Key.space; keyup
1774266253.0448618; b; keydown
1774266253.1045618; a; keydown
1774266253.1103334; b; keyup
1774266253.214578; a; keyup
1774266253.418501; r; keydown
1774266253.5924869; r; keyup
1774266253.8628914; d; keydown
1774266253.9323115; d; keyup
1774266254.9804296; z; keydown
1774266255.0442247; z; keyup
1774266255.1222215; o; keydown
1774266255.186341; o; keyup
1774266255.3747697; Key.space; keydown
1774266255.4424522; Key.space; keyup
1774266255.5708613; c; keydown
1774266255.6400063; c; keyup
1774266255.6907475; i; keydown
1774266255.7499475; i; keyup
1774266255.8347573; e; keydown
1774266255.9045384; e; keyup
1774266255.9227233; k; keydown
1774266255.9899397; k; keyup
1774266256.0446095; a; keydown
1774266256.142509; a; keyup
1774266256.1602373; w; keydown
1774266256.2978618; w; keyup
1774266256.3344438; a; keydown
1774266256.4239287; a; keyup
1774266256.714668; .; keydown
1774266256.766138; .; keyup
1774266256.9241796; Key.enter; keydown
1774266256.9818723; Key.enter; keyup
1774266257.8702564; Key.caps_lock; keydown
1774266257.96024; Key.caps_lock; keyup
1774266258.1645832; p; keydown
1774266258.234245; p; keyup
1774266258.3280368; Key.caps_lock; keydown
1774266258.4143925; Key.caps_lock; keyup
1774266258.5327356; Key.alt_r; keydown
1774266258.6766355; o; keydown
1774266258.7837634; o; keyup
1774266258.8961594; x; keydown
1774266258.9880726; x; keyup
1774266259.0277584; Key.alt_r; keyup
1774266259.2362142; n; keydown
1774266259.3179605; n; keyup
1774266259.3542414; i; keydown
1774266259.4360363; i; keyup
1774266259.4546382; e; keydown
1774266259.5222628; e; keyup
1774266259.584189; j; keydown
1774266259.66209; j; keyup
1774266259.8044734; Key.space; keydown
1774266259.8804033; Key.space; keyup
1774266259.93799; w; keydown
1774266260.016342; w; keyup
1774266260.1386232; Key.alt_r; keydown
1774266260.2544963; l; keydown
1774266260.358241; l; keyup
1774266260.370126; a; keydown
1774266260.473669; a; keyup
1774266260.6198273; c; keydown
1774266260.6634834; Key.alt_r; keyup
1774266260.7154934; c; keyup
1774266260.8020053; z; keydown
1774266260.896178; z; keyup
1774266261.0245345; Key.space; keydown
1774266261.0861096; Key.space; keyup
1774266261.4661057; Key.backspace; keydown
1774266261.5540867; Key.backspace; keyup
1774266261.6398952; Key.backspace; keydown
1774266261.7122164; Key.backspace; keyup
1774266261.800624; Key.backspace; keydown
1774266261.866076; Key.backspace; keyup
1774266261.9540184; c; keydown
1774266262.0355608; c; keyup
1774266262.0876682; z; keydown
1774266262.1694455; z; keyup
1774266262.3196256; Key.space; keydown
1774266262.3834167; Key.space; keyup
1774266263.0103726; t; keydown
1774266263.0913696; t; keyup
1774266263.1839721; Key.alt_r; keydown
1774266263.3422413; e; keydown
1774266263.3657932; Key.alt_r; keyup
1774266263.4023805; e; keyup
1774266263.550455; Key.space; keydown
1774266263.603798; Key.space; keyup
1774266263.6478376; s; keydown
1774266263.7295308; s; keyup
1774266263.7923682; i; keydown
1774266263.8520246; i; keyup
1774266263.8985722; e; keydown
1774266263.96202; e; keyup
1774266264.0865343; Key.alt_r; keydown
1774266264.196323; c; keydown
1774266264.2682369; Key.alt_r; keyup
1774266264.2755113; c; keyup
1774266264.8662326; ,; keydown
1774266264.927468; ,; keyup
1774266265.0577927; Key.space; keydown
1774266265.1160724; Key.space; keyup
1774266265.264457; p; keydown
1774266265.3180797; r; keydown
1774266265.331336; p; keyup
1774266265.3954656; r; keyup
1774266265.4962652; z; keydown
1774266265.5833876; z; keyup
1774266265.7599943; e; keydown
1774266265.839979; e; keyup
1774266265.981855; m; keydown
1774266266.0598118; m; keyup
1774266266.2557423; y; keydown
1774266266.3174756; y; keyup
1774266266.5177305; Key.alt_r; keydown
1774266266.6142979; s; keydown
1774266266.6838894; s; keyup
1774266266.6934571; Key.alt_r; keyup
1774266266.9717443; l; keydown
1774266267.0972037; l; keyup
1774266267.3637102; Key.space; keydown
1774266267.4319646; Key.space; keyup
1774266268.1421323; b; keydown
1774266268.2258375; b; keyup
1774266268.2563188; Key.alt_r; keydown
1774266268.3660402; l; keydown
1774266268.4737456; l; keyup
1774266268.5062604; a; keydown
1774266268.5455222; Key.alt_r; keyup
1774266268.5957818; a; keyup
1774266269.1436641; d; keydown
1774266269.1992676; d; keyup
1774266269.3680673; Key.space; keydown
1774266269.4238029; Key.space; keyup
1774266269.8937151; Key.backspace; keydown
1774266269.9611816; Key.backspace; keyup
1774266270.1960578; ,; keydown
1774266270.2557309; ,; keyup
1774266270.3856165; Key.space; keydown
1774266270.453767; Key.space; keyup
1774266270.4961717; c; keydown
1774266270.5656824; c; keyup
1774266270.6717298; h; keydown
1774266270.739773; h; keyup
1774266270.9320176; Key.alt_r; keydown
1774266271.0255527; l; keydown
1774266271.0735776; Key.alt_r; keyup
1774266271.1212528; l; keyup
1774266271.2115383; o; keydown
1774266271.2751868; o; keyup
1774266271.4095337; Key.alt_r; keydown
1774266272.0059724; n; keydown
1774266272.0591567; n; keyup
1774266272.0880542; Key.alt_r; keyup
1774266272.225898; Key.space; keydown
1774266272.2835243; Key.space; keyup
1774266272.642005; d; keydown
1774266272.743513; d; keyup
1774266273.193688; Key.alt_r; keydown
1774266273.3234704; x; keydown
1774266273.395522; x; keyup
1774266273.4650764; Key.alt_r; keyup
1774266273.5856335; w; keydown
1774266273.6674592; w; keyup
1774266273.753835; i; keydown
1774266273.8055272; i; keyup
1774266273.8555796; e; keydown
1774266273.9191463; e; keyup
1774266274.301455; Key.backspace; keydown
1774266274.3870192; Key.backspace; keyup
1774266274.9794714; Key.alt_r; keydown
1774266275.0938392; e; keydown
1774266275.1411462; Key.alt_r; keyup
1774266275.1491048; e; keyup
1774266275.2900138; k; keydown
1774266275.3370306; k; keyup
1774266275.507797; Key.space; keydown
1774266275.5632277; Key.space; keyup
1774266276.0215275; i; keydown
1774266276.0692668; i; keyup
1774266276.2897348; Key.space; keydown
1774266276.3575509; f; keydown
1774266276.3688948; Key.space; keyup
