1774265974.2241971; Key.shift_r; keydown
1774265974.2898102; W; keydown
1774265974.385298; W; keyup
1774265974.435638; Key.shift_r; keyup
1774265975.275593; Key.backspace; keydown
1774265975.4110222; Key.backspace; keyup
1774265975.8913195; Key.shift_r; keydown
1774265975.9844065; W; keydown
1774265976.1255457; W; keyup
1774265976.1456146; Key.shift_r; keyup
1774265976.4738967; Key.space; keydown
1774265976.5875607; Key.space; keyup
1774265976.704046; Key.shift_r; keydown
1774265976.813622; S; keydown
1774265976.9369602; S; keyup
1774265976.9750965; Key.shift_r; keyup
1774265977.2193677; z; keydown
1774265977.317576; z; keyup
1774265977.4279559; c; keydown
1774265977.5119312; z; keydown
1774265977.5591168; c; keyup
1774265977.6744406; e; keydown
1774265977.747564; z; keyup
1774265977.8112857; e; keyup
1774265977.9595532; b; keydown
1774265978.0309923; b; keyup
1774265978.0913708; r; keydown
1774265978.175036; r; keyup
1774265978.4575417; z; keydown
1774265978.585584; z; keyup
1774265978.7719526; e; keydown
1774265978.8771935; e; keyup
1774265980.0641685; s; keydown
1774265980.1955092; s; keyup
1774265980.7195354; z; keydown
1774265980.859258; z; keyup
1774265981.1715317; y; keydown
1774265981.2372386; y; keyup
1774265981.424184; n; keydown
1774265981.5335255; i; keydown
1774265981.5735426; n; keyup
1774265981.6116037; i; keyup
1774265981.6239388; e; keydown
1774265981.7152255; e; keyup
1774265981.8259; Key.space; keydown
1774265981.8956037; Key.space; keyup
1774265982.1875613; c; keydown
1774265982.2955432; c; keyup
1774265982.3458736; h; keydown
1774265982.4373307; h; keyup
1774265982.692273; r; keydown
1774265982.7752056; r; keyup
1774265982.9218721; z; keydown
1774265983.03962; z; keyup
1774265983.1235714; Key.alt_r; keydown
1774265983.2213552; a; keydown
1774265983.345572; a; keyup
1774265983.3595958; Key.alt_r; keyup
1774265983.6854408; s; keydown
1774265983.8056877; s; keyup
1774265983.9238856; z; keydown
1774265984.0696285; z; keyup
1774265984.1539822; c; keydown
1774265984.2852218; c; keyup
1774265984.7002263; z; keydown
1774265984.8311646; z; keyup
1774265985.1800356; Key.space; keydown
1774265985.3236053; Key.space; keyup
1774265985.4620056; b; keydown
1774265985.5476608; b; keyup
1774265985.7060027; r; keydown
1774265985.8331578; r; keyup
1774265986.0855005; z; keydown
1774265986.213227; z; keyup
1774265986.2235725; m; keydown
1774265986.3200324; i; keydown
1774265986.41761; m; keyup
1774265986.4236233; i; keyup
1774265986.6076028; Key.space; keydown
1774265986.7390873; Key.space; keyup
1774265986.799805; w; keydown
1774265986.8791685; w; keyup
1774265986.951948; Key.space; keydown
1774265987.0416102; Key.space; keyup
1774265987.2078385; t; keydown
1774265987.3016074; t; keyup
1774265987.395986; r; keydown
1774265987.4576504; r; keyup
1774265987.619488; z; keydown
1774265987.7456205; z; keyup
1774265987.9395711; n; keydown
1774265988.0076745; n; keyup
1774265988.3060544; Key.backspace; keydown
1774265988.3891726; Key.backspace; keyup
1774265988.4819713; c; keydown
1774265988.5793152; c; keyup
1774265988.6900926; i; keydown
1774265988.7956347; i; keyup
1774265988.90815; n; keydown
1774265989.015553; i; keydown
1774265989.0633636; n; keyup
1774265989.1040847; e; keydown
1774265989.1109986; i; keyup
1774265989.1997535; e; keyup
1774265989.5355601; .; keydown
1774265989.6278067; .; keyup
1774265990.0156772; Key.enter; keydown
1774265990.1373422; Key.enter; keyup
1774265991.1756089; Key.shift_r; keydown
1774265991.2900834; B; keydown
1774265991.3657823; Key.shift_r; keyup
1774265991.3773448; b; keyup
1774265991.7196476; o; keydown
1774265991.8172452; o; keyup
1774265992.3417506; Key.backspace; keydown
1774265992.371465; Key.backspace; keyup
1774265992.4282; Key.backspace; keydown
1774265992.4473393; Key.backspace; keyup
1774265993.6336732; Key.shift_r; keydown
1774265993.7836251; B; keydown
1774265993.8651714; B; keyup
1774265993.8770058; Key.shift_r; keyup
1774265994.239601; o; keydown
1774265994.3513935; o; keyup
1774265994.7238567; Key.backspace; keydown
1774265994.833417; Key.backspace; keyup
1774265995.1461442; i; keydown
1774265995.1994758; i; keyup
1774265995.3337927; o; keydown
