1774261817.004058; Key.shift; keydown
1774261817.101555; W; keydown
1774261817.1612937; Key.shift; keyup
1774261817.1790125; w; keyup
1774261817.2455027; Key.space; keydown
1774261817.3131526; Key.space; keyup
1774261817.4035037; Key.shift; keydown
1774261817.5095167; S; keydown
1774261817.5494199; Key.shift; keyup
1774261817.5794132; s; keyup
1774261817.691746; z; keydown
1774261817.7775962; z; keyup
1774261817.80426; c; keydown
1774261817.9000263; z; keydown
1774261817.9332278; c; keyup
1774261818.003229; z; keyup
1774261818.1077025; e; keydown
1774261818.1812148; e; keyup
1774261818.2815478; b; keydown
1774261818.337288; b; keyup
1774261818.429812; r; keydown
1774261818.503312; r; keyup
1774261818.5754895; z; keydown
1774261818.6633031; z; keyup
1774261818.7132776; e; keydown
1774261818.7751718; e; keyup
1774261818.9414587; s; keydown
1774261819.0135767; s; keyup
1774261819.089303; z; keydown
1774261819.1573105; z; keyup
1774261819.6974502; y; keydown
1774261819.7633052; y; keyup
1774261819.8894103; n; keydown
1774261819.9553165; i; keydown
1774261819.9771793; n; keyup
1774261820.041263; i; keyup
1774261820.0433006; e; keydown
1774261820.1332662; e; keyup
1774261820.1492996; Key.space; keydown
1774261820.1911442; Key.space; keyup
1774261820.324236; c; keydown
1774261820.4191911; c; keyup
1774261820.493558; h; keydown
1774261820.5431993; h; keyup
1774261820.7473207; r; keydown
1774261820.8372462; r; keyup
1774261820.9334981; z; keydown
1774261821.0154889; z; keyup
1774261821.0337794; Key.alt_r; keydown
1774261821.1694574; a; keydown
1774261821.1991878; Key.alt_r; keyup
1774261821.2300062; a; keyup
1774261821.405472; s; keydown
1774261821.4693108; s; keyup
1774261821.5494545; z; keydown
1774261821.6353354; z; keyup
1774261821.6995125; c; keydown
1774261821.7653534; z; keydown
1774261821.7975972; c; keyup
1774261821.8533564; z; keyup
1774261821.9622335; Key.space; keydown
1774261822.0314972; Key.space; keyup
1774261822.2839909; b; keydown
1774261822.3311987; b; keyup
1774261822.4093475; r; keydown
1774261822.485163; r; keyup
1774261822.5716493; z; keydown
1774261822.643305; z; keyup
1774261822.6894414; m; keydown
1774261822.7494078; i; keydown
1774261822.7592077; m; keyup
1774261822.829247; i; keyup
1774261822.8441544; Key.space; keydown
1774261822.895284; Key.space; keyup
1774261822.9296012; w; keydown
1774261823.0375485; Key.space; keydown
1774261823.0433753; w; keyup
1774261823.1032252; Key.space; keyup
1774261823.2257462; t; keydown
1774261823.2911563; t; keyup
1774261823.4096906; r; keydown
1774261823.4772546; r; keyup
1774261823.5455449; z; keydown
1774261823.6337068; z; keyup
1774261823.7113667; c; keydown
1774261823.7712173; c; keyup
1774261823.80353; i; keydown
1774261823.8752313; i; keyup
1774261823.8995986; n; keydown
1774261823.9970465; n; keyup
1774261823.9990885; i; keydown
1774261824.0655193; e; keydown
1774261824.0728743; i; keyup
1774261824.1173952; e; keyup
1774261824.337425; .; keydown
1774261824.4114842; .; keyup
1774261824.7356899; Key.enter; keydown
1774261824.7932498; Key.enter; keyup
1774261825.5658762; Key.shift; keydown
1774261825.979609; B; keydown
1774261826.0172334; Key.shift; keyup
1774261826.0432074; b; keyup
1774261826.1115277; i; keydown
1774261826.1894236; i; keyup
1774261826.191355; o; keydown
1774261826.3032358; o; keyup
1774261826.3954852; m; keydown
1774261826.4795837; m; keyup
1774261826.511532; e; keydown
1774261826.5854073; e; keyup
1774261826.6636026; t; keydown
1774261826.7353961; t; keyup
1774261827.631471; r; keydown
1774261827.6952446; r; keyup
1774261827.7895224; i; keydown
1774261827.8614829; a; keydown
1774261827.8711364; i; keyup
1774261827.9471884; a; keyup
1774261827.9612565; Key.space; keydown
1774261828.0262318; Key.space; keyup
1774261828.3692665; b; keydown
1774261828.4230685; b; keyup
1774261828.4975393; e; keydown
1774261828.5712862; e; keyup
1774261828.6055856; h; keydown
1774261828.6741605; h; keyup
1774261828.7198586; a; keydown
1774261828.8116252; a; keyup
1774261828.813358; w; keydown
1774261828.8958626; w; keyup
1774261828.9219382; i; keydown
1774261829.00183; o; keydown
1774261829.007585; i; keyup
1774261829.0730605; o; keyup
1774261829.3584552; r; keydown
1774261829.4432552; r; keyup
1774261829.481487; a; keydown
1774261829.5516105; a; keyup
1774261829.611742; l; keydown
1774261829.6761036; l; keyup
1774261829.7778444; n; keydown
1774261829.8354034; n; keyup
1774261829.8714511; a; keydown
1774261829.9471178; a; keyup
1774261829.9712803; Key.space; keydown
1774261830.037322; Key.space; keyup
1774261830.0835185; j; keydown
1774261830.1612961; j; keyup
1774261830.1778255; e; keydown
1774261830.2433875; e; keyup
1774261830.3162532; s; keydown
1774261830.379478; s; keyup
1774261830.429471; t; keydown
1774261830.501434; Key.space; keydown
1774261830.505097; t; keyup
1774261830.543267; Key.space; keyup
1774261830.5935528; b; keydown
1774261830.6473517; b; keyup
1774261830.6876504; a; keydown
1774261830.759654; r; keydown
1774261830.7634594; a; keyup
1774261830.8471963; r; keyup
1774261830.9535663; d; keydown
1774261831.0119467; z; keydown
1774261831.0440717; d; keyup
1774261831.0878196; o; keydown
1774261831.0954223; z; keyup
1774261831.1756463; o; keyup
1774261831.1835163; Key.space; keydown
1774261831.2333574; Key.space; keyup
1774261831.3035684; c; keydown
1774261831.3956048; c; keyup
1774261831.4036207; i; keydown
1774261831.4733195; i; keyup
1774261831.5077043; e; keydown
1774261831.5794368; e; keyup
1774261831.611613; k; keydown
1774261831.6774375; k; keyup
1774261831.7017207; a; keydown
1774261831.7319448; w; keydown
1774261831.7673666; a; keyup
1774261831.847378; w; keyup
1774261831.8916614; a; keydown
1774261831.955573; a; keyup
1774261832.1437566; .; keydown
1774261832.181247; .; keyup
1774261832.409871; Key.enter; keydown
1774261832.4613535; Key.enter; keyup
1774261832.9656472; Key.shift; keydown
1774261833.181645; P; keydown
1774261833.2533264; Key.shift; keyup
1774261833.273231; p; keyup
