1774261739.5752118; Key.shift; keydown
1774261739.762187; W; keydown
1774261739.836005; Key.shift; keyup
1774261739.855956; w; keyup
1774261740.0680542; Key.space; keydown
1774261740.1380796; Key.space; keyup
1774261740.375954; Key.shift; keydown
1774261740.4761963; S; keydown
1774261740.5223348; Key.shift; keyup
1774261740.5661058; s; keyup
1774261740.6726148; z; keydown
1774261740.7500808; z; keyup
1774261740.8102562; c; keydown
1774261740.882205; z; keydown
1774261740.9319704; c; keyup
1774261740.992021; z; keyup
1774261741.0961685; e; keydown
1774261741.1704097; e; keyup
1774261741.4084136; b; keydown
1774261741.4740374; b; keyup
1774261741.5209482; r; keydown
1774261741.6082861; r; keyup
1774261741.698484; z; keydown
1774261741.810052; z; keyup
1774261741.8521829; e; keydown
1774261741.9520152; e; keyup
1774261742.070379; s; keydown
1774261742.1580772; s; keyup
1774261742.21421; z; keydown
1774261742.2841837; z; keyup
1774261742.6925735; y; keydown
1774261742.7520869; y; keyup
1774261742.8924024; n; keydown
1774261742.9563015; i; keydown
1774261742.9882355; n; keyup
1774261743.0399265; i; keyup
1774261743.048169; e; keydown
1774261743.144442; Key.space; keydown
1774261743.1500766; e; keyup
1774261743.2078965; Key.space; keyup
1774261743.4622774; c; keydown
1774261743.5301816; c; keyup
1774261743.5782428; h; keydown
1774261743.6360536; h; keyup
1774261743.7061393; c; keydown
1774261743.7520616; c; keyup
1774261744.0143402; Key.backspace; keydown
1774261744.092011; Key.backspace; keyup
1774261744.2102568; r; keydown
1774261744.2943661; r; keyup
1774261744.3623393; z; keydown
1774261744.4400713; z; keyup
1774261744.4745157; Key.alt_r; keydown
1774261744.5784009; a; keydown
1774261744.6700933; a; keyup
1774261744.6919343; Key.alt_r; keyup
1774261744.998269; s; keydown
1774261745.0761955; s; keyup
1774261745.1783094; z; keydown
1774261745.2699425; z; keyup
1774261745.284173; c; keydown
1774261745.382447; z; keydown
1774261745.4141238; c; keyup
1774261745.450123; z; keyup
1774261745.8367376; Key.space; keydown
1774261745.9104705; Key.space; keyup
1774261746.0308254; b; keydown
1774261746.0982203; b; keyup
1774261746.1086879; r; keydown
1774261746.1822307; r; keyup
1774261746.2750723; z; keydown
1774261746.3445284; z; keyup
1774261746.3574317; m; keydown
1774261746.4481957; m; keyup
1774261746.4501276; i; keydown
1774261746.5063105; i; keyup
1774261746.5285122; Key.space; keydown
1774261746.594327; Key.space; keyup
1774261746.6226704; w; keydown
1774261746.724239; Key.space; keydown
1774261746.73578; w; keyup
1774261746.8005042; Key.space; keyup
1774261746.9423835; t; keydown
1774261747.0061748; t; keyup
1774261747.1304193; r; keydown
1774261747.2121313; r; keyup
1774261747.3083203; z; keydown
1774261747.4201272; z; keyup
1774261747.4604218; c; keydown
1774261747.5341904; c; keyup
1774261747.5505955; i; keydown
1774261747.6345134; i; keyup
1774261748.076424; n; keydown
1774261748.1504636; i; keydown
1774261748.1662023; n; keyup
1774261748.2323754; i; keyup
1774261748.2743196; e; keydown
1774261748.3441684; e; keyup
1774261748.8306036; .; keydown
1774261748.906232; .; keyup
1774261749.1883957; Key.enter; keydown
1774261749.2482166; Key.enter; keyup
1774261749.7766736; Key.shift; keydown
1774261750.1086566; B; keydown
1774261750.1542597; Key.shift; keyup
1774261750.160055; b; keyup
1774261750.284484; i; keydown
1774261750.3523693; o; keydown
1774261750.3681686; i; keyup
1774261750.4583988; m; keydown
1774261750.4824128; o; keyup
1774261750.5343862; e; keydown
1774261750.544241; m; keyup
1774261750.6001818; e; keyup
1774261750.6825638; t; keydown
1774261750.7620335; t; keyup
1774261750.8624902; r; keydown
1774261750.9381804; r; keyup
1774261750.9763892; i; keydown
1774261751.0521235; i; keyup
1774261751.0805326; a; keydown
1774261751.1522923; a; keyup
1774261751.1886482; Key.space; keydown
1774261751.238272; Key.space; keyup
1774261751.584528; b; keydown
1774261751.6542935; b; keyup
1774261751.6928236; e; keydown
1774261751.7581968; e; keyup
1774261751.8022516; h; keydown
1774261751.8684504; h; keyup
1774261751.902489; a; keydown
1774261751.9903574; w; keydown
1774261752.0021875; a; keyup
1774261752.0583947; w; keyup
1774261752.0825906; i; keydown
1774261752.1722212; i; keyup
1774261752.174295; o; keydown
1774261752.2444072; o; keyup
1774261752.2805483; r; keydown
1774261752.3682613; r; keyup
