1774261781.9882257; Key.shift; keydown
1774261792.56875; Key.space; keyup
1774261792.8530204; b; keydown
1774261792.8991742; b; keyup
1774261792.975091; e; keydown
1774261793.0288072; e; keyup
1774261793.0734828; h; keydown
1774261793.135278; h; keyup
1774261793.181409; a; keydown
1774261793.2488825; w; keydown
1774261793.2666624; a; keyup
1774261793.3287864; w; keyup
1774261793.3792589; i; keydown
1774261793.4478166; o; keydown
1774261793.4506438; i; keyup
1774261793.5228224; o; keyup
1774261793.5249255; r; keydown
1774261793.6011574; r; keyup
1774261793.6648893; a; keydown
1774261793.7327006; a; keyup
1774261793.7630632; l; keydown
1774261793.8126893; l; keyup
1774261793.9390836; n; keydown
1774261793.9888523; n; keyup
1774261793.996802; a; keydown
1774261794.090747; a; keyup
1774261794.1049712; Key.space; keydown
1774261794.1626863; Key.space; keyup
1774261794.1890943; j; keydown
1774261794.246616; j; keyup
1774261794.2591236; e; keydown
1774261794.3267386; e; keyup
1774261794.403371; s; keydown
1774261794.473217; s; keyup
1774261794.5430672; t; keydown
1774261794.6228616; Key.space; keydown
1774261794.632701; t; keyup
1774261794.6806388; Key.space; keyup
1774261794.7391407; b; keydown
1774261794.7989554; b; keyup
1774261794.8308744; a; keydown
1774261794.9090445; r; keydown
1774261794.9165661; a; keyup
1774261794.9889805; r; keyup
1774261795.1070487; d; keydown
1774261795.17936; z; keydown
1774261795.1932995; d; keyup
1774261795.2466526; z; keyup
1774261795.254809; o; keydown
1774261795.3266797; o; keyup
1774261795.375226; Key.space; keydown
1774261795.4067833; Key.space; keyup
1774261795.4708786; c; keydown
1774261795.5588765; c; keyup
1774261795.5651119; i; keydown
1774261795.6307673; i; keyup
1774261795.6669455; e; keydown
1774261795.7373543; e; keyup
1774261795.7756505; k; keydown
1774261795.8412993; k; keyup
1774261795.8550847; a; keydown
1774261795.899321; w; keydown
1774261795.9347584; a; keyup
1774261795.9892888; w; keyup
1774261796.0735762; a; keydown
1774261796.139179; a; keyup
1774261796.3410313; .; keydown
1774261796.4068232; .; keyup
1774261796.783016; Key.enter; keydown
1774261796.857306; Key.enter; keyup
1774261797.301089; Key.shift; keydown
1774261797.493089; P; keydown
1774261797.5528028; Key.shift; keyup
1774261797.5744927; p; keyup
1774261797.6751344; Key.alt_r; keydown
1774261797.7407858; o; keydown
1774261797.7807913; Key.alt_r; keyup
1774261797.8226972; o; keyup
1774261797.8851316; Key.alt_r; keydown
1774261797.9651413; x; keydown
1774261798.0328066; Key.alt_r; keyup
1774261798.053031; x; keyup
1774261798.173187; n; keydown
1774261798.245794; n; keyup
1774261798.2509503; i; keydown
1774261798.3169374; i; keyup
1774261798.3431802; e; keydown
1774261798.419209; e; keyup
1774261798.4670482; j; keydown
1774261798.5307693; j; keyup
1774261798.5829911; Key.space; keydown
1774261798.6388867; Key.space; keyup
1774261798.7154047; w; keydown
1774261798.7689457; w; keyup
1774261798.779097; Key.alt_r; keydown
1774261798.861085; l; keydown
1774261798.8747652; Key.alt_r; keyup
1774261798.928839; l; keyup
1774261798.9730337; Key.alt_r; keydown
1774261799.0450501; a; keydown
1774261799.109011; Key.alt_r; keyup
1774261799.1208284; a; keyup
1774261799.193216; c; keydown
1774261799.251255; z; keydown
1774261799.3008978; c; keyup
1774261799.3408923; z; keyup
1774261799.423209; Key.space; keydown
1774261799.4768631; Key.space; keyup
1774261799.5913715; t; keydown
1774261799.6612804; t; keyup
1774261799.7173898; Key.alt_r; keydown
1774261799.781523; e; keydown
1774261799.8551373; e; keyup
1774261799.8690896; Key.alt_r; keyup
1774261799.935324; Key.space; keydown
1774261799.9427197; Key.space; keyup
1774261800.0352018; s; keydown
1774261800.1114233; i; keydown
1774261800.1146557; s; keyup
1774261800.175122; i; keyup
1774261800.4553008; e; keydown
1774261800.5107946; e; keyup
1774261800.623174; Key.alt_r; keydown
1774261800.7330992; c; keydown
1774261800.7989488; Key.alt_r; keyup
1774261800.8066154; c; keyup
1774261800.9611518; ,; keydown
1774261801.0248687; ,; keyup
1774261801.0611544; Key.space; keydown
1774261801.1148944; Key.space; keyup
1774261801.1871772; p; keydown
1774261801.2610834; r; keydown
1774261801.2709315; p; keyup
1774261801.3409598; r; keyup
1774261801.4214792; z; keydown
1774261801.493227; z; keyup
1774261801.5390751; e; keydown
1774261801.6007314; e; keyup
1774261801.633095; m; keydown
1774261801.7008743; m; keyup
1774261801.8255196; y; keydown
1774261801.860854; y; keyup
1774261801.9871237; Key.alt_r; keydown
1774261802.0510907; s; keydown
1774261802.1148994; s; keyup
1774261802.120825; Key.alt_r; keyup
1774261802.37697; l; keydown
1774261802.4389896; l; keyup
1774261802.553116; Key.space; keydown
1774261802.5990043; Key.space; keyup
1774261802.7749975; b; keydown
1774261802.830953; b; keyup
1774261802.877212; Key.alt_r; keydown
1774261802.9051683; l; keydown
1774261802.9549305; Key.alt_r; keyup
1774261802.978824; l; keyup
1774261803.0532746; Key.alt_r; keydown
1774261803.127271; a; keydown
1774261803.1709282; Key.alt_r; keyup
1774261803.2050061; a; keyup
1774261803.2651987; d; keydown
1774261803.3568108; d; keyup
1774261803.509117; ,; keydown
1774261803.5728812; ,; keyup
1774261803.637104; Key.space; keydown
1774261803.6888855; Key.space; keyup
1774261803.7937539; c; keydown
1774261803.8628893; c; keyup
1774261803.868841; h; keydown
1774261803.9249594; h; keyup
1774261804.0393152; Key.alt_r; keydown
1774261804.1271112; l; keydown
1774261804.1808088; Key.alt_r; keyup
1774261804.210826; l; keyup
1774261804.3073506; o; keydown
1774261804.369038; o; keyup
1774261804.4911628; Key.alt_r; keydown
1774261804.5450146; n; keydown
1774261804.59695; Key.alt_r; keyup
1774261804.6228812; n; keyup
1774261804.6771593; Key.space; keydown
1774261804.7387388; Key.space; keyup
1774261804.8671696; d; keydown
1774261804.92887; d; keyup
1774261804.98515; Key.alt_r; keydown
1774261805.0612872; x; keydown
1774261805.12698; x; keyup
1774261805.1432023; Key.alt_r; keyup
1774261805.267127; w; keydown
1774261805.3353229; w; keyup
1774261805.3591933; i; keydown
1774261805.4148958; i; keyup
1774261805.4692285; Key.alt_r; keydown
1774261805.5711882; e; keydown
1774261805.6310852; Key.alt_r; keyup
1774261805.6347783; e; keyup
1774261805.8392208; k; keydown
1774261805.8989718; k; keyup
1774261806.0011678; Key.space; keydown
1774261806.062933; Key.space; keyup
1774261806.1612194; i; keydown
1774261806.2228403; i; keyup
1774261806.2511435; Key.space; keydown
1774261806.2890096; Key.space; keyup
1774261806.3932948; g; keydown
1774261806.438951; g; keyup
1774261806.5451236; r; keydown
1774261806.6169012; r; keyup
1774261806.6874225; a; keydown
1774261806.769356; a; keyup
1774261806.809439; f; keydown
1774261806.867087; f; keyup
1774261806.9817114; i; keydown
1774261807.0649748; i; keyup
1774261807.1791272; c; keydown
1774261807.2493227; z; keydown
1774261807.2788508; c; keyup
1774261807.3371367; z; keyup
1774261807.3472054; n; keydown
1774261807.4292352; i; keydown
1774261807.442756; n; keyup
1774261807.5088916; i; keyup
1774261807.5252903; e; keydown
1774261807.6170127; e; keyup
1774261807.655166; Key.space; keydown
1774261807.7029471; Key.space; keyup
1774261807.9011593; z; keydown
1774261807.9630976; z; keyup
1774261808.073063; a; keydown
1774261808.124971; a; keyup
1774261808.2095397; Key.alt_r; keydown
1774261808.3195875; z; keydown
1774261808.3894625; z; keyup
1774261808.4150522; Key.alt_r; keyup
1774261808.5052798; Key.alt_r; keydown
1774261808.5712576; o; keydown
1774261808.5969913; Key.alt_r; keyup
1774261808.6450305; o; keyup
1774261808.743375; Key.alt_r; keydown
1774261808.7913136; l; keydown
1774261808.851015; Key.alt_r; keyup
1774261808.890885; l; keyup
1774261808.9972963; Key.alt_r; keydown
1774261809.0855522; c; keydown
1774261809.113088; Key.alt_r; keyup
1774261809.1429756; c; keyup
1774261809.2731616; Key.space; keydown
1774261809.345049; Key.space; keyup
1774261809.4311962; f; keydown
1774261809.5151095; f; keyup
1774261809.571252; u; keydown
1774261809.6390984; u; keyup
1774261809.7075832; z; keydown
1774261809.7754037; z; keyup
1774261809.965214; j; keydown
1774261810.023186; j; keyup
1774261810.1351585; Key.alt_r; keydown
1774261810.2152412; e; keydown
1774261810.2751172; Key.alt_r; keyup
1774261810.2790706; e; keyup
1774261810.3932295; Key.space; keydown
1774261810.4430265; Key.space; keyup
1774261810.701245; p; keydown
1774261810.7914138; p; keyup
1774261811.013183; r; keydown
1774261811.0788505; r; keyup
1774261811.1933956; o; keydown
1774261811.2589877; o; keyup
1774261811.3872647; j; keydown
1774261811.475068; j; keyup
1774261811.5416205; e; keydown
1774261811.615115; e; keyup
1774261811.6755586; k; keydown
1774261811.7371428; k; keyup
1774261811.801158; t; keydown
1774261811.8571618; t; keyup
1774261811.945275; Key.alt_r; keydown
1774261812.0290668; o; keydown
1774261812.0570214; Key.alt_r; keyup
1774261812.0891335; o; keyup
1774261812.1334925; w; keydown
1774261812.1810572; w; keyup
1774261812.5172315; .; keydown
1774261812.5849712; .; keyup
1774261812.8272498; Key.enter; keydown
1774261812.8690906; Key.enter; keyup
1774261813.957706; Key.esc; keydown
1774261814.0255299; Key.esc; keyup
