1774729576.09657; Key.shift; keydown
1774729576.610265; Key.shift; keydown
1774729576.642994; Key.shift; keydown
1774729576.6761036; Key.shift; keydown
1774729576.7093074; Key.shift; keydown
1774729576.7459512; Key.shift; keydown
1774729576.7484186; W; keydown
1774729576.837042; Key.shift; keyup
1774729576.901147; w; keyup
1774729577.096606; Key.space; keydown
1774729577.2239816; Key.space; keyup
1774729577.6135154; Key.shift; keydown
1774729577.8536758; S; keydown
1774729577.924161; Key.shift; keyup
1774729577.973714; s; keyup
1774729578.069159; z; keydown
1774729578.2035825; z; keyup
1774729578.3487208; c; keydown
1774729578.4927192; z; keydown
1774729578.4977872; c; keyup
1774729578.610105; z; keyup
1774729578.7316844; e; keydown
1774729578.8360083; e; keyup
1774729579.362801; b; keydown
1774729579.4478142; b; keyup
1774729579.554791; r; keydown
1774729579.647008; r; keyup
1774729579.8048117; z; keydown
1774729579.8970783; z; keyup
1774729580.0017476; e; keydown
1774729580.0826488; e; keyup
1774729580.2339742; s; keydown
1774729580.3149152; s; keyup
1774729580.4264994; z; keydown
1774729580.513098; z; keyup
1774729580.652212; y; keydown
1774729580.7538383; y; keyup
1774729580.9032743; n; keydown
1774729581.002258; n; keyup
1774729581.066351; i; keydown
1774729581.1481678; i; keyup
1774729581.2198393; e; keydown
1774729581.3260834; e; keyup
1774729581.4295454; Key.space; keydown
1774729581.544877; Key.space; keyup
1774729582.3444946; c; keydown
1774729582.4318933; c; keyup
1774729582.4734695; c; keydown
1774729582.5748649; c; keyup
1774729582.7854319; h; keydown
1774729582.8606298; h; keyup
1774729583.3434455; r; keydown
1774729583.4213064; r; keyup
1774729584.079845; Key.backspace; keydown
1774729584.178841; Key.backspace; keyup
1774729584.277798; Key.backspace; keydown
1774729584.340686; Key.backspace; keyup
1774729584.4358983; Key.backspace; keydown
1774729584.4982479; Key.backspace; keyup
1774729585.0891223; r; keydown
1774729585.1727664; r; keyup
1774729585.5672925; Key.backspace; keydown
1774729585.648841; Key.backspace; keyup
1774729586.29969; h; keydown
1774729586.3673103; h; keyup
1774729586.68617; r; keydown
1774729586.754568; r; keyup
1774729586.9511688; z; keydown
1774729587.0336592; z; keyup
1774729587.351792; Key.ctrl_l; keydown
1774729587.3527448; Key.alt_gr; keydown
1774729587.4947927; ą; keydown
1774729587.630923; Key.ctrl_l; keyup
1774729587.6318161; Key.alt_gr; keyup
1774729587.6429117; a; keyup
1774729587.7073655; s; keydown
1774729587.8072195; s; keyup
1774729587.898865; z; keydown
1774729587.9957936; z; keyup
1774729588.101035; c; keydown
