1774729437.878007; Key.shift; keydown
1774729438.3964813; Key.shift; keydown
1774729438.4242973; W; keydown
1774729438.459914; Key.shift; keyup
1774729438.5711243; w; keyup
1774729439.2580612; Key.space; keydown
1774729439.361783; Key.space; keyup
1774729439.9217322; Key.shift; keydown
1774729440.1461108; S; keydown
1774729440.195048; Key.shift; keyup
1774729440.268467; s; keyup
1774729440.3735955; z; keydown
1774729440.507636; z; keyup
1774729440.6315756; c; keydown
1774729440.7523615; z; keydown
1774729440.7717154; c; keyup
1774729440.930623; z; keyup
1774729440.996356; e; keydown
1774729441.0883942; e; keyup
1774729441.3132193; b; keydown
1774729441.355035; b; keyup
1774729441.4554787; r; keydown
1774729441.5635796; r; keyup
1774729441.6898909; z; keydown
1774729441.7749486; z; keyup
1774729441.8625722; e; keydown
1774729441.970838; e; keyup
1774729442.084859; s; keydown
1774729442.2274516; s; keyup
1774729442.3248904; z; keydown
1774729442.4931753; z; keyup
1774729442.6154597; y; keydown
1774729442.6878765; y; keyup
1774729442.9399207; n; keydown
1774729443.0632386; n; keyup
1774729443.1080258; i; keydown
1774729443.2117026; i; keyup
1774729443.2170892; e; keydown
1774729443.3623762; e; keyup
1774729445.0238452; Key.space; keydown
1774729445.118849; Key.space; keyup
1774729445.6108932; c; keydown
1774729445.759914; c; keyup
1774729445.7980266; h; keydown
1774729445.8565493; h; keyup
1774729446.0861435; r; keydown
1774729446.1593518; r; keyup
1774729446.3472342; z; keydown
1774729446.4407122; z; keyup
1774729446.8553982; a; keydown
1774729447.2153325; a; keyup
1774729448.2698467; Key.backspace; keydown
1774729448.3275049; Key.backspace; keyup
1774729449.8836298; Key.ctrl_l; keydown
1774729449.885093; Key.alt_gr; keydown
1774729450.3746114; ą; keydown
1774729450.471908; Key.ctrl_l; keyup
1774729450.4729111; Key.alt_gr; keyup
1774729450.501713; a; keyup
1774729451.51222; r; keydown
1774729451.6015968; r; keyup
1774729453.829658; Key.backspace; keydown
1774729453.8833358; Key.backspace; keyup
1774729454.273601; s; keydown
1774729454.350446; s; keyup
1774729454.4508307; z; keydown
1774729454.5780082; z; keyup
1774729454.6984138; c; keydown
1774729454.8761833; c; keyup
1774729454.9191554; z; keydown
1774729454.980394; z; keyup
1774729455.7116523; Key.space; keydown
1774729455.829319; Key.space; keyup
1774729456.419261; r; keydown
1774729456.5158212; r; keyup
1774729456.725028; z; keydown
1774729456.8003755; z; keyup
1774729457.1310163; i; keydown
1774729457.2506611; i; keyup
1774729458.4360049; Key.backspace; keydown
1774729458.4902246; Key.backspace; keyup
1774729458.6078966; Key.backspace; keydown
1774729458.6709805; Key.backspace; keyup
1774729458.7715347; Key.backspace; keydown
1774729458.8387957; Key.backspace; keyup
1774729459.8256297; b; keydown
1774729459.8969502; b; keyup
1774729460.4246736; r; keydown
1774729460.5225363; r; keyup
1774729460.6596673; z; keydown
1774729460.7826767; z; keyup
1774729460.8312242; m; keydown
1774729460.8991861; m; keyup
1774729460.980094; i; keydown
1774729461.0592391; i; keyup
1774729461.1608179; Key.space; keydown
1774729461.234434; Key.space; keyup
1774729461.5283806; w; keydown
1774729461.7129443; w; keyup
1774729462.1705647; Key.space; keydown
1774729462.3086772; Key.space; keyup
1774729462.5674849; t; keydown
1774729462.6162953; t; keyup
1774729462.7292929; r; keydown
1774729462.916833; r; keyup
1774729463.6542723; c; keydown
1774729463.7981002; c; keyup
1774729464.8474548; Key.backspace; keydown
1774729464.910848; Key.backspace; keyup
1774729465.4633434; c; keydown
1774729465.5766206; c; keyup
1774729465.7807765; i; keydown
1774729465.8719168; i; keyup
1774729465.9539812; n; keydown
1774729466.0372076; n; keyup
1774729466.1035094; i; keydown
1774729466.191675; e; keydown
1774729466.1965644; i; keyup
1774729466.327141; e; keyup
1774729467.7943351; Key.backspace; keydown
1774729467.8532069; Key.backspace; keyup
1774729467.9784613; Key.backspace; keydown
1774729468.0340903; Key.backspace; keyup
1774729468.1369848; Key.backspace; keydown
1774729468.1972096; Key.backspace; keyup
1774729468.2910733; Key.backspace; keydown
1774729468.3481438; Key.backspace; keyup
1774729468.445587; Key.backspace; keydown
1774729468.487964; Key.backspace; keyup
1774729468.8625453; Key.backspace; keydown
1774729468.9149802; Key.backspace; keyup
1774729469.8025565; r; keydown
1774729469.9148974; r; keyup
1774729470.1367726; z; keydown
1774729470.2293015; z; keyup
1774729470.517653; c; keydown
1774729470.6402597; c; keyup
1774729470.7546756; i; keydown
1774729470.829132; i; keyup
1774729470.9557931; n; keydown
1774729471.0093405; n; keyup
1774729471.086459; i; keydown
1774729471.1999137; i; keyup
1774729471.2813985; e; keydown
1774729471.3186398; e; keyup
1774729472.828532; .; keydown
1774729472.8911202; .; keyup
1774729473.8353634; Key.enter; keydown
1774729473.9026024; Key.enter; keyup
1774729476.3293066; Key.shift; keydown
1774729476.8095806; B; keydown
1774729476.8742368; B; keyup
1774729476.8948452; Key.shift; keyup
1774729477.146019; i; keydown
1774729477.2014494; i; keyup
1774729477.425714; o; keydown
1774729477.4754121; o; keyup
1774729477.886197; m; keydown
1774729477.9347343; m; keyup
1774729478.1785462; e; keydown
1774729478.2810583; e; keyup
1774729478.8099682; r; keydown
1774729479.004735; r; keyup
1774729479.0678737; i; keydown
1774729479.131239; i; keyup
1774729479.3829007; a; keydown
1774729479.5194461; a; keyup
1774729482.1979947; Key.space; keydown
1774729482.3299072; Key.space; keyup
1774729482.628882; Key.shift; keydown
1774729483.043354; B; keydown
1774729483.1274772; B; keyup
1774729483.1888502; Key.shift; keyup
1774729484.2919781; Key.backspace; keydown
1774729484.3857; Key.backspace; keyup
1774729484.7077265; b; keydown
1774729484.7810812; b; keyup
1774729484.9263086; e; keydown
1774729485.0420554; e; keyup
1774729485.3760173; h; keydown
1774729485.4571319; h; keyup
1774729485.8184435; w; keydown
1774729485.8995159; w; keyup
1774729486.0405686; i; keydown
1774729486.10705; i; keyup
1774729486.2031524; o; keydown
1774729486.2651699; o; keyup
1774729486.3450282; r; keydown
1774729486.4494982; r; keyup
1774729486.603536; a; keydown
1774729486.6548877; l; keydown
1774729486.6640687; a; keyup
1774729486.6998575; l; keyup
1774729486.869036; n; keydown
1774729486.9136071; n; keyup
1774729487.0590272; a; keydown
1774729487.1299486; a; keyup
1774729487.8747034; Key.space; keydown
1774729488.0260785; Key.space; keyup
1774729488.157661; j; keydown
1774729488.2189116; j; keyup
1774729488.3411858; e; keydown
1774729488.4178743; e; keyup
1774729488.549539; s; keydown
1774729488.671178; t; keydown
1774729488.6787257; s; keyup
1774729488.7407491; t; keyup
1774729488.8262963; Key.space; keydown
1774729488.94011; Key.space; keyup
1774729489.2070458; b; keydown
1774729489.2725248; b; keyup
1774729489.3250537; a; keydown
1774729489.4386933; a; keyup
1774729489.6389334; r; keydown
1774729489.703331; r; keyup
1774729489.8357015; d; keydown
1774729489.918848; d; keyup
1774729490.1218455; o; keydown
1774729490.1935565; o; keyup
1774729490.30119; Key.space; keydown
1774729490.370867; Key.space; keyup
1774729491.1394303; Key.backspace; keydown
1774729491.2047672; Key.backspace; keyup
1774729491.334303; Key.backspace; keydown
1774729491.3716848; Key.backspace; keyup
1774729492.4079905; z; keydown
1774729492.518184; z; keyup
1774729493.2576623; o; keydown
1774729493.3257203; o; keyup
1774729493.6554651; Key.space; keydown
1774729493.74455; Key.space; keyup
1774729494.1681705; c; keydown
1774729494.305873; c; keyup
1774729494.526255; i; keydown
1774729494.62421; i; keyup
1774729494.810274; e; keydown
1774729494.8913035; e; keyup
1774729495.8300173; k; keydown
1774729495.8893156; k; keyup
1774729495.9862015; a; keydown
1774729496.1088986; a; keyup
1774729496.195196; w; keydown
1774729496.284264; w; keyup
1774729496.3957682; a; keydown
1774729496.4606225; a; keyup
1774729497.20168; .; keydown
1774729497.2616098; .; keyup
1774729505.8533616; Key.enter; keydown
1774729505.9896853; Key.enter; keyup
1774729508.0156708; Key.shift; keydown
1774729508.531963; Key.shift; keydown
1774729508.5647597; Key.shift; keydown
1774729508.5979147; Key.shift; keydown
1774729508.6345983; Key.shift; keydown
1774729508.664948; Key.shift; keydown
1774729508.6983314; Key.shift; keydown
1774729508.730564; Key.shift; keydown
1774729508.763894; Key.shift; keydown
1774729508.7964; Key.shift; keydown
1774729508.8297133; Key.shift; keydown
1774729508.8623483; Key.shift; keydown
1774729508.8951662; Key.shift; keydown
1774729508.928046; Key.shift; keydown
1774729508.9459672; P; keydown
1774729509.0192637; P; keyup
1774729509.0537107; Key.shift; keyup
1774729509.72359; Key.ctrl_l; keydown
1774729509.7243319; Key.alt_gr; keydown
1774729509.922292; ó; keydown
1774729509.9567497; Key.ctrl_l; keyup
1774729509.9578304; Key.alt_gr; keyup
1774729510.0375104; o; keyup
1774729510.2918277; Key.ctrl_l; keydown
1774729510.293399; Key.alt_gr; keydown
1774729510.5917451; ź; keydown
1774729510.610542; Key.ctrl_l; keyup
1774729510.612931; Key.alt_gr; keyup
1774729510.6628313; x; keyup
1774729510.8972938; i; keydown
1774729510.995175; i; keyup
1774729511.0294604; e; keydown
1774729511.129034; e; keyup
1774729511.1829798; j; keydown
1774729511.2706912; j; keyup
1774729511.4008477; Key.space; keydown
1774729511.4916155; Key.space; keyup
1774729512.5811095; Key.backspace; keydown
1774729512.6798747; Key.backspace; keyup
1774729512.778133; Key.backspace; keydown
1774729512.83661; Key.backspace; keyup
1774729512.9298024; Key.backspace; keydown
1774729513.0224562; Key.backspace; keyup
1774729513.104856; Key.backspace; keydown
1774729513.181686; Key.backspace; keyup
1774729513.7847486; n; keydown
1774729513.8836727; n; keyup
1774729513.9391057; i; keydown
1774729514.049408; i; keyup
1774729514.0826094; e; keydown
1774729514.1880739; e; keyup
1774729514.2877526; j; keydown
1774729514.3501942; j; keyup
1774729515.2426312; Key.space; keydown
1774729515.381623; Key.space; keyup
1774729516.0973325; w; keydown
1774729516.2280967; w; keyup
1774729516.9485655; Key.ctrl_l; keydown
1774729516.9494817; Key.alt_gr; keydown
1774729517.0882506; ł; keydown
