1774261385.2458613; Key.shift; keydown
1774261385.3970702; W; keydown
1774261385.5014567; W; keyup
1774261385.522871; Key.shift; keyup
1774261385.5632522; Key.space; keydown
1774261385.684807; Key.space; keyup
1774261386.1752393; Key.shift; keydown
1774261386.2989721; S; keydown
1774261386.3846848; Key.shift; keyup
1774261386.4091032; s; keyup
1774261386.619541; z; keydown
1774261386.7387874; z; keyup
1774261386.9151337; c; keydown
1774261387.0291774; z; keydown
1774261387.0527914; c; keyup
1774261387.2088003; z; keyup
1774261387.2950253; e; keydown
1774261387.4111035; e; keyup
1774261387.9732409; b; keydown
1774261388.050693; b; keyup
1774261388.1014247; r; keydown
1774261388.1517575; z; keydown
1774261388.1546504; r; keyup
1774261388.2668157; z; keyup
1774261388.2851121; e; keydown
1774261388.3950055; e; keyup
1774261388.8571458; s; keydown
1774261388.941188; z; keydown
1774261389.0009394; s; keyup
1774261389.0589542; z; keyup
1774261389.1071918; y; keydown
1774261389.2029297; y; keyup
1774261389.3692627; n; keydown
1774261389.4710636; i; keydown
1774261389.5068514; n; keyup
1774261389.5494144; i; keyup
1774261389.558866; e; keydown
1774261389.641266; Key.space; keydown
1774261389.657011; e; keyup
1774261389.7290294; Key.space; keyup
1774261389.841746; c; keydown
1774261389.9409494; h; keydown
1774261389.9506867; c; keyup
1774261390.0328445; h; keyup
1774261390.1193097; r; keydown
1774261390.2151268; z; keydown
1774261390.243184; r; keyup
1774261390.3249316; z; keyup
1774261390.3652449; Key.alt_r; keydown
1774261390.513352; a; keydown
1774261390.6350951; a; keyup
1774261390.8072512; s; keydown
1774261390.9072404; c; keydown
1774261390.9428773; s; keyup
1774261391.0310116; Key.alt_r; keyup
1774261391.0346467; c; keyup
1774261391.2351136; Key.backspace; keydown
1774261391.2968779; Key.backspace; keyup
1774261391.375345; Key.backspace; keydown
1774261391.4570813; Key.backspace; keyup
1774261391.9910562; s; keydown
1774261392.0754933; z; keydown
1774261392.1128552; s; keyup
1774261392.2028968; z; keyup
1774261392.2310991; c; keydown
1774261392.3312738; z; keydown
1774261392.3551016; c; keyup
1774261392.460828; z; keyup
1774261392.4953713; Key.space; keydown
1774261392.5868115; Key.space; keyup
1774261393.1114109; b; keydown
1774261393.197198; r; keydown
1774261393.200709; b; keyup
1774261393.2612553; z; keydown
1774261393.2930171; r; keyup
1774261393.349238; m; keydown
1774261393.3730717; z; keyup
1774261393.4353235; i; keydown
1774261393.4970436; m; keyup
1774261393.51908; i; keyup
1774261393.5632489; Key.space; keydown
1774261393.5988493; Key.space; keyup
1774261393.717219; w; keydown
1774261393.8392003; Key.space; keydown
1774261393.846819; w; keyup
1774261393.90486; Key.space; keyup
1774261394.0491781; t; keydown
1774261394.1170852; t; keyup
1774261394.2374303; r; keydown
1774261394.3310804; r; keyup
1774261394.4731863; c; keydown
1774261394.5755308; i; keydown
1774261394.618942; c; keyup
1774261394.6530254; i; keyup
1774261394.7532501; n; keydown
1774261394.8312495; i; keydown
1774261394.8795207; n; keyup
1774261394.916898; i; keyup
1774261394.9235115; e; keydown
1774261394.993438; e; keyup
1774261395.295278; Key.backspace; keydown
1774261395.3531191; Key.backspace; keyup
1774261395.4319563; Key.backspace; keydown
1774261395.5131364; Key.backspace; keyup
1774261395.5732353; Key.backspace; keydown
1774261395.6688688; Key.backspace; keyup
1774261395.8272662; Key.backspace; keydown
1774261395.9210649; Key.backspace; keyup
1774261395.9914696; Key.backspace; keydown
