1774261326.9757605; Key.shift; keydown
1774261327.080245; W; keydown
1774261327.179801; W; keyup
1774261327.193841; Key.shift; keyup
1774261327.2762642; Key.space; keydown
1774261327.406063; Key.space; keyup
1774261327.8043208; Key.shift; keydown
1774261327.9102263; S; keydown
1774261328.0158687; S; keyup
1774261328.0375245; Key.shift; keyup
1774261328.146168; z; keydown
1774261328.2638762; z; keyup
1774261328.348041; c; keydown
1774261328.4278371; c; keyup
1774261328.4300246; z; keydown
1774261328.5378778; z; keyup
1774261328.5462852; e; keydown
1774261328.6579862; e; keyup
1774261328.7803745; r; keydown
1774261328.8780086; r; keyup
1774261329.138304; e; keydown
1774261329.2463684; z; keydown
1774261329.2703834; e; keyup
1774261329.3820093; z; keyup
1774261329.7602975; Key.backspace; keydown
1774261329.795697; Key.backspace; keyup
1774261330.2524917; Key.backspace; keydown
1774261330.2958093; Key.backspace; keyup
1774261330.4020457; Key.backspace; keydown
1774261330.4637074; Key.backspace; keyup
1774261330.8739974; b; keydown
1774261330.9041696; r; keydown
1774261330.9237807; b; keyup
1774261330.9781659; z; keydown
1774261331.005944; r; keyup
1774261331.0782847; e; keydown
1774261331.125962; z; keyup
1774261331.1823685; e; keyup
1774261331.5365064; s; keydown
1774261331.5621405; z; keydown
1774261331.6798596; s; keyup
1774261331.699837; z; keyup
1774261331.762439; y; keydown
1774261331.8481042; y; keyup
1774261332.0523918; n; keydown
1774261332.1242676; i; keydown
1774261332.1618173; n; keyup
1774261332.1862772; e; keydown
1774261332.2079723; i; keyup
1774261332.286349; Key.space; keydown
1774261332.3100579; e; keyup
1774261332.3900971; Key.space; keyup
1774261332.7263105; c; keydown
1774261332.8003054; h; keydown
1774261332.8520977; c; keyup
1774261332.8780546; h; keyup
1774261332.9763782; r; keydown
1774261333.07226; z; keydown
1774261333.091777; r; keyup
1774261333.1800373; z; keyup
1774261333.3921154; Key.alt_r; keydown
1774261333.4602723; Key.alt_r; keyup
1774261333.6425714; Key.alt_r; keydown
1774261333.905173; a; keydown
1774261334.0239892; a; keyup
1774261334.1805985; s; keydown
1774261334.287171; c; keydown
1774261334.3320355; s; keyup
1774261334.4023957; Key.alt_r; keyup
1774261334.4560359; c; keyup
1774261334.708314; Key.backspace; keydown
1774261334.7698786; Key.backspace; keyup
1774261334.8544433; Key.backspace; keydown
1774261334.918275; Key.backspace; keyup
1774261335.2444968; r; keydown
1774261335.3381767; r; keyup
1774261335.3625278; z; keydown
1774261335.3980644; z; keyup
1774261335.8704622; Key.backspace; keydown
1774261335.9300606; Key.backspace; keyup
1774261335.9983516; Key.backspace; keydown
1774261336.0721786; Key.backspace; keyup
1774261336.1111531; s; keydown
1774261336.1985762; z; keydown
1774261336.2140107; s; keyup
1774261336.284023; z; keyup
1774261336.870513; c; keydown
1774261336.9525807; z; keydown
1774261337.0082412; c; keyup
1774261337.050598; Key.space; keydown
1774261337.0904002; z; keyup
1774261337.1560516; Key.space; keyup
1774261337.4624863; b; keydown
1774261337.5480773; b; keyup
1774261337.5503666; r; keydown
1774261337.6144145; z; keydown
1774261337.6380959; r; keyup
1774261337.7107928; m; keydown
1774261337.7219799; z; keyup
1774261337.7883697; i; keydown
1774261337.8539813; m; keyup
1774261337.862373; i; keyup
1774261337.8946948; Key.space; keydown
1774261337.982121; Key.space; keyup
1774261338.010595; w; keydown
1774261338.1462505; w; keyup
1774261338.148293; Key.space; keydown
1774261338.2084; Key.space; keyup
1774261338.5706565; t; keydown
1774261338.6719792; t; keyup
1774261338.764599; r; keydown
1774261338.8603277; z; keydown
1774261338.8781817; r; keyup
1774261338.9640894; z; keyup
1774261339.1364787; c; keydown
1774261339.254145; c; keyup
1774261339.3745334; i; keydown
1774261339.480098; i; keyup
1774261339.706767; n; keydown
1774261339.7427158; i; keydown
1774261339.8311036; n; keyup
1774261339.8403568; i; keyup
1774261339.9365525; e; keydown
1774261340.0140917; e; keyup
1774261340.2464545; .; keydown
1774261340.3861969; .; keyup
1774261340.897325; Key.enter; keydown
1774261340.988282; Key.enter; keyup
1774261341.725189; Key.shift; keydown
1774261342.0627549; B; keydown
1774261342.174367; B; keyup
1774261342.2102342; Key.shift; keyup
1774261342.3124652; i; keydown
1774261342.3764648; o; keydown
1774261342.4301167; i; keyup
1774261342.4621403; o; keyup
1774261342.5585752; m; keydown
1774261342.628375; e; keydown
1774261342.6584315; m; keyup
1774261342.7081509; e; keyup
1774261342.7906168; t; keydown
1774261342.8441236; t; keyup
1774261342.938727; r; keydown
1774261343.0009408; i; keydown
1774261343.042438; r; keyup
1774261343.074323; i; keyup
1774261343.092298; a; keydown
1774261343.198561; a; keyup
1774261343.208391; Key.space; keydown
1774261343.3321745; Key.space; keyup
1774261343.6245286; b; keydown
1774261343.7183526; e; keydown
1774261343.7462196; b; keyup
1774261343.8001432; e; keyup
1774261343.8564966; h; keydown
1774261343.9541273; h; keyup
1774261343.9865377; a; keydown
1774261344.0722194; a; keyup
1774261344.580465; w; keydown
1774261344.6924744; i; keydown
1774261344.6961536; w; keyup
1774261344.7761176; i; keyup
1774261344.876434; o; keydown
1774261344.9724424; o; keyup
1774261345.0445302; r; keydown
1774261345.1266599; a; keydown
1774261345.1403022; r; keyup
1774261345.224218; a; keyup
1774261345.3286176; l; keydown
1774261345.400301; l; keyup
1774261345.496557; n; keydown
1774261345.5765193; a; keydown
1774261345.5840712; n; keyup
1774261345.6663852; Key.space; keydown
1774261345.6863685; a; keyup
1774261345.7664497; Key.space; keyup
1774261345.8566358; j; keydown
1774261345.9541383; j; keyup
1774261345.9562073; e; keydown
1774261346.0288427; s; keydown
1774261346.0665078; e; keyup
1774261346.1205373; t; keydown
1774261346.1581678; s; keyup
1774261346.198474; Key.space; keydown
1774261346.2202356; t; keyup
1774261346.3162587; Key.space; keyup
1774261346.3285081; w; keydown
1774261346.4448588; w; keyup
1774261346.8108315; b; keydown
1774261346.8923035; b; keyup
1774261346.9369657; Key.backspace; keydown
1774261347.0066125; Key.backspace; keyup
1774261347.086408; Key.backspace; keydown
1774261347.154101; Key.backspace; keyup
1774261347.2443762; b; keydown
1774261347.308472; a; keydown
1774261347.324548; b; keyup
1774261347.4164305; a; keyup
1774261347.5723917; r; keydown
1774261347.6846123; r; keyup
1774261347.7805107; d; keydown
1774261347.854504; z; keydown
1774261347.8905685; d; keyup
1774261347.892356; o; keydown
1774261347.9761772; z; keyup
1774261347.9940214; o; keyup
1774261348.0206718; Key.space; keydown
1774261348.128371; Key.space; keyup
1774261348.2187335; c; keydown
1774261348.3145893; i; keydown
1774261348.4022627; c; keyup
1774261348.414195; i; keyup
1774261348.5024173; e; keydown
1774261348.602435; e; keyup
1774261348.7186131; k; keydown
1774261348.7925315; a; keydown
1774261348.816188; k; keyup
1774261348.8602614; a; keyup
1774261348.952512; w; keydown
1774261349.0664873; a; keydown
1774261349.0822241; w; keyup
1774261349.1742487; a; keyup
1774261349.270696; .; keydown
1774261349.3606367; .; keyup
1774261349.472484; Key.enter; keydown
1774261349.5362284; Key.enter; keyup
1774261350.234598; Key.shift; keydown
1774261350.470471; P; keydown
1774261350.5604157; P; keyup
1774261350.596527; Key.shift; keyup
1774261350.6926744; Key.ctrl_r; keydown
1774261350.8348436; o; keydown
1774261350.9883418; o; keyup
1774261351.0582457; Key.ctrl_r; keyup
1774261351.198596; Key.backspace; keydown
1774261351.2902658; Key.backspace; keyup
1774261351.3725314; Key.backspace; keydown
1774261351.456193; Key.backspace; keyup
1774261351.5243804; Key.alt_r; keydown
1774261351.780239; Key.alt_r; keyup
1774261351.9987535; Key.shift; keydown
1774261352.2585456; P; keydown
1774261352.3527215; P; keyup
1774261352.4624524; Key.shift; keyup
1774261352.7927406; Key.alt_r; keydown
1774261353.106666; o; keydown
1774261353.2006266; o; keyup
1774261353.2623422; Key.alt_r; keyup
1774261353.5625968; Key.alt_r; keydown
1774261353.740875; x; keydown
1774261353.8227441; Key.alt_r; keyup
1774261353.8363626; x; keyup
1774261353.930524; n; keydown
1774261353.9988258; i; keydown
1774261354.052272; n; keyup
1774261354.0767157; e; keydown
1774261354.1024044; i; keyup
1774261354.172405; e; keyup
1774261354.1806788; j; keydown
1774261354.2663171; j; keyup
1774261354.2784662; Key.space; keydown
1774261354.3676028; Key.space; keyup
1774261354.4551165; w; keydown
1774261354.5647814; Key.alt_r; keydown
1774261354.5763662; w; keyup
1774261354.7910655; l; keydown
1774261354.9128718; l; keyup
1774261355.1384773; Key.alt_r; keyup
1774261355.326731; Key.alt_r; keydown
1774261355.4807146; a; keydown
1774261355.5823689; a; keyup
1774261355.5840983; Key.alt_r; keyup
1774261355.7625911; c; keydown
1774261355.8566275; z; keydown
1774261355.8944125; c; keyup
1774261355.9366279; Key.space; keydown
1774261355.96834; z; keyup
1774261356.0364506; Key.space; keyup
1774261356.1588318; t; keydown
1774261356.2686713; t; keyup
1774261356.2886987; Key.alt_r; keydown
1774261356.4127808; e; keydown
1774261356.4966333; Key.alt_r; keyup
1774261356.5283384; e; keyup
1774261356.560829; Key.space; keydown
1774261356.6644816; Key.space; keyup
1774261356.8206892; s; keydown
1774261356.9404113; s; keyup
1774261356.946884; i; keydown
1774261357.0362947; i; keyup
1774261357.0754576; Key.alt_r; keydown
1774261357.2845461; Key.alt_r; keyup
1774261357.4629493; e; keydown
1774261357.5450997; e; keyup
1774261357.6146684; Key.alt_r; keydown
1774261357.7167265; c; keydown
1774261357.8305132; c; keyup
1774261357.8341753; Key.alt_r; keyup
1774261357.972768; ,; keydown
1774261358.094493; ,; keyup
1774261358.1466072; Key.space; keydown
1774261358.2284193; Key.space; keyup
1774261358.7947226; p; keydown
1774261358.9207582; p; keyup
1774261358.9331002; r; keydown
1774261359.002715; z; keydown
1774261359.0524032; r; keyup
1774261359.134474; z; keyup
1774261359.288732; e; keydown
1774261359.372345; e; keyup
1774261359.6550953; m; keydown
1774261359.7486238; m; keyup
1774261359.7505586; y; keydown
1774261359.8349674; y; keyup
1774261359.9186811; Key.alt_r; keydown
1774261360.1367805; s; keydown
1774261360.224429; s; keyup
1774261360.2305906; Key.alt_r; keyup
1774261360.346799; l; keydown
1774261360.4428952; l; keyup
1774261360.826697; Key.space; keydown
1774261360.928468; Key.space; keyup
1774261361.1207623; b; keydown
1774261361.2048442; Key.alt_r; keydown
1774261361.2304833; b; keyup
1774261361.3511753; l; keydown
1774261361.4884176; l; keyup
1774261361.522931; a; keydown
1774261361.6384482; a; keyup
1774261361.7407668; Key.alt_r; keyup
1774261362.0087068; d; keydown
1774261362.1145158; d; keyup
1774261362.2088149; ,; keydown
1774261362.3125618; ,; keyup
1774261362.366678; Key.space; keydown
1774261362.4284923; Key.space; keyup
1774261363.357272; c; keydown
1774261363.4946754; c; keyup
1774261363.5129535; h; keydown
1774261363.6025856; h; keyup
1774261363.744936; Key.alt_r; keydown
1774261363.863243; l; keydown
1774261364.0004377; l; keyup
1774261364.1204588; Key.alt_r; keyup
1774261364.2212815; o; keydown
1774261364.3366613; o; keyup
1774261364.706886; Key.alt_r; keydown
1774261364.8788347; n; keydown
1774261364.9967012; n; keyup
1774261365.0063572; Key.alt_r; keyup
1774261365.097651; Key.space; keydown
1774261365.1989985; Key.space; keyup
1774261365.3433268; d; keydown
1774261365.4643793; d; keyup
1774261365.4989276; Key.alt_r; keydown
1774261365.613351; x; keydown
1774261365.7087324; Key.alt_r; keyup
1774261365.7245123; x; keyup
1774261365.8669648; w; keydown
1774261365.953008; i; keydown
1774261365.9885592; w; keyup
1774261366.0125175; i; keyup
1774261366.0467615; Key.alt_r; keydown
1774261366.1549509; e; keydown
1774261366.206547; Key.alt_r; keyup
1774261366.226659; e; keyup
1774261366.31266; k; keydown
1774261366.4265082; k; keyup
1774261366.4588237; Key.space; keydown
1774261366.5585604; Key.space; keyup
1774261366.6293075; i; keydown
1774261366.728819; Key.space; keydown
1774261366.7342167; i; keyup
1774261366.8044426; Key.space; keyup
1774261367.0590281; g; keydown
1774261367.1770358; g; keyup
1774261367.1786768; r; keydown
1774261367.2408612; a; keydown
1774261367.2704425; r; keyup
1774261367.3504975; a; keyup
1774261367.568596; i; keydown
1774261367.6785798; i; keyup
1774261367.880707; Key.backspace; keydown
1774261367.968493; Key.backspace; keyup
1774261368.010776; f; keydown
1774261368.0887024; i; keydown
1774261368.1291993; f; keyup
1774261368.200767; i; keyup
1774261368.5508947; c; keydown
1774261368.6526725; z; keydown
1774261368.7127347; c; keyup
1774261368.7186494; n; keydown
1774261368.7846832; i; keydown
1774261368.7903454; z; keyup
1774261368.8345537; n; keyup
1774261368.866671; e; keydown
1774261368.8804069; i; keyup
1774261368.9527266; Key.space; keydown
1774261368.9784744; e; keyup
1774261369.0683947; Key.space; keyup
1774261369.418822; z; keydown
1774261369.5028698; a; keydown
1774261369.554727; z; keyup
1774261369.6367023; a; keyup
1774261371.8992615; Key.alt_r; keydown
1774261372.1108332; z; keydown
1774261372.234563; z; keyup
1774261372.7112381; o; keydown
1774261372.8186338; o; keyup
1774261373.0688248; l; keydown
1774261373.1666088; l; keyup
1774261373.3569827; c; keydown
1774261373.4547646; Key.alt_r; keyup
1774261373.488608; c; keyup
1774261373.7468565; Key.space; keydown
1774261373.8626146; Key.space; keyup
1774261374.1690176; f; keydown
1774261374.2930355; u; keydown
1774261374.3161175; f; keyup
1774261374.3849757; u; keyup
1774261374.565884; z; keydown
1774261374.6570907; j; keydown
1774261374.6968982; z; keyup
1774261374.7326727; j; keyup
1774261374.9028623; Key.alt_r; keydown
