1774259511.4277442; Key.shift_r; keydown
1774259522.3607912; i; keyup
1774259522.3948748; a; keyup
1774259522.471315; Key.space; keydown
1774259522.5148444; Key.space; keyup
1774259523.0058007; b; keydown
1774259523.1148748; b; keyup
1774259523.116889; e; keydown
1774259523.2188318; e; keyup
1774259523.3851485; h; keydown
1774259523.5134053; a; keydown
1774259523.5268102; h; keyup
1774259523.6208317; a; keyup
1774259523.7211585; w; keydown
1774259523.8109744; w; keyup
1774259523.86933; i; keydown
1774259523.913474; o; keydown
1774259523.999216; i; keyup
1774259524.0267768; o; keyup
1774259524.060986; r; keydown
1774259524.121061; a; keydown
1774259524.156836; r; keyup
1774259524.2248127; a; keyup
1774259524.2668667; l; keydown
1774259524.3608305; l; keyup
1774259524.6777725; n; keydown
1774259524.7908845; n; keyup
1774259524.8731842; a; keydown
1774259524.9709916; a; keyup
1774259525.015305; Key.space; keydown
1774259525.1268206; Key.space; keyup
1774259525.237149; j; keydown
1774259525.3651223; e; keydown
1774259525.370818; j; keyup
1774259525.495178; s; keydown
1774259525.508966; e; keyup
1774259525.5951657; s; keyup
1774259525.6310642; t; keydown
1774259525.7268627; t; keyup
1774259525.7488468; Key.space; keydown
1774259525.8449526; Key.space; keyup
1774259525.925251; b; keydown
1774259526.0149727; b; keyup
1774259526.0250711; a; keydown
1774259526.1648858; a; keyup
1774259526.267314; t; keydown
1774259526.3315573; t; keyup
1774259526.565336; d; keydown
1774259526.7149453; d; keyup
1774259526.7170632; z; keydown
1774259526.7611196; z; keyup
1774259526.8893228; Key.backspace; keydown
1774259526.9733787; Key.backspace; keyup
1774259527.039435; Key.backspace; keydown
1774259527.0948427; Key.backspace; keyup
1774259527.1672244; Key.backspace; keydown
1774259527.2648606; Key.backspace; keyup
1774259527.3469534; r; keydown
1774259527.4268577; r; keyup
1774259527.6051414; d; keydown
1774259527.7091668; z; keydown
1774259527.7609313; d; keyup
1774259527.83694; z; keyup
1774259527.8932931; o; keydown
1774259528.0551605; o; keyup
1774259528.1190894; Key.space; keydown
1774259528.2208161; Key.space; keyup
1774259528.249189; c; keydown
1774259528.3496406; i; keydown
1774259528.3527462; c; keyup
1774259528.4169948; i; keyup
1774259528.489071; e; keydown
1774259528.601197; e; keyup
1774259528.6611989; k; keydown
1774259528.7488968; k; keyup
1774259529.083186; a; keydown
1774259529.1990027; a; keyup
1774259529.2571614; w; keydown
1774259529.3334332; a; keydown
1774259529.398968; w; keyup
1774259529.4559393; a; keyup
1774259529.4693449; .; keydown
1774259529.5529923; .; keyup
1774259529.59517; Key.enter; keydown
1774259529.675172; Key.enter; keyup
1774259530.189217; Key.shift_r; keydown
1774259530.4891353; P; keydown
1774259530.593095; P; keyup
1774259530.7851279; Key.shift_r; keyup
1774259532.2511797; Key.alt_r; keydown
1774259532.8438473; o; keydown
1774259532.9892695; o; keyup
1774259533.0233994; x; keydown
1774259533.1407535; x; keyup
1774259533.1509311; Key.alt_r; keyup
1774259533.2473016; n; keydown
1774259533.3251636; i; keydown
1774259533.4135823; n; keyup
1774259533.4629283; i; keyup
1774259533.483627; e; keydown
1774259533.5793095; e; keyup
1774259533.6212966; j; keydown
1774259533.653058; j; keyup
1774259533.6550467; Key.space; keydown
1774259533.777132; Key.space; keyup
1774259533.9532564; w; keydown
1774259534.0412123; Key.alt_r; keydown
1774259534.0613189; w; keyup
1774259534.1552384; k; keydown
1774259534.1988611; k; keyup
1774259534.4993615; a; keydown
1774259534.5673084; a; keyup
1774259534.7912579; Key.alt_r; keyup
1774259534.8435447; Key.backspace; keydown
1774259534.9313824; Key.backspace; keyup
1774259535.006297; Key.backspace; keydown
1774259535.0728364; Key.backspace; keyup
1774259535.2274363; Key.alt_r; keydown
1774259535.5134; l; keydown
1774259535.6112278; l; keyup
1774259535.6534483; a; keydown
1774259535.7472646; a; keyup
1774259535.7933006; Key.alt_r; keyup
1774259535.831285; c; keydown
1774259535.9192474; z; keydown
1774259535.981049; c; keyup
1774259536.0390017; z; keyup
1774259536.3211148; Key.space; keydown
1774259536.439102; Key.space; keyup
1774259536.6337898; t; keydown
1774259536.695543; Key.alt_r; keydown
1774259536.7455263; t; keyup
1774259536.793285; Key.alt_r; keyup
1774259536.853659; Key.alt_r; keydown
1774259536.9575295; e; keydown
1774259537.0714011; e; keyup
1774259537.079394; Key.alt_r; keyup
1774259537.1593268; Key.space; keydown
1774259537.301067; Key.space; keyup
1774259537.653297; i; keydown
1774259537.715232; i; keyup
1774259537.9573684; Key.backspace; keydown
1774259538.0951545; Key.backspace; keyup
1774259538.0972064; s; keydown
1774259538.1831338; s; keyup
1774259538.195372; i; keydown
1774259538.2791038; i; keyup
1774259538.3093634; e; keydown
1774259538.4032507; Key.alt_r; keydown
1774259538.4110508; e; keyup
1774259538.4971738; c; keydown
1774259538.5790963; Key.alt_r; keyup
1774259538.6113625; c; keyup
1774259538.7255023; ,; keydown
1774259538.7373464; Key.space; keydown
1774259538.8030243; ,; keyup
1774259538.8530817; Key.space; keyup
1774259538.929377; p; keydown
1774259539.1190846; p; keyup
1774259539.125194; r; keydown
1774259539.1349468; z; keydown
1774259539.199194; r; keyup
1774259539.2192054; e; keydown
1774259539.259074; z; keyup
1774259539.335173; e; keyup
1774259539.4232724; m; keydown
1774259539.5210857; m; keyup
1774259539.539165; y; keydown
1774259539.6557474; Key.alt_r; keydown
1774259539.6590347; y; keyup
1774259539.7533545; s; keydown
1774259539.8493602; s; keyup
1774259539.8510025; Key.alt_r; keyup
1774259539.891593; l; keydown
1774259540.0254538; Key.space; keydown
1774259540.0441039; l; keyup
1774259540.1051328; Key.space; keyup
1774259540.1760871; b; keydown
1774259540.2780454; Key.alt_r; keydown
1774259540.283019; b; keyup
1774259540.459359; a; keydown
1774259540.5731962; a; keyup
1774259540.7030869; Key.alt_r; keyup
1774259540.7494612; Key.backspace; keydown
1774259540.8613727; Key.alt_r; keydown
1774259540.8750644; Key.backspace; keyup
1774259541.0094407; l; keydown
1774259541.1630769; l; keyup
1774259541.2056198; a; keydown
1774259541.329377; a; keyup
1774259541.3313794; d; keydown
1774259541.4372213; d; keyup
1774259541.4871786; Key.alt_r; keyup
1774259541.8983622; Key.backspace; keydown
1774259541.9974666; d; keydown
1774259542.0170848; Key.backspace; keyup
1774259542.093197; d; keyup
1774259542.1192489; ,; keydown
1774259542.2551875; Key.space; keydown
1774259542.273423; ,; keyup
1774259542.3530767; Key.space; keyup
1774259542.6874504; c; keydown
1774259542.7714794; h; keydown
1774259542.7814233; c; keyup
1774259542.8431814; h; keyup
1774259542.9334662; Key.alt_r; keydown
1774259543.0395656; l; keydown
1774259543.1594627; Key.alt_r; keyup
1774259543.1691737; l; keyup
1774259543.3753753; o; keydown
1774259543.4571629; o; keyup
1774259543.5353534; Key.alt_r; keydown
1774259543.623393; n; keydown
1774259543.7131286; Key.alt_r; keyup
1774259543.7611244; n; keyup
1774259543.8155842; Key.space; keydown
1774259543.9171963; Key.space; keyup
1774259543.9955437; d; keydown
1774259544.1032064; d; keyup
1774259544.2396724; Key.alt_r; keydown
1774259544.3777077; x; keydown
1774259544.4634516; x; keyup
1774259544.4674153; Key.alt_r; keyup
1774259544.5717514; w; keydown
1774259544.6137445; i; keydown
1774259544.6695426; w; keyup
1774259544.6880317; Key.alt_r; keydown
1774259544.7153902; i; keyup
1774259544.8175857; e; keydown
1774259544.8592026; Key.alt_r; keyup
1774259544.9035974; e; keyup
1774259544.933731; k; keydown
1774259545.0555766; k; keyup
1774259545.0573325; Key.space; keydown
1774259545.119151; Key.space; keyup
1774259545.1534724; i; keydown
1774259545.2434049; Key.space; keydown
1774259545.291201; i; keyup
1774259545.3455286; g; keydown
1774259545.359192; Key.space; keyup
1774259545.4433048; g; keyup
1774259545.549608; r; keydown
1774259545.625595; a; keydown
1774259545.6432705; r; keyup
1774259545.7374375; a; keyup
1774259545.8334267; i; keydown
1774259545.9272478; i; keyup
1774259546.1575599; Key.backspace; keydown
1774259546.285221; Key.backspace; keyup
1774259546.371365; f; keydown
1774259546.42548; i; keydown
1774259546.473323; f; keyup
1774259546.5274253; i; keyup
1774259546.6054215; c; keydown
1774259546.6874661; z; keydown
1774259546.7412338; c; keyup
1774259546.7433066; n; keydown
1774259546.7951646; z; keyup
1774259546.807661; i; keydown
1774259546.8671775; n; keyup
1774259546.92538; e; keydown
1774259546.9471931; i; keyup
1774259547.0331416; e; keyup
1774259547.0715194; Key.space; keydown
1774259547.107289; Key.space; keyup
1774259547.4697046; z; keydown
1774259547.565773; z; keyup
1774259547.6635165; a; keydown
1774259547.7356105; a; keyup
1774259547.759945; Key.alt_r; keydown
1774259547.884292; z; keydown
1774259547.9793122; z; keyup
1774259548.0155363; o; keydown
1774259548.109317; o; keyup
1774259548.3312023; Key.alt_r; keyup
1774259548.625784; Key.alt_r; keydown
1774259548.8694477; l; keydown
1774259549.0451434; l; keyup
1774259549.081558; c; keydown
1774259549.16325; c; keyup
1774259549.2392318; Key.alt_r; keyup
1774259549.349566; Key.space; keydown
1774259549.493264; Key.space; keyup
1774259549.7155523; f; keydown
1774259549.8194342; f; keyup
1774259549.835775; u; keydown
1774259549.9410653; u; keyup
1774259549.9973083; z; keydown
1774259550.0895147; j; keydown
1774259550.1032314; z; keyup
1774259550.1872926; Key.alt_r; keydown
1774259550.2375457; j; keyup
1774259550.2675009; e; keydown
1774259550.3532221; Key.alt_r; keyup
1774259550.3571453; e; keyup
1774259550.4214573; Key.space; keydown
1774259550.5378096; p; keydown
1774259550.5731952; Key.space; keyup
1774259550.6595168; r; keydown
1774259550.7013757; p; keyup
1774259550.7632647; r; keyup
1774259550.7775016; o; keydown
1774259550.871327; o; keyup
1774259550.9856186; j; keydown
1774259551.0755627; j; keyup
1774259551.0774596; e; keydown
1774259551.1613545; e; keyup
1774259551.1781464; k; keydown
1774259551.28129; k; keyup
1774259551.3235645; t; keydown
1774259551.4116905; Key.alt_r; keydown
1774259551.4213064; t; keyup
1774259551.4736829; o; keydown
1774259551.5861218; Key.alt_r; keyup
1774259551.5890434; o; keyup
1774259551.6074493; w; keydown
1774259551.7055078; w; keyup
1774259552.2997162; .; keydown
1774259552.3633277; .; keyup
1774259552.4794204; Key.enter; keydown
1774259552.539629; Key.enter; keyup
1774259553.7177675; Key.esc; keydown
1774259553.7853608; Key.esc; keyup
