1774731191.141866; Key.shift; keydown
1774731215.640651; o; keyup
1774731215.8122075; r; keydown
1774731215.9255562; r; keyup
1774731216.464; a; keydown
1774731216.5496426; a; keyup
1774731216.6037488; l; keydown
1774731216.698928; l; keyup
1774731217.0158176; a; keydown
1774731217.1100073; a; keyup
1774731217.1424584; Key.space; keydown
1774731217.242392; Key.space; keyup
1774731217.8394268; Key.backspace; keydown
1774731217.8835833; Key.backspace; keyup
1774731217.9692926; Key.backspace; keydown
1774731218.0335808; Key.backspace; keyup
1774731218.1170452; Key.backspace; keydown
1774731218.1515281; Key.backspace; keyup
1774731218.9238946; l; keydown
1774731219.0132334; l; keyup
1774731219.1786811; n; keydown
1774731219.2713847; n; keyup
1774731219.3960676; a; keydown
1774731219.473874; a; keyup
1774731219.537392; Key.space; keydown
1774731219.6221356; Key.space; keyup
1774731219.7700305; j; keydown
1774731219.8464434; j; keyup
1774731219.884122; e; keydown
1774731220.0001674; s; keydown
1774731220.008077; e; keyup
1774731220.1137283; s; keyup
1774731220.1869435; t; keydown
1774731220.2700279; t; keyup
1774731220.3741271; Key.space; keydown
1774731220.4580553; Key.space; keyup
1774731220.7920365; b; keydown
1774731220.8738525; b; keyup
1774731220.9278064; a; keydown
1774731221.036716; a; keyup
1774731221.201243; r; keydown
1774731221.2808115; r; keyup
1774731221.4561284; d; keydown
1774731221.5608673; z; keydown
1774731221.6555119; d; keyup
1774731221.7069216; z; keyup
1774731221.758091; o; keydown
1774731221.8720765; o; keyup
1774731222.014427; Key.space; keydown
1774731222.0686934; Key.space; keyup
1774731222.1785192; c; keydown
1774731222.2788515; c; keyup
1774731222.2850006; i; keydown
1774731222.3788054; i; keyup
1774731222.400793; e; keydown
1774731222.495326; e; keyup
1774731222.9596765; k; keydown
1774731223.0774739; k; keyup
1774731223.3904626; a; keydown
1774731223.4864275; a; keyup
1774731223.6089442; w; keydown
1774731223.781023; a; keydown
1774731223.7890809; w; keyup
1774731223.9472053; a; keyup
1774731224.382879; .; keydown
1774731224.4714081; .; keyup
1774731224.805089; Key.enter; keydown
1774731224.864473; Key.enter; keyup
1774731225.4097636; Key.shift; keydown
1774731225.7946959; Key.shift; keyup
1774731225.8507795; Key.shift; keydown
1774731226.2731292; P; keydown
1774731226.3492868; P; keyup
1774731226.4010658; Key.shift; keyup
1774731226.5253003; Key.ctrl_l; keydown
1774731226.5263374; Key.alt_gr; keydown
1774731226.6132517; ó; keydown
1774731226.7022877; ó; keyup
1774731227.0415213; ź; keydown
1774731227.1720386; ź; keyup
1774731227.249701; Key.ctrl_l; keyup
1774731227.2506955; Key.alt_gr; keyup
1774731227.4889824; n; keydown
1774731227.6774046; n; keyup
1774731227.7727861; i; keydown
1774731227.8987522; i; keyup
1774731227.9258358; e; keydown
1774731228.0570748; j; keydown
1774731228.065713; e; keyup
1774731228.200315; j; keyup
1774731228.2756915; Key.space; keydown
1774731228.3833573; Key.space; keyup
1774731228.4692209; w; keydown
1774731228.6222386; w; keyup
1774731229.2597103; Key.ctrl_l; keydown
1774731229.2605865; Key.alt_gr; keydown
1774731229.3713007; ł; keydown
1774731229.479618; ł; keyup
1774731229.6416075; ą; keydown
1774731229.7693722; ą; keyup
1774731229.833111; Key.ctrl_l; keyup
1774731229.8343081; Key.alt_gr; keyup
1774731229.9041088; c; keydown
1774731229.9906943; z; keydown
1774731230.049778; c; keyup
1774731230.0927644; z; keyup
1774731230.1843598; Key.space; keydown
1774731230.2192717; Key.space; keyup
1774731230.5869567; t; keydown
1774731230.6698294; t; keyup
1774731230.7600558; Key.ctrl_l; keydown
1774731230.7610266; Key.alt_gr; keydown
1774731230.9099865; ę; keydown
1774731231.0528088; ę; keyup
1774731231.0840194; Key.ctrl_l; keyup
1774731231.0849519; Key.alt_gr; keyup
1774731231.2237217; Key.space; keydown
1774731231.3048701; Key.space; keyup
1774731231.3322072; s; keydown
1774731231.3951921; i; keydown
1774731231.457974; s; keyup
1774731231.5189772; i; keyup
1774731231.653589; e; keydown
1774731231.7341046; e; keyup
1774731231.792542; Key.ctrl_l; keydown
1774731231.7935696; Key.alt_gr; keydown
1774731231.8872094; ć; keydown
1774731232.0029078; ć; keyup
1774731232.0415604; Key.ctrl_l; keyup
1774731232.0425367; Key.alt_gr; keyup
1774731232.7845254; ,; keydown
1774731232.8873024; ,; keyup
1774731232.9972458; Key.space; keydown
1774731233.1102664; Key.space; keyup
1774731233.2525196; p; keydown
1774731233.353455; p; keyup
1774731233.469002; r; keydown
1774731233.5852337; z; keydown
1774731233.6138651; r; keyup
1774731233.705633; z; keyup
1774731233.8354635; e; keydown
1774731233.9023647; e; keyup
1774731234.1392844; m; keydown
1774731234.2834036; m; keyup
1774731234.3910859; y; keydown
1774731234.4839199; y; keyup
1774731234.739073; Key.ctrl_l; keydown
1774731234.740329; Key.alt_gr; keydown
1774731234.8025372; ś; keydown
1774731234.9384148; ś; keyup
1774731235.0751865; ł; keydown
1774731235.2180638; ł; keyup
1774731235.232505; Key.ctrl_l; keyup
1774731235.2336886; Key.alt_gr; keyup
1774731235.545492; Key.backspace; keydown
1774731235.6175656; Key.backspace; keyup
1774731236.1631548; l; keydown
1774731236.286765; l; keyup
1774731236.2927868; Key.space; keydown
1774731236.3829117; Key.space; keyup
1774731236.6794128; b; keydown
1774731236.7754388; b; keyup
1774731236.9498365; Key.ctrl_l; keydown
1774731236.9511454; Key.alt_gr; keydown
1774731237.0614648; ł; keydown
1774731237.175347; ł; keyup
1774731237.293616; ą; keydown
1774731237.4263284; ą; keyup
1774731237.5516388; Key.ctrl_l; keyup
1774731237.553386; Key.alt_gr; keyup
1774731237.6684833; d; keydown
1774731237.7646215; d; keyup
1774731238.018826; ,; keydown
1774731238.1109731; ,; keyup
1774731238.2373059; Key.space; keydown
1774731238.3071425; Key.space; keyup
1774731238.4834013; c; keydown
1774731238.5678446; c; keyup
1774731238.6209862; h; keydown
1774731238.6930866; h; keyup
1774731238.9049337; Key.ctrl_l; keydown
1774731238.9068718; Key.alt_gr; keydown
1774731238.9966407; ł; keydown
1774731239.0659618; Key.ctrl_l; keyup
1774731239.0684066; Key.alt_gr; keyup
1774731239.094203; l; keyup
1774731239.2416074; o; keydown
1774731239.33218; o; keyup
1774731239.473669; Key.ctrl_l; keydown
1774731239.47512; Key.alt_gr; keydown
1774731239.622498; ń; keydown
1774731239.6509442; Key.ctrl_l; keyup
1774731239.6536288; Key.alt_gr; keyup
1774731239.720853; n; keyup
1774731239.855873; Key.space; keydown
1774731239.9244175; Key.space; keyup
1774731240.113266; d; keydown
1774731240.259976; d; keyup
1774731240.7928295; Key.ctrl_l; keydown
1774731240.7936416; Key.alt_gr; keydown
1774731241.1368728; ź; keydown
1774731241.451022; ź; keyup
1774731241.4864926; Key.ctrl_l; keyup
1774731241.4873586; Key.alt_gr; keyup
1774731241.7960315; w; keydown
1774731241.9114103; w; keyup
1774731241.922516; i; keydown
1774731242.0312552; i; keyup
1774731242.1651366; Key.ctrl_l; keydown
1774731242.167575; Key.alt_gr; keydown
1774731242.2889035; ę; keydown
1774731242.4396904; ę; keyup
1774731242.4730253; Key.ctrl_l; keyup
1774731242.474045; Key.alt_gr; keyup
1774731242.589863; k; keydown
1774731242.7418368; k; keyup
1774731242.8373713; Key.space; keydown
1774731242.9308913; Key.space; keyup
1774731242.9619098; i; keydown
1774731243.1026266; Key.space; keydown
1774731243.143993; i; keyup
1774731243.2272017; Key.space; keyup
1774731243.5970917; g; keydown
1774731243.6926284; g; keyup
1774731243.7012067; r; keydown
1774731243.7983887; r; keyup
1774731244.0103683; a; keydown
1774731244.102513; a; keyup
1774731244.260591; f; keydown
1774731244.3933985; f; keyup
1774731244.4723148; i; keydown
1774731244.6498508; i; keyup
1774731244.7752352; c; keydown
1774731244.9149227; z; keydown
1774731245.0074577; c; keyup
1774731245.0524337; z; keyup
1774731245.2203429; n; keydown
1774731245.3135319; i; keydown
1774731245.3858542; n; keyup
1774731245.492328; i; keyup
1774731245.508568; e; keydown
1774731245.611181; e; keyup
1774731245.6571193; Key.space; keydown
1774731245.7783577; Key.space; keyup
1774731245.8116717; z; keydown
1774731245.9413548; z; keyup
1774731246.075854; a; keydown
1774731246.1491299; a; keyup
1774731246.3202007; z; keydown
1774731246.4339728; Key.ctrl_l; keydown
1774731246.4349566; Key.alt_gr; keydown
1774731246.6510296; ż; keyup
1774731246.6985538; Key.ctrl_l; keyup
1774731246.7005277; Key.alt_gr; keyup
1774731246.8228097; Key.backspace; keydown
1774731246.9552827; Key.backspace; keyup
1774731246.9919991; Key.ctrl_l; keydown
1774731246.9929588; Key.alt_gr; keydown
1774731247.098482; ż; keydown
1774731247.2430427; ż; keyup
1774731247.42401; ó; keydown
1774731247.5413153; ó; keyup
1774731247.7524083; ł; keydown
1774731247.8797212; ł; keyup
1774731248.0417857; ć; keydown
1774731248.163339; ć; keyup
1774731248.2882473; Key.ctrl_l; keyup
1774731248.2891023; Key.alt_gr; keyup
1774731248.431808; Key.space; keydown
1774731248.5195758; Key.space; keyup
1774731248.8720167; f; keydown
1774731248.9734936; f; keyup
1774731248.9918756; u; keydown
1774731249.0915456; u; keyup
1774731249.196021; z; keydown
1774731249.3289554; j; keydown
1774731249.3340504; z; keyup
1774731249.4076805; j; keyup
1774731249.530633; Key.ctrl_l; keydown
1774731249.5318384; Key.alt_gr; keydown
1774731249.6627462; ę; keydown
1774731249.7836087; ę; keyup
1774731249.811595; Key.ctrl_l; keyup
1774731249.8124666; Key.alt_gr; keyup
1774731249.973485; Key.space; keydown
1774731250.0955966; Key.space; keyup
1774731250.3425531; p; keydown
1774731250.4428055; p; keyup
1774731250.5379333; r; keydown
1774731250.639816; o; keydown
1774731250.6510482; r; keyup
1774731250.737606; o; keyup
1774731250.897358; j; keydown
1774731250.9316278; j; keyup
1774731250.969146; e; keydown
1774731251.0323505; e; keyup
1774731251.2419014; k; keydown
1774731251.368056; k; keyup
1774731251.4695513; t; keydown
1774731251.5669923; t; keyup
1774731251.631953; Key.ctrl_l; keydown
1774731251.6331866; Key.alt_gr; keydown
1774731251.7246754; ó; keydown
1774731251.821966; ó; keyup
1774731251.8744283; Key.ctrl_l; keyup
1774731251.8752964; Key.alt_gr; keyup
1774731251.9223595; w; keydown
1774731252.0185542; w; keyup
1774731252.5429275; .; keydown
1774731252.6032972; .; keyup
1774731253.1011713; Key.enter; keydown
1774731253.1640227; Key.enter; keyup
