1774731394.6839585; Key.shift; keydown
1774731395.199492; Key.shift; keydown
1774731395.2324655; Key.shift; keydown
1774731395.2638657; Key.shift; keydown
1774731395.3007672; Key.shift; keydown
1774731395.3308427; Key.shift; keydown
1774731395.36369; Key.shift; keydown
1774731395.3972664; W; keydown
1774731395.54301; W; keyup
1774731395.5591471; Key.shift; keyup
1774731395.7034357; Key.space; keydown
1774731395.8438842; Key.space; keyup
1774731395.9304554; Key.shift; keydown
1774731396.0527296; S; keydown
1774731396.150264; Key.shift; keyup
1774731396.1757066; s; keyup
1774731396.319811; s; keydown
1774731396.4550776; s; keyup
1774731396.9774437; Key.backspace; keydown
1774731397.0445988; Key.backspace; keyup
1774731397.3566754; z; keydown
1774731397.4777567; z; keyup
1774731397.6273649; c; keydown
1774731397.7568817; z; keydown
1774731397.7867658; c; keyup
1774731397.849505; z; keyup
1774731397.9862394; e; keydown
1774731398.1040592; e; keyup
1774731398.383736; b; keydown
1774731398.4814131; b; keyup
1774731398.702965; r; keydown
1774731398.874784; z; keydown
1774731398.9256716; r; keyup
1774731399.0715985; z; keyup
1774731399.182122; e; keydown
1774731399.3089888; e; keyup
1774731399.53047; s; keydown
1774731399.5866723; z; keydown
1774731399.602576; s; keyup
1774731399.7351882; z; keyup
1774731399.7835658; y; keydown
1774731399.8947241; y; keyup
1774731400.0387971; n; keydown
1774731400.241045; n; keyup
1774731400.2487862; i; keydown
1774731400.4170322; i; keyup
1774731400.4290817; e; keydown
1774731400.5517924; Key.space; keydown
1774731400.565036; e; keyup
1774731400.6804247; Key.space; keyup
1774731400.7468421; c; keydown
1774731400.877699; c; keyup
1774731400.9090328; h; keydown
1774731401.0034409; h; keyup
1774731401.113701; r; keydown
1774731401.2056253; r; keyup
1774731401.3867316; z; keydown
1774731401.4555004; z; keyup
1774731401.488543; Key.ctrl_l; keydown
1774731401.489221; Key.alt_gr; keydown
1774731401.651211; ą; keydown
1774731401.8054082; ą; keyup
1774731401.9805384; Key.ctrl_l; keyup
1774731401.9819896; Key.alt_gr; keyup
1774731402.0969512; s; keydown
1774731402.1946745; z; keydown
1774731402.219291; s; keyup
1774731402.3429039; z; keyup
1774731402.5489025; c; keydown
1774731402.6679661; z; keydown
1774731402.772778; c; keyup
1774731402.8429956; z; keyup
1774731402.9426417; Key.space; keydown
1774731403.0418644; Key.space; keyup
1774731403.144096; b; keydown
1774731403.278701; b; keyup
1774731403.3672502; r; keydown
1774731403.488636; z; keydown
1774731403.5849948; r; keyup
1774731403.6559613; z; keyup
1774731403.6644628; m; keydown
1774731403.7715771; i; keydown
1774731403.8245; m; keyup
1774731403.9168313; i; keyup
1774731404.106685; Key.space; keydown
1774731404.1579192; Key.space; keyup
1774731404.3763318; w; keydown
1774731404.4696217; Key.space; keydown
1774731404.4969082; w; keyup
1774731404.5666974; Key.space; keyup
1774731404.9270947; t; keydown
1774731405.0085597; t; keyup
1774731405.0933156; r; keydown
1774731405.1820767; r; keyup
1774731405.248255; z; keydown
1774731405.3523242; z; keyup
1774731405.5416417; c; keydown
1774731405.6453314; c; keyup
1774731405.7007663; i; keydown
1774731405.8234093; i; keyup
1774731405.917961; n; keydown
1774731406.0177798; i; keydown
1774731406.0719407; n; keyup
1774731406.1301258; e; keydown
1774731406.1429536; i; keyup
1774731406.2304795; e; keyup
1774731406.5928824; .; keydown
1774731406.662046; .; keyup
1774731407.1814098; Key.enter; keydown
1774731407.2534823; Key.enter; keyup
1774731407.7726343; Key.shift; keydown
1774731407.9945242; Key.shift; keyup
1774731408.08164; Key.shift; keydown
1774731408.1714194; B; keydown
1774731408.256363; B; keyup
1774731408.3077695; Key.shift; keyup
1774731408.4630027; i; keydown
1774731408.530227; i; keyup
1774731408.650773; o; keydown
1774731408.7650468; o; keyup
1774731408.7865484; m; keydown
1774731408.9054062; m; keyup
1774731408.9997997; e; keydown
1774731409.0962358; e; keyup
1774731409.145535; t; keydown
1774731409.2331219; t; keyup
1774731410.0622485; r; keydown
1774731410.1698499; r; keyup
1774731410.2933826; i; keydown
1774731410.4520857; i; keyup
1774731410.51555; a; keydown
1774731410.5496664; a; keyup
1774731410.685178; Key.space; keydown
1774731410.829445; Key.space; keyup
1774731411.267246; b; keydown
1774731411.39029; b; keyup
1774731411.4202924; e; keydown
1774731411.5362267; e; keyup
1774731411.6046941; h; keydown
1774731411.7504587; h; keyup
1774731411.8121462; a; keydown
1774731411.9601347; a; keyup
1774731412.0047605; w; keydown
1774731412.09351; w; keyup
1774731412.1558964; i; keydown
1774731412.36575; i; keyup
1774731412.451754; o; keydown
1774731412.595019; o; keyup
1774731412.7210708; r; keydown
1774731412.8210902; r; keyup
1774731412.9723518; a; keydown
1774731413.1145017; a; keyup
1774731413.5006325; l; keydown
1774731413.610995; l; keyup
1774731413.779543; n; keydown
1774731413.9283335; n; keyup
1774731413.9607315; a; keydown
1774731414.0863109; a; keyup
1774731414.1275983; Key.space; keydown
1774731414.2658422; Key.space; keyup
1774731414.298402; j; keydown
1774731414.4138427; j; keyup
1774731414.4978583; e; keydown
1774731414.6363075; s; keydown
1774731414.655504; e; keyup
1774731414.8118558; s; keyup
1774731414.8667598; t; keydown
1774731415.0103128; t; keyup
1774731415.0463827; Key.space; keydown
1774731415.1728601; Key.space; keyup
1774731415.3638923; b; keydown
1774731415.5206068; b; keyup
1774731415.525749; a; keydown
1774731415.6266246; a; keyup
1774731415.778551; r; keydown
1774731415.8482752; r; keyup
1774731416.0144827; d; keydown
1774731416.2840552; d; keyup
1774731416.5885706; z; keydown
1774731416.7821684; z; keyup
1774731416.9341896; o; keydown
1774731417.0583217; o; keyup
1774731417.1678224; Key.space; keydown
1774731417.2940423; Key.space; keyup
1774731417.3463883; c; keydown
1774731417.4734015; c; keyup
1774731417.495684; i; keydown
1774731417.6205523; e; keydown
1774731417.6418724; i; keyup
1774731417.749253; e; keyup
