1774731096.8025713; Key.shift; keydown
1774731097.1747022; W; keydown
1774731097.2363427; W; keyup
1774731097.2824845; Key.shift; keyup
1774731097.3434072; Key.space; keydown
1774731097.3894901; Key.space; keyup
1774731097.5126576; s; keydown
1774731097.588257; z; keydown
1774731097.6335094; s; keyup
1774731097.7003586; z; keyup
1774731098.3714237; Key.backspace; keydown
1774731098.419894; Key.backspace; keyup
1774731098.5034695; Key.backspace; keydown
1774731098.563614; Key.backspace; keyup
1774731098.7154624; Key.shift; keydown
1774731098.9266028; Key.shift; keyup
1774731099.0589237; Key.shift; keydown
1774731099.5724287; Key.shift; keydown
1774731099.5786996; S; keydown
1774731099.664199; S; keyup
1774731099.7048962; Key.shift; keyup
1774731100.2652423; z; keydown
1774731100.3601208; z; keyup
1774731100.4462335; c; keydown
1774731100.5433462; z; keydown
1774731100.565244; c; keyup
1774731100.656312; z; keyup
1774731100.6820323; e; keydown
1774731100.7664988; e; keyup
1774731100.9069924; b; keydown
1774731100.9592326; b; keyup
1774731101.1541283; z; keydown
1774731101.3204427; z; keyup
1774731101.3510752; e; keydown
1774731101.4275057; e; keyup
1774731101.593894; s; keydown
1774731101.67231; z; keydown
1774731101.7005732; s; keyup
1774731101.7867446; z; keyup
1774731101.7898211; y; keydown
1774731101.8480937; y; keyup
1774731102.1254756; n; keydown
1774731102.2155566; i; keydown
1774731102.2403786; n; keyup
1774731102.292713; e; keydown
1774731102.3232107; i; keyup
1774731102.3764927; e; keyup
1774731102.6945724; Key.space; keydown
1774731102.753838; Key.space; keyup
1774731102.9133492; c; keydown
1774731103.0092313; h; keydown
1774731103.023562; c; keyup
1774731103.0565383; h; keyup
1774731103.2217646; r; keydown
1774731103.3013902; r; keyup
1774731103.860398; z; keydown
1774731103.945865; z; keyup
1774731104.3956132; Key.ctrl_l; keydown
1774731104.3975434; Key.alt_gr; keydown
1774731104.4854307; ą; keydown
1774731104.553106; ą; keyup
1774731104.6622965; Key.ctrl_l; keyup
1774731104.6636572; Key.alt_gr; keyup
1774731104.8264768; s; keydown
1774731104.9253383; z; keydown
1774731104.9422817; s; keyup
1774731104.9884832; z; keyup
1774731105.1226995; c; keydown
1774731105.2109263; z; keydown
1774731105.2560937; c; keyup
1774731105.3288894; z; keyup
1774731105.400377; Key.space; keydown
1774731105.4886892; Key.space; keyup
1774731105.740075; b; keydown
1774731105.8000846; b; keyup
1774731105.9196258; r; keydown
1774731106.0179355; z; keydown
1774731106.0331917; r; keyup
1774731106.141067; z; keyup
1774731106.219722; i; keydown
1774731106.3093774; i; keyup
1774731106.3761659; Key.space; keydown
1774731106.4095886; Key.space; keyup
1774731106.4579039; w; keydown
1774731106.533439; Key.space; keydown
1774731106.5390973; w; keyup
1774731106.5938852; Key.space; keyup
1774731107.3067927; t; keydown
1774731107.3695352; t; keyup
1774731107.496851; r; keydown
1774731107.5491953; r; keyup
1774731107.5803885; z; keydown
1774731107.6699224; z; keyup
1774731107.837473; c; keydown
1774731107.9071229; c; keyup
1774731108.21137; i; keydown
1774731108.3411212; n; keydown
1774731108.3524244; i; keyup
1774731108.4666998; i; keydown
1774731108.477823; n; keyup
1774731108.5718272; i; keyup
1774731108.5926878; e; keydown
1774731108.6756396; e; keyup
1774731109.3233633; .; keydown
1774731109.407682; .; keyup
1774731116.0913057; Key.left; keydown
1774731116.3332074; Key.left; keyup
1774731116.9820664; Key.left; keydown
1774731117.4950223; Key.left; keydown
1774731117.5279388; Key.left; keydown
1774731117.5605977; Key.left; keydown
1774731117.5939853; Key.left; keydown
1774731117.6264553; Key.left; keydown
1774731117.6609654; Key.left; keydown
1774731117.6935804; Key.left; keydown
1774731117.7261772; Key.left; keydown
1774731117.758822; Key.left; keydown
1774731117.79173; Key.left; keydown
1774731117.8304338; Key.left; keyup
1774731118.3551986; Key.backspace; keydown
1774731118.8715887; Key.backspace; keydown
1774731118.9049306; Key.backspace; keydown
1774731118.9366648; Key.backspace; keydown
1774731118.9670033; Key.backspace; keydown
1774731119.000681; Key.backspace; keydown
1774731119.0332117; Key.backspace; keydown
1774731119.0661552; Key.backspace; keydown
1774731119.099215; Key.backspace; keydown
1774731119.1334922; Key.backspace; keydown
1774731119.1698024; Key.backspace; keydown
1774731119.2009573; Key.backspace; keydown
1774731119.232337; Key.backspace; keydown
1774731119.265593; Key.backspace; keydown
1774731119.2998424; Key.backspace; keydown
1774731119.3312376; Key.backspace; keydown
1774731119.3644824; Key.backspace; keydown
1774731119.3967526; Key.backspace; keydown
1774731119.4307652; Key.backspace; keydown
1774731119.4628503; Key.backspace; keydown
1774731119.4966297; Key.backspace; keydown
1774731119.5294733; Key.backspace; keydown
1774731119.563485; Key.backspace; keydown
1774731119.5989258; Key.backspace; keydown
1774731119.6317458; Key.backspace; keydown
1774731119.6661682; Key.backspace; keydown
1774731119.6952682; Key.backspace; keydown
1774731119.7290418; Key.backspace; keydown
1774731119.760284; Key.backspace; keydown
1774731119.7933872; Key.backspace; keydown
1774731119.8264117; Key.backspace; keydown
1774731119.8595915; Key.backspace; keydown
1774731119.8816411; Key.backspace; keyup
1774731120.0816627; Key.backspace; keydown
1774731120.1404238; Key.backspace; keyup
1774731120.344453; Key.backspace; keydown
1774731120.4488559; Key.backspace; keyup
1774731120.6602173; Key.backspace; keydown
1774731120.7461455; Key.backspace; keyup
1774731122.131377; r; keydown
1774731122.4380767; z; keydown
1774731122.4405081; r; keyup
1774731122.4848335; z; keyup
1774731123.2291307; e; keydown
1774731123.3494039; e; keyup
1774731124.334969; s; keydown
1774731124.4510207; z; keydown
1774731124.4789984; s; keyup
1774731124.4980354; z; keyup
1774731125.1906803; y; keydown
1774731125.2550209; y; keyup
1774731125.908705; n; keydown
1774731125.9740505; i; keydown
1774731126.0302668; n; keyup
1774731126.079587; i; keyup
1774731126.2051892; Key.space; keydown
1774731126.2812588; Key.space; keyup
1774731127.057606; Key.backspace; keydown
1774731127.1502702; Key.backspace; keyup
1774731127.3818347; e; keydown
1774731127.475183; Key.space; keydown
1774731127.484393; e; keyup
1774731127.5477836; Key.space; keyup
1774731128.0023093; c; keydown
1774731128.1091998; c; keyup
1774731128.1294413; h; keydown
1774731128.1967533; h; keyup
1774731128.3616178; r; keydown
1774731128.459323; r; keyup
1774731128.5883977; z; keydown
1774731128.7087739; z; keyup
1774731128.9317946; Key.ctrl_l; keydown
1774731128.9332557; Key.alt_gr; keydown
1774731128.9968886; ą; keydown
1774731129.0801375; ą; keyup
1774731129.15034; Key.ctrl_l; keyup
1774731129.1514573; Key.alt_gr; keyup
1774731129.2605608; s; keydown
1774731129.3750298; z; keydown
1774731129.396782; s; keyup
1774731129.4877832; z; keyup
1774731129.6153376; c; keydown
1774731129.6989892; z; keydown
1774731129.747641; c; keyup
1774731129.8114665; z; keyup
1774731129.8952773; Key.space; keydown
1774731129.964683; Key.space; keyup
1774731130.2358015; b; keydown
1774731130.2912967; b; keyup
1774731130.5932462; r; keydown
1774731130.6581886; z; keydown
1774731130.7303383; r; keyup
1774731130.8159492; z; keyup
1774731130.8673728; m; keydown
1774731130.966509; i; keydown
1774731130.995132; m; keyup
1774731131.0482876; i; keyup
1774731131.1616979; Key.space; keydown
1774731131.2251275; Key.space; keyup
1774731131.4533267; w; keydown
1774731131.5157475; Key.space; keydown
1774731131.5538397; w; keyup
1774731131.6066606; Key.space; keyup
1774731132.3567812; t; keydown
1774731132.4265535; t; keyup
1774731132.5881958; r; keydown
1774731132.6385667; r; keyup
1774731134.4193778; z; keydown
1774731134.5320723; z; keyup
1774731134.7420816; c; keydown
1774731134.835645; i; keydown
1774731134.8498113; c; keyup
1774731134.9257245; i; keyup
1774731135.0258565; n; keydown
1774731135.1293225; i; keydown
1774731135.1579647; n; keyup
1774731135.2279072; i; keyup
1774731135.293211; e; keydown
1774731135.384104; e; keyup
1774731135.8154275; .; keydown
1774731135.8659282; .; keyup
1774731136.4262826; Key.enter; keydown
1774731136.494983; Key.enter; keyup
1774731137.7445238; Key.shift; keydown
1774731137.8640795; B; keydown
1774731137.9280968; B; keyup
1774731137.9850757; Key.shift; keyup
1774731138.1965456; i; keydown
1774731138.298962; o; keydown
1774731138.3395443; i; keyup
1774731138.4071589; o; keyup
1774731138.4596324; m; keydown
1774731138.5057478; m; keyup
1774731138.6209517; e; keydown
1774731138.7116697; e; keyup
1774731138.8004937; t; keydown
1774731138.8663502; t; keyup
1774731138.967061; r; keydown
1774731139.0233557; r; keyup
1774731139.4281669; i; keydown
1774731139.5234742; i; keyup
