1774265538.0619557; Key.shift; keydown
1774265538.1032245; W; keydown
1774265538.204982; W; keyup
1774265538.2105153; Key.shift; keyup
1774265538.3207676; Key.space; keydown
1774265538.4292064; Key.space; keyup
1774265538.5030754; s; keydown
1774265538.603224; z; keydown
1774265538.6328256; s; keyup
1774265538.6645207; z; keyup
1774265538.914831; Key.backspace; keydown
1774265539.0210633; Key.backspace; keyup
1774265539.2434301; Key.shift; keydown
1774265539.3153183; Key.backspace; keydown
1774265539.330578; Key.shift; keyup
1774265539.350761; Key.backspace; keyup
1774265539.5573258; Key.shift; keydown
1774265539.65076; S; keydown
1774265539.6805205; Key.shift; keyup
1774265539.7086115; s; keyup
1774265539.8553896; c; keydown
1774265539.9807937; z; keydown
1774265539.9903772; c; keyup
1774265540.0752358; z; keyup
1774265540.2076306; Key.backspace; keydown
1774265540.2447748; Key.backspace; keyup
1774265540.3689744; Key.backspace; keydown
1774265540.3931317; Key.backspace; keyup
1774265540.637334; z; keydown
1774265540.7134566; z; keyup
1774265540.7210596; c; keydown
1774265540.8214839; z; keydown
1774265540.8487236; c; keyup
1774265540.9065967; z; keyup
1774265540.9788623; e; keydown
1774265541.0688555; e; keyup
1774265541.200898; b; keydown
1774265541.2852113; b; keyup
1774265541.4253957; r; keydown
1774265541.5255554; z; keydown
1774265541.532372; r; keyup
1774265541.59281; z; keyup
1774265541.625643; e; keydown
1774265541.7134185; e; keyup
1774265542.1349514; s; keydown
1774265542.224788; z; keydown
1774265542.2807796; s; keyup
1774265542.3290808; z; keyup
1774265542.4267619; y; keydown
1774265542.5030897; y; keyup
1774265542.5890026; n; keydown
1774265542.646971; i; keydown
1774265542.7008383; n; keyup
1774265542.709013; e; keydown
1774265542.7346475; i; keyup
1774265542.747037; Key.space; keydown
1774265542.802514; e; keyup
1774265542.835141; Key.space; keyup
1774265542.9194458; c; keydown
1774265542.9951353; c; keyup
1774265543.0110703; h; keydown
1774265543.0990815; h; keyup
1774265543.3353782; r; keydown
1774265543.419072; r; keyup
1774265543.4668403; z; keydown
1774265543.5490675; z; keyup
1774265543.6129646; Key.alt_r; keydown
1774265543.6987717; a; keydown
1774265543.772461; a; keyup
1774265543.92868; s; keydown
1774265544.0510943; s; keyup
1774265544.1012077; Key.alt_r; keyup
1774265544.2452397; Key.backspace; keydown
1774265544.329002; Key.backspace; keyup
1774265544.3455832; s; keydown
1774265544.4195096; z; keydown
1774265544.4507785; s; keyup
1774265544.523221; z; keyup
1774265544.6795878; c; keydown
1774265544.781011; z; keydown
1774265544.7945719; c; keyup
1774265544.8990848; z; keyup
1774265544.9115481; Key.space; keydown
1774265544.9745455; Key.space; keyup
1774265545.0488997; b; keydown
1774265545.114521; b; keyup
1774265545.2609231; r; keydown
1774265545.3505485; r; keyup
1774265545.4189556; m; keydown
1774265545.45265; i; keydown
1774265545.5224624; m; keyup
1774265545.5403316; i; keyup
1774265545.712756; Key.backspace; keydown
1774265545.8044813; Key.backspace; keyup
1774265545.9208977; Key.backspace; keydown
1774265545.9974594; Key.backspace; keyup
1774265546.0554721; z; keydown
1774265546.0827003; z; keyup
1774265546.2696216; m; keydown
1774265546.353416; i; keydown
1774265546.3928878; m; keyup
1774265546.4325953; i; keyup
1774265546.446991; Key.space; keydown
1774265546.5251212; Key.space; keyup
1774265546.5830636; w; keydown
1774265546.6987014; w; keyup
1774265546.7007654; Key.space; keydown
1774265546.7944741; Key.space; keyup
1774265546.8497255; t; keydown
1774265546.9010413; t; keyup
1774265546.9953175; r; keydown
1774265547.057257; z; keydown
1774265547.0909896; r; keyup
1774265547.1451054; z; keyup
1774265547.2916129; c; keydown
1774265547.4031837; c; keyup
1774265547.5414555; i; keydown
1774265547.6206536; i; keyup
1774265548.1912427; n; keydown
1774265548.2332387; i; keydown
1774265548.3048863; n; keyup
1774265548.3192234; i; keyup
1774265548.3207874; e; keydown
1774265548.3971748; e; keyup
1774265548.479077; .; keydown
1774265548.5506742; .; keyup
1774265548.6630607; Key.enter; keydown
1774265548.803221; Key.enter; keyup
1774265549.311407; Key.shift; keydown
1774265549.583688; N; keydown
1774265549.6974282; N; keyup
1774265549.6987507; I; keydown
1774265549.7568233; I; keyup
1774265549.769213; Key.shift; keyup
1774265550.037413; Key.backspace; keydown
1774265550.1066804; Key.backspace; keyup
1774265550.1896389; Key.backspace; keydown
1774265550.2029824; Key.shift; keydown
1774265550.2647412; Key.backspace; keyup
1774265550.3232486; B; keydown
1774265550.3749683; Key.shift; keyup
1774265550.3911512; b; keyup
1774265550.4432695; i; keydown
1774265550.5026608; i; keyup
1774265550.6595; o; keydown
1774265550.6705945; o; keyup
1774265550.7614877; m; keydown
1774265550.8090568; m; keyup
1774265550.9535334; e; keydown
1774265551.0030406; e; keyup
1774265551.1190848; t; keydown
1774265551.1729627; t; keyup
1774265551.2636323; r; keydown
1774265551.3372111; r; keyup
1774265551.3736207; i; keydown
1774265551.4606853; i; keyup
1774265551.4716308; a; keydown
1774265551.5294917; Key.space; keydown
1774265551.5447185; a; keyup
1774265551.6112366; Key.space; keyup
1774265551.8740795; b; keydown
1774265551.925214; b; keyup
1774265552.063303; e; keydown
1774265552.160689; e; keyup
1774265552.1930447; h; keydown
1774265552.2793365; h; keyup
1774265552.3151393; a; keydown
1774265552.4296224; w; keydown
1774265552.4324925; a; keyup
1774265552.511251; w; keyup
1774265552.5815434; i; keydown
1774265552.6492512; i; keyup
1774265552.753673; o; keydown
1774265552.835115; o; keyup
1774265552.8757079; r; keydown
1774265552.9488363; r; keyup
1774265553.209602; a; keydown
1774265553.2912703; a; keyup
1774265553.3633897; l; keydown
1774265553.418736; l; keyup
1774265553.553402; n; keydown
1774265553.625274; n; keyup
1774265553.643764; a; keydown
1774265553.727746; Key.space; keydown
1774265553.7390876; a; keyup
1774265553.8192046; Key.space; keyup
1774265554.0237155; j; keydown
1774265554.097647; e; keydown
1774265554.11066; j; keyup
1774265554.1471326; s; keydown
1774265554.172937; e; keyup
1774265554.2267375; s; keyup
1774265554.2690341; t; keydown
1774265554.3530803; Key.space; keydown
1774265554.3848612; t; keyup
1774265554.4388864; Key.space; keyup
1774265554.5356193; b; keydown
1774265554.6092615; b; keyup
1774265554.6771083; a; keydown
1774265554.7510512; a; keyup
1774265554.7675343; r; keydown
1774265554.8170335; r; keyup
1774265554.9175646; d; keydown
1774265554.9997466; z; keydown
1774265555.0427098; d; keyup
1774265555.1051455; z; keyup
1774265555.1634347; o; keydown
1774265555.2373714; Key.space; keydown
1774265555.2432482; o; keyup
1774265555.3052807; Key.space; keyup
1774265555.3351316; c; keydown
1774265555.4233727; c; keyup
1774265555.4632971; i; keydown
1774265555.5170896; i; keyup
1774265555.5335708; e; keydown
1774265555.5947735; e; keyup
1774265555.67773; k; keydown
1774265555.773442; k; keyup
1774265555.807153; a; keydown
1774265555.9168005; a; keyup
1774265555.9516284; w; keydown
1774265556.0291119; w; keyup
1774265556.063165; a; keydown
1774265556.137267; a; keyup
1774265556.1497226; .; keydown
1774265556.225027; .; keyup
1774265556.3195698; Key.enter; keydown
1774265556.4208496; Key.enter; keyup
1774265556.8614824; Key.shift; keydown
1774265557.07932; Key.shift; keyup
1774265557.1036806; p; keydown
1774265557.151446; Key.shift; keydown
1774265557.221347; P; keyup
1774265557.3592937; Key.shift; keyup
1774265557.3970742; Key.backspace; keydown
1774265557.4657185; Key.shift; keydown
1774265557.4730463; Key.backspace; keyup
1774265557.5616076; P; keydown
1774265557.6153026; Key.shift; keyup
1774265557.6532898; p; keyup
1774265557.773879; Key.alt_r; keydown
1774265557.8591492; o; keydown
1774265557.9388826; o; keyup
1774265558.0516956; x; keydown
1774265558.180797; x; keyup
1774265558.1948595; Key.alt_r; keyup
1774265558.315719; n; keydown
1774265558.3776276; i; keydown
1774265558.4190161; n; keyup
1774265558.4595861; e; keydown
1774265558.4707963; i; keyup
1774265558.554815; e; keyup
1774265558.5697327; j; keydown
1774265558.6608691; j; keyup
1774265558.6716797; Key.space; keydown
1774265558.7257013; w; keydown
1774265558.77122; Key.space; keyup
1774265558.8230162; w; keyup
1774265558.835565; Key.alt_r; keydown
1774265558.9218142; l; keydown
1774265558.9896188; l; keyup
1774265559.1038344; a; keydown
1774265559.1972158; a; keyup
1774265559.2632942; Key.alt_r; keyup
1774265559.383768; c; keydown
1774265559.449186; z; keydown
1774265559.4948409; c; keyup
1774265559.5468044; z; keyup
1774265559.5488718; Key.space; keydown
1774265559.6429617; Key.space; keyup
1774265559.6593094; t; keydown
1774265559.7189546; t; keyup
1774265559.8935363; Key.alt_r; keydown
1774265559.9771502; e; keydown
1774265560.045339; Key.alt_r; keyup
1774265560.0516098; Key.space; keydown
1774265560.0750237; e; keyup
1774265560.1213775; Key.space; keyup
1774265560.1557333; s; keydown
1774265560.2473629; s; keyup
1774265560.2676158; i; keydown
1774265560.349208; i; keyup
1774265560.4430268; Key.alt_r; keydown
1774265560.5875194; Key.alt_r; keyup
1774265560.7020066; Key.alt_r; keydown
1774265560.8796067; e; keydown
1774265560.9193282; Key.alt_r; keyup
1774265560.978873; e; keyup
1774265561.4913523; Key.backspace; keydown
1774265561.5711927; e; keydown
1774265561.5804942; Key.backspace; keyup
1774265561.6646683; e; keyup
1774265561.7531018; Key.alt_r; keydown
1774265561.852985; c; keydown
1774265561.9148583; Key.alt_r; keyup
1774265561.979174; c; keyup
1774265562.1497855; ,; keydown
1774265562.2313526; ,; keyup
1774265562.2533135; Key.space; keydown
1774265562.3333685; Key.space; keyup
1774265562.3537474; p; keydown
1774265562.4452531; r; keydown
1774265562.4485886; p; keyup
1774265562.4832115; z; keydown
1774265562.5429354; r; keyup
1774265562.60096; z; keyup
1774265562.8738163; e; keydown
1774265562.98488; e; keyup
1774265562.9992747; m; keydown
1774265563.1014502; m; keyup
1774265563.1459007; y; keydown
1774265563.220638; y; keyup
1774265563.311307; Key.alt_r; keydown
1774265563.3949742; s; keydown
1774265563.4827702; s; keyup
1774265563.536646; Key.alt_r; keyup
1774265564.2318525; Key.backspace; keydown
1774265564.3355956; Key.backspace; keyup
1774265564.433867; Key.alt_r; keydown
1774265564.5754988; s; keydown
1774265564.641269; s; keyup
1774265564.6474319; Key.alt_r; keyup
1774265564.841977; l; keydown
1774265564.8872406; l; keyup
1774265565.1813025; ,; keydown
1774265565.2397494; Key.space; keydown
1774265565.2466586; ,; keyup
1774265565.2974336; Key.space; keyup
1774265565.3675928; b; keydown
1774265565.4414678; b; keyup
1774265565.5094073; Key.alt_r; keydown
1774265565.5615098; l; keydown
1774265565.6551297; l; keyup
1774265565.7697861; a; keydown
1774265565.8533845; a; keyup
1774265565.9756186; Key.alt_r; keyup
1774265566.1092644; d; keydown
1774265566.1972322; d; keyup
1774265566.2637553; ,; keydown
1774265566.3749938; ,; keyup
1774265566.3770206; Key.space; keydown
1774265566.489459; Key.space; keyup
1774265566.495823; c; keydown
1774265566.578975; c; keyup
1774265566.68378; h; keydown
1774265566.742878; h; keyup
1774265566.7753065; Key.alt_r; keydown
1774265566.8135188; l; keydown
1774265566.8952703; l; keyup
1774265566.915474; Key.alt_r; keyup
1774265567.0133028; o; keydown
1774265567.0972693; o; keyup
1774265567.423393; Key.alt_r; keydown
1774265567.6998155; n; keydown
1774265567.7709634; n; keyup
1774265567.807036; Key.alt_r; keyup
1774265567.8837612; Key.space; keydown
1774265567.969415; Key.space; keyup
1774265567.9934661; d; keydown
1774265568.1154425; d; keyup
1774265568.5377746; Key.alt_r; keydown
1774265568.669274; x; keydown
1774265568.7530859; x; keyup
1774265568.789479; Key.alt_r; keyup
1774265568.939442; w; keydown
1774265569.0455575; w; keyup
1774265569.0618289; i; keydown
1774265569.1254926; i; keyup
1774265569.1933434; Key.alt_r; keydown
1774265569.453465; Key.alt_r; keyup
1774265569.5998776; e; keydown
1774265569.6810884; e; keyup
1774265569.995241; k; keydown
1774265570.073485; k; keyup
1774265570.1073842; Key.space; keydown
1774265570.1977956; i; keydown
1774265570.200663; Key.space; keyup
1774265570.2735538; i; keyup
1774265570.2913246; Key.space; keydown
1774265570.369087; Key.space; keyup
1774265570.4276307; g; keydown
1774265570.5089014; g; keyup
1774265570.6116285; r; keydown
