1774264667.6064425; Key.shift; keydown
1774264667.8923573; W; keydown
1774264667.9840832; W; keyup
1774264668.0080786; Key.shift; keyup
1774264668.1644588; Key.space; keydown
1774264668.2595787; Key.space; keyup
1774264668.464422; c; keydown
1774264668.5205832; z; keydown
1774264668.5935915; c; keyup
1774264668.6721025; z; keyup
1774264669.5884774; Key.backspace; keydown
1774264669.6623595; Key.backspace; keyup
1774264669.754465; Key.backspace; keydown
1774264669.8397293; Key.backspace; keyup
1774264669.9239602; Key.shift; keydown
1774264670.0384343; S; keydown
1774264670.1421254; S; keyup
1774264670.143373; Key.shift; keyup
1774264670.2904816; c; keydown
1774264670.312284; z; keydown
1774264670.4196048; c; keyup
1774264670.534249; z; keyup
1774264670.921692; Key.backspace; keydown
1774264671.0421798; Key.backspace; keyup
1774264671.1267753; Key.backspace; keydown
1774264671.204548; z; keydown
1774264671.2338977; Key.backspace; keyup
1774264671.330098; z; keyup
1774264671.3905823; c; keydown
1774264671.4845114; z; keydown
1774264671.54055; c; keyup
1774264671.6304429; z; keyup
1774264671.6925788; e; keydown
1774264671.8122582; e; keyup
1774264672.2724254; b; keydown
1774264672.3540883; b; keyup
1774264672.384535; r; keydown
1774264672.4725811; z; keydown
1774264672.5301125; r; keyup
1774264672.6441398; z; keyup
1774264672.6457381; e; keydown
1774264672.7401996; e; keyup
1774264672.8205276; s; keydown
1774264672.9325705; z; keydown
1774264673.0176604; s; keyup
1774264673.092249; z; keyup
1774264673.2825758; y; keydown
1774264673.3721142; y; keyup
1774264673.812452; n; keydown
1774264673.8699932; n; keyup
1774264674.0265481; i; keydown
1774264674.1077561; i; keyup
1774264674.1367788; e; keydown
1774264674.2522414; Key.space; keydown
1774264674.2594786; e; keyup
1774264674.356219; Key.space; keyup
1774264674.8225043; c; keydown
1774264674.94975; c; keyup
1774264674.9764557; h; keydown
1774264675.0581295; h; keyup
1774264675.1043792; c; keydown
1774264675.1942437; c; keyup
1774264675.9640992; Key.backspace; keydown
1774264676.0402296; Key.backspace; keyup
1774264676.324119; r; keydown
1774264676.3966055; z; keydown
1774264676.4564254; r; keyup
1774264676.5403128; z; keyup
1774264677.1506178; Key.alt_r; keydown
1774264677.2899764; a; keydown
1774264677.3757045; a; keyup
1774264677.4015787; Key.alt_r; keyup
1774264678.1581724; s; keydown
1774264678.2360117; s; keyup
1774264678.3767006; z; keydown
1774264678.528333; z; keyup
1774264678.818268; c; keydown
1774264678.8540895; z; keydown
1774264678.9362729; c; keyup
1774264679.0102932; z; keyup
1774264679.1446507; Key.space; keydown
1774264679.2402906; Key.space; keyup
1774264679.6600537; b; keydown
1774264679.7484097; b; keyup
1774264679.8127003; r; keydown
1774264679.8966837; z; keydown
1774264679.9477186; r; keyup
1774264680.0360706; z; keyup
1774264680.0806613; m; keydown
1774264680.164277; m; keyup
1774264680.2822049; i; keydown
1774264680.3702123; i; keyup
1774264680.386751; Key.space; keydown
1774264680.4863367; Key.space; keyup
1774264680.578681; w; keydown
1774264680.6947749; Key.space; keydown
1774264680.7121468; w; keyup
1774264680.8004549; Key.space; keyup
1774264681.2141497; t; keydown
1774264681.3022602; t; keyup
1774264681.316208; r; keydown
1774264681.3982909; r; keyup
1774264681.6567724; z; keydown
1774264681.8424382; z; keyup
1774264681.984787; c; keydown
1774264682.088208; c; keyup
1774264682.244611; u; keydown
1774264682.3562725; u; keyup
1774264682.6606069; =; keydown
1774264682.73781; =; keyup
1774264682.9485974; Key.backspace; keydown
1774264683.0383098; Key.backspace; keyup
1774264683.1345735; Key.backspace; keydown
1774264683.214375; Key.backspace; keyup
1774264683.4087; Key.backspace; keydown
1774264683.5117486; Key.backspace; keyup
1774264683.8607204; c; keydown
1774264683.9762087; c; keyup
1774264684.0547574; i; keydown
1774264684.1318548; i; keyup
1774264684.2846835; n; keydown
1774264684.361873; n; keyup
1774264684.4922526; i; keydown
1774264684.5743058; i; keyup
1774264684.600836; e; keydown
1774264684.6798542; e; keyup
1774264685.1761403; .; keydown
1774264685.2617385; .; keyup
1774264685.4560192; Key.enter; keydown
1774264685.5276966; Key.enter; keyup
1774264686.5208871; Key.shift; keydown
1774264686.6586828; B; keydown
1774264686.7243762; B; keyup
1774264686.793889; Key.shift; keyup
1774264686.898892; i; keydown
1774264686.9763753; i; keyup
1774264687.1488225; m; keydown
1774264687.2418735; m; keyup
1774264687.406862; e; keydown
1774264687.502146; e; keyup
1774264687.742748; t; keydown
1774264687.76225; r; keydown
1774264687.872545; r; keyup
1774264687.932371; t; keyup
1774264688.3106973; i; keydown
1774264688.4025104; i; keyup
1774264688.6207075; Key.backspace; keydown
1774264688.6764917; Key.backspace; keyup
1774264688.7743845; Key.backspace; keydown
1774264688.8505733; Key.backspace; keyup
1774264688.9565547; Key.backspace; keydown
1774264689.0758579; Key.backspace; keyup
1774264689.204285; Key.backspace; keydown
1774264689.3125122; Key.backspace; keyup
1774264689.5708973; Key.backspace; keydown
1774264689.688406; Key.backspace; keyup
1774264689.8768659; o; keydown
1774264689.9419358; o; keyup
1774264690.0987768; m; keydown
1774264690.186459; m; keyup
1774264690.2927623; i; keydown
1774264690.3842607; i; keyup
1774264690.4064977; e; keydown
1774264690.4800646; e; keyup
1774264690.6631885; Key.backspace; keydown
1774264690.7364135; Key.backspace; keyup
1774264690.8403418; Key.backspace; keydown
1774264690.9424691; Key.backspace; keyup
1774264690.9747741; e; keydown
1774264691.0604343; e; keyup
1774264691.3667715; t; keydown
1774264691.4822028; r; keydown
1774264691.5564501; t; keyup
1774264691.606261; r; keyup
1774264691.708502; i; keydown
1774264691.7945228; i; keyup
1774264691.8188744; a; keydown
1774264691.9668016; Key.space; keydown
1774264691.9840622; a; keyup
1774264692.0565042; Key.space; keyup
1774264692.5266523; b; keydown
1774264692.6001444; b; keyup
1774264692.6503932; e; keydown
1774264692.734287; e; keyup
1774264692.8504322; h; keydown
1774264692.9263577; h; keyup
1774264692.9864264; a; keydown
1774264693.1085157; a; keyup
1774264693.158712; w; keydown
1774264693.2665305; w; keyup
1774264693.3108716; i; keydown
1774264693.4304743; i; keyup
1774264693.8649988; o; keydown
1774264693.9539952; o; keyup
1774264694.2068326; r; keydown
1774264694.2782443; r; keyup
1774264694.4122834; a; keydown
1774264694.4846618; a; keyup
1774264694.6847255; l; keydown
1774264694.7926211; l; keyup
1774264694.9626381; n; keydown
1774264695.0661716; n; keyup
1774264695.106481; a; keydown
1774264695.200745; Key.space; keydown
1774264695.2300375; a; keyup
1774264695.3184805; Key.space; keyup
1774264695.3926306; j; keydown
1774264695.5005465; e; keydown
1774264695.5321078; j; keyup
1774264695.6205595; e; keyup
1774264695.6221287; s; keydown
1774264695.7548275; s; keyup
1774264695.8864114; t; keydown
1774264696.0069659; Key.space; keydown
1774264696.0138614; t; keyup
1774264696.1507738; Key.space; keyup
1774264696.3226488; b; keydown
1774264696.4143708; b; keyup
1774264696.4268992; a; keydown
1774264696.5545762; a; keyup
1774264696.562938; r; keydown
1774264696.644149; r; keyup
1774264696.7948692; d; keydown
1774264696.86885; z; keydown
1774264696.9240148; d; keyup
1774264697.0068278; o; keydown
1774264697.0201867; z; keyup
1774264697.1125636; o; keyup
1774264697.1188622; Key.space; keydown
1774264697.242244; Key.space; keyup
1774264697.3744128; c; keydown
1774264697.4907687; i; keydown
1774264697.4938018; c; keyup
1774264697.5924962; i; keyup
1774264697.5988157; e; keydown
1774264697.696502; e; keyup
1774264697.7648957; k; keydown
1774264697.8404853; w; keydown
1774264697.8662655; k; keyup
1774264697.9606218; a; keydown
1774264697.998111; w; keyup
1774264698.0985236; a; keyup
1774264698.5008657; Key.backspace; keydown
1774264698.6041658; Key.backspace; keyup
1774264698.9226046; a; keydown
1774264699.0166109; a; keyup
1774264699.0786812; Key.backspace; keydown
1774264699.1662571; Key.backspace; keyup
1774264699.2645917; Key.backspace; keydown
1774264699.3288772; a; keydown
1774264699.3620265; Key.backspace; keyup
1774264699.4288228; w; keydown
1774264699.4722993; a; keyup
1774264699.5624862; w; keyup
1774264700.4508085; a; keydown
1774264700.5162172; a; keyup
1774264700.826289; .; keydown
1774264700.8844974; .; keyup
1774264701.1168423; Key.enter; keydown
1774264701.1861694; Key.enter; keyup
1774264702.0164886; Key.shift; keydown
1774264702.3544993; P; keydown
1774264702.448147; Key.shift; keyup
1774264702.452325; p; keyup
1774264702.570417; Key.alt_r; keydown
1774264702.684469; o; keydown
1774264702.8006067; o; keyup
1774264702.8861728; Key.alt_r; keyup
1774264703.204334; Key.alt_r; keydown
1774264703.348413; x; keydown
1774264703.4400036; Key.alt_r; keyup
1774264703.4479392; x; keyup
1774264703.528333; n; keydown
1774264703.6180646; n; keyup
1774264703.7331066; i; keydown
1774264703.828507; i; keyup
1774264703.8770072; e; keydown
1774264703.948693; e; keyup
1774264703.9710474; j; keydown
1774264704.064242; j; keyup
1774264704.1669846; Key.space; keydown
1774264704.2801423; Key.space; keyup
1774264704.6286254; w; keydown
1774264704.7286425; w; keyup
1774264704.7491567; Key.alt_r; keydown
1774264704.8332193; l; keydown
1774264704.8862183; Key.alt_r; keyup
1774264704.9362063; l; keyup
1774264704.9686139; a; keydown
1774264705.060627; a; keyup
1774264705.2272863; c; keydown
1774264705.3070714; z; keydown
1774264705.3501987; c; keyup
1774264705.4382298; z; keyup
1774264705.7550776; Key.space; keydown
1774264705.8586805; Key.space; keyup
1774264706.123017; t; keydown
1774264706.2266068; t; keyup
1774264706.3046687; Key.alt_r; keydown
1774264706.4190428; e; keydown
1774264706.5042505; Key.alt_r; keyup
1774264706.5342271; e; keyup
1774264706.5430186; Key.space; keydown
1774264706.6306803; Key.space; keyup
1774264706.9247217; s; keydown
1774264707.0188167; s; keyup
1774264707.0289695; i; keydown
1774264707.1286147; i; keyup
1774264707.1605964; e; keydown
1774264707.2546258; e; keyup
1774264707.343008; Key.alt_r; keydown
1774264707.4725206; c; keydown
1774264707.532455; c; keyup
1774264707.5464864; Key.alt_r; keyup
1774264707.9772468; ,; keydown
1774264708.0482693; ,; keyup
1774264708.0866263; Key.space; keydown
1774264708.174745; Key.space; keyup
1774264708.4065456; p; keydown
1774264708.5081663; p; keyup
1774264708.562624; r; keydown
1774264708.636558; z; keydown
1774264708.7107308; r; keyup
1774264708.806231; z; keyup
1774264708.8510938; e; keydown
1774264708.9187124; e; keyup
1774264709.6750782; m; keydown
1774264709.7630434; m; keyup
1774264709.7990594; y; keydown
1774264709.8824472; y; keyup
1774264709.986579; Key.alt_r; keydown
1774264710.1146011; s; keydown
1774264710.2126775; s; keyup
1774264710.2182736; Key.alt_r; keyup
1774264710.327042; l; keydown
1774264710.4202363; l; keyup
1774264710.5006328; Key.space; keydown
1774264710.6045861; Key.space; keyup
1774264711.0247092; b; keydown
1774264711.1207736; b; keyup
1774264711.2330868; Key.alt_r; keydown
1774264711.3372238; l; keydown
1774264711.378606; Key.alt_r; keyup
1774264711.4527197; l; keyup
1774264711.4591062; a; keydown
1774264711.5803814; a; keyup
1774264711.6765354; d; keydown
1774264711.790779; d; keyup
1774264712.1150668; ,; keydown
1774264712.2003546; ,; keyup
1774264712.2566657; Key.space; keydown
1774264712.3447344; Key.space; keyup
1774264713.2511413; c; keydown
1774264713.365223; c; keyup
1774264713.3890896; h; keydown
1774264713.4608016; h; keyup
1774264713.6272912; Key.alt_r; keydown
1774264713.714654; l; keydown
1774264713.7889; Key.alt_r; keyup
1774264713.828315; l; keyup
1774264713.932777; o; keydown
1774264714.018811; o; keyup
1774264714.1632094; n; keydown
1774264714.2608008; n; keyup
1774264714.3031447; Key.space; keydown
1774264714.4048102; Key.space; keyup
1774264714.5611591; Key.backspace; keydown
1774264714.6546443; Key.backspace; keyup
1774264714.7511475; Key.backspace; keydown
1774264714.832825; Key.backspace; keyup
1774264714.9331968; Key.alt_r; keydown
1774264715.0251684; n; keydown
1774264715.0808501; Key.alt_r; keyup
1774264715.1271996; Key.space; keydown
1774264715.1320364; n; keyup
1774264715.2168155; Key.space; keyup
1774264715.8450053; d; keydown
1774264715.959193; z; keydown
1774264715.9946992; d; keyup
1774264716.073003; z; keyup
1774264716.3989594; Key.backspace; keydown
1774264716.4767938; Key.backspace; keyup
1774264716.57519; Key.alt_r; keydown
1774264716.6591709; x; keydown
1774264716.730838; Key.alt_r; keyup
1774264716.7587988; x; keyup
1774264716.9711537; w; keydown
1774264717.106831; w; keyup
1774264717.1312141; i; keydown
1774264717.228846; i; keyup
1774264717.2647672; e; keydown
1774264717.344855; e; keyup
1774264717.4472334; k; keydown
1774264717.543057; k; keyup
1774264717.877213; =; keydown
1774264717.9330826; =; keyup
1774264718.057236; Key.backspace; keydown
1774264718.1026404; Key.backspace; keyup
1774264718.2326708; Key.backspace; keydown
1774264718.330387; Key.backspace; keyup
1774264718.4232337; Key.backspace; keydown
1774264718.5324802; Key.backspace; keyup
1774264718.8233154; Key.alt_r; keydown
1774264718.9593308; e; keydown
1774264718.9743767; Key.alt_r; keyup
1774264719.0264902; e; keyup
1774264719.127264; k; keydown
1774264719.2026966; k; keyup
1774264719.237357; Key.space; keydown
1774264719.328314; Key.space; keyup
1774264719.658751; i; keydown
1774264719.7664406; i; keyup
1774264719.7990444; Key.space; keydown
1774264719.8908455; Key.space; keyup
1774264720.197244; g; keydown
1774264720.2832127; r; keydown
1774264720.2946532; g; keyup
1774264720.3868804; r; keyup
1774264720.3884861; a; keydown
1774264720.4924078; a; keyup
1774264720.609456; f; keydown
1774264720.6988983; f; keyup
1774264720.700488; i; keydown
1774264720.8028996; i; keyup
1774264720.8808792; c; keydown
1774264720.9966376; z; keydown
1774264721.0523026; c; keyup
