1774264871.8644164; Key.shift; keydown
1774264872.0309627; W; keydown
1774264872.1307697; Key.shift; keyup
1774264872.1431284; w; keyup
1774264872.1891952; Key.space; keydown
1774264872.28876; Key.space; keyup
1774264872.4036334; c; keydown
1774264872.4488819; z; keydown
1774264872.5351388; c; keyup
1774264872.6072736; z; keyup
1774264872.8350384; =; keydown
1774264872.9106448; =; keyup
1774264873.0278337; =; keydown
1774264873.0625086; =; keyup
1774264873.1654918; Key.backspace; keydown
1774264873.2506962; Key.backspace; keyup
1774264873.3376117; Key.backspace; keydown
1774264873.4032307; Key.backspace; keyup
1774264873.4916127; Key.backspace; keydown
1774264873.563156; Key.backspace; keyup
1774264873.647634; Key.backspace; keydown
1774264873.7155266; Key.shift; keydown
1774264873.7448523; Key.backspace; keyup
1774264873.8536153; S; keydown
1774264873.943412; Key.shift; keyup
1774264873.946982; s; keyup
1774264874.0769365; c; keydown
1774264874.128973; z; keydown
1774264874.2031715; c; keyup
1774264874.3071578; z; keyup
1774264874.3871408; e; keydown
1774264874.5146928; e; keyup
1774264874.6834328; Key.backspace; keydown
1774264874.772743; Key.backspace; keyup
1774264874.8735232; Key.backspace; keydown
1774264874.9552379; Key.backspace; keyup
1774264875.0690358; Key.backspace; keydown
1774264875.09524; z; keydown
1774264875.1414397; Key.backspace; keyup
1774264875.245222; z; keyup
1774264875.2813504; e; keydown
1774264875.381351; e; keyup
1774264875.6069987; c; keydown
1774264875.7526648; c; keyup
1774264875.8431027; Key.backspace; keydown
1774264875.9326642; Key.backspace; keyup
1774264876.0390437; Key.backspace; keydown
1774264876.100569; Key.backspace; keyup
1774264876.457689; c; keydown
1774264876.5290382; z; keydown
1774264876.6067133; c; keyup
1774264876.6846223; z; keyup
1774264876.8091142; e; keydown
1774264876.8992345; e; keyup
1774264877.0559573; b; keydown
1774264877.1632488; b; keyup
1774264877.1955562; r; keydown
1774264877.2652574; z; keydown
1774264877.3046784; r; keyup
1774264877.4045866; z; keyup
1774264877.4473274; e; keydown
1774264877.562643; e; keyup
1774264877.7868524; s; keydown
1774264877.8677611; z; keydown
1774264877.9711676; s; keyup
1774264878.0148249; z; keyup
1774264878.4472206; y; keydown
1774264878.5351942; y; keyup
1774264878.5851085; n; keydown
1774264878.6686769; n; keyup
1774264878.7871938; i; keydown
1774264878.8711295; e; keydown
1774264878.8846428; i; keyup
1774264878.963595; Key.space; keydown
1774264878.9786594; e; keyup
1774264879.0651863; Key.space; keyup
1774264879.2171805; c; keydown
1774264879.3148599; c; keyup
1774264879.3415196; h; keydown
1774264879.4251819; h; keyup
1774264879.9016263; r; keydown
1774264879.9989727; z; keydown
1774264880.0209868; r; keyup
1774264880.129049; z; keyup
1774264880.1751974; Key.alt_r; keydown
1774264880.3231657; a; keydown
1774264880.432825; a; keyup
1774264880.5891294; c; keydown
1774264880.6566648; c; keyup
1774264880.8065443; Key.alt_r; keyup
1774264881.6976047; Key.backspace; keydown
1774264881.7668257; Key.backspace; keyup
1774264882.0196848; Key.alt_r; keydown
1774264882.3850143; s; keydown
1774264882.4946582; s; keyup
1774264882.5648417; z; keydown
1774264882.5885801; Key.alt_r; keyup
1774264882.7347603; z; keyup
1774264883.0156593; Key.backspace; keydown
1774264883.0892682; Key.backspace; keyup
1774264883.191045; Key.backspace; keydown
1774264883.2712345; Key.backspace; keyup
1774264883.2856557; s; keydown
1774264883.3697512; z; keydown
1774264883.4512386; s; keyup
1774264883.5072303; z; keyup
1774264883.6990678; c; keydown
1774264883.767541; z; keydown
1774264883.8474011; c; keyup
1774264883.9333613; z; keyup
1774264884.0611966; Key.space; keydown
1774264884.177327; Key.space; keyup
1774264884.4932997; b; keydown
1774264884.5631688; r; keydown
1774264884.5768657; b; keyup
1774264884.6251595; z; keydown
1774264884.680876; r; keyup
1774264884.740757; z; keyup
1774264884.819248; m; keydown
1774264884.8828697; m; keyup
1774264884.9996839; i; keydown
1774264885.096838; i; keyup
1774264885.102862; Key.space; keydown
1774264885.2177017; w; keydown
1774264885.2245264; Key.space; keyup
1774264885.3633242; Key.space; keydown
1774264885.3704815; w; keyup
1774264885.46358; Key.space; keyup
1774264885.74982; t; keydown
1774264885.843215; r; keydown
1774264885.8505583; t; keyup
1774264885.9115927; z; keydown
1774264885.9628649; r; keyup
1774264886.0808797; z; keyup
1774264886.2131295; c; keydown
1774264886.3427975; c; keyup
1774264886.4013553; i; keydown
1774264886.5008073; i; keyup
1774264886.6251464; n; keydown
1774264886.7114305; n; keyup
1774264886.8214784; i; keydown
1774264886.9048765; i; keyup
1774264886.9070327; e; keydown
1774264886.98525; e; keyup
1774264887.3377497; .; keydown
1774264887.421375; .; keyup
1774264887.5712192; Key.enter; keydown
1774264887.6369493; Key.enter; keyup
1774264888.1732652; Key.shift; keydown
1774264888.3279407; B; keydown
1774264888.3969014; B; keyup
1774264888.463006; Key.shift; keyup
1774264888.5813646; i; keydown
1774264888.6554325; i; keyup
1774264888.7814603; o; keydown
1774264888.8470404; o; keyup
1774264888.9698849; m; keydown
1774264889.0653584; m; keyup
1774264889.1012568; e; keydown
1774264889.190971; e; keyup
1774264889.3160477; t; keydown
1774264889.3957932; r; keydown
1774264889.4369526; t; keyup
1774264889.5349777; r; keyup
1774264889.8992538; i; keydown
1774264889.996833; i; keyup
1774264890.021049; a; keydown
1774264890.1458623; Key.space; keydown
1774264890.1486216; a; keyup
1774264890.247509; Key.space; keyup
1774264890.6498682; b; keydown
1774264890.7369506; b; keyup
1774264890.765465; e; keydown
1774264890.843469; e; keyup
1774264890.9373765; h; keydown
1774264891.026871; h; keyup
1774264891.0576208; a; keydown
1774264891.2013884; w; keydown
1774264891.2348719; a; keyup
1774264891.3314347; w; keyup
1774264891.3797596; i; keydown
1774264891.4729924; i; keyup
1774264891.5872939; o; keydown
1774264891.69884; o; keyup
1774264891.7677863; r; keydown
1774264891.881443; r; keyup
1774264891.9794261; l; keydown
1774264892.0849283; l; keyup
1774264892.1035821; a; keydown
1774264892.1874585; a; keyup
1774264892.579681; Key.backspace; keydown
1774264892.6672719; Key.backspace; keyup
1774264892.7518237; Key.backspace; keydown
1774264892.8650532; Key.backspace; keyup
1774264892.866938; a; keydown
1774264892.9491115; a; keyup
