1774266728.785304; Key.shift; keydown
1774266729.0106165; W; keydown
1774266729.0863523; W; keyup
1774266729.1242838; Key.shift; keyup
1774266729.154637; Key.space; keydown
1774266729.2106934; Key.space; keyup
1774266729.3090703; s; keydown
1774266729.364465; s; keyup
1774266729.4866512; z; keydown
1774266729.5502603; z; keyup
1774266729.6405852; c; keydown
1774266729.718694; c; keyup
1774266729.8066084; z; keydown
1774266729.9002478; z; keyup
1774266730.0270984; e; keydown
1774266730.106643; e; keyup
1774266730.2529833; b; keydown
1774266730.2964516; b; keyup
1774266730.4370477; r; keydown
1774266730.5046942; r; keyup
1774266730.6528885; z; keydown
1774266730.7266855; z; keyup
1774266730.8490293; e; keydown
1774266730.910684; e; keyup
1774266731.0067422; s; keydown
1774266731.09628; s; keyup
1774266731.2265453; z; keydown
1774266731.268305; z; keyup
1774266731.2867043; y; keydown
1774266731.3383112; y; keyup
1774266731.4726083; n; keydown
1774266731.5246367; i; keydown
1774266731.560236; n; keyup
1774266731.6026092; e; keydown
1774266731.630478; i; keyup
1774266731.6662118; e; keyup
1774266731.7205539; Key.space; keydown
1774266731.7702148; Key.space; keyup
1774266732.3990092; c; keydown
1774266732.462209; c; keyup
1774266732.5145466; h; keydown
1774266732.5662842; h; keyup
1774266732.842897; r; keydown
1774266732.8904412; r; keyup
1774266733.0790002; z; keydown
1774266733.1526477; z; keyup
1774266733.2045498; Key.alt_r; keydown
1774266733.388982; a; keydown
1774266733.470691; Key.alt_r; keyup
1774266733.5182023; a; keyup
1774266733.7091088; s; keydown
1774266733.7885704; s; keyup
1774266733.906934; z; keydown
1774266733.9681532; z; keyup
1774266734.2690816; c; keydown
1774266734.328565; c; keyup
1774266734.4169738; z; keydown
1774266734.488153; z; keyup
1774266734.5168734; Key.space; keydown
1774266734.5723684; Key.space; keyup
1774266734.726707; b; keydown
1774266734.7701912; b; keyup
1774266734.908587; r; keydown
1774266734.9887564; r; keyup
1774266735.1165087; z; keydown
1774266735.186695; m; keydown
1774266735.2101898; z; keyup
1774266735.244187; m; keyup
1774266735.3124237; i; keydown
1774266735.3769357; i; keyup
1774266735.441276; Key.space; keydown
1774266735.4982047; Key.space; keyup
1774266735.6508336; Key.space; keydown
1774266735.698187; Key.space; keyup
1774266735.9523659; Key.backspace; keydown
1774266736.034024; Key.backspace; keyup
1774266736.0622563; w; keydown
1774266736.142118; w; keyup
1774266736.1962574; Key.space; keydown
1774266736.2339709; Key.space; keyup
1774266736.7684488; t; keydown
1774266736.8341444; t; keyup
1774266736.9049342; r; keydown
1774266736.9826007; r; keyup
1774266737.166562; z; keydown
1774266737.2784336; z; keyup
1774266737.4288192; c; keydown
1774266737.4701226; c; keyup
1774266737.5471294; i; keydown
1774266737.5943575; i; keyup
1774266737.7808855; n; keydown
1774266737.8445435; i; keydown
1774266737.8683167; n; keyup
1774266737.8967283; e; keydown
1774266737.9302027; i; keyup
1774266737.9500825; e; keyup
1774266738.6230803; .; keydown
1774266738.6969318; Key.enter; keydown
1774266738.728332; .; keyup
1774266738.820589; Key.enter; keyup
1774266740.1186738; Key.shift; keydown
1774266740.2003784; B; keydown
1774266740.254153; B; keyup
1774266740.3005302; Key.shift; keyup
1774266740.3764756; i; keydown
1774266740.486855; o; keydown
1774266740.5159552; i; keyup
1774266740.5900955; o; keyup
1774266740.8029327; m; keydown
1774266740.8605413; m; keyup
1774266741.5128963; t; keydown
1774266741.6080942; t; keyup
1774266742.8968203; Key.backspace; keydown
1774266742.9481146; Key.backspace; keyup
1774266743.002716; e; keydown
1774266743.0965335; e; keyup
1774266743.5928936; t; keydown
1774266743.6503925; r; keydown
1774266743.667811; t; keyup
1774266743.740318; r; keyup
1774266743.8309448; i; keydown
1774266743.8660536; i; keyup
1774266743.9628243; a; keydown
1774266744.042419; Key.space; keydown
1774266744.0560768; a; keyup
1774266744.0984597; Key.space; keyup
1774266744.2005618; b; keydown
1774266744.2441332; b; keyup
1774266744.2942753; e; keydown
1774266744.357898; e; keyup
1774266744.5242097; h; keydown
1774266744.5758634; h; keyup
1774266744.6284785; a; keydown
1774266744.7062914; a; keyup
1774266744.8265576; w; keydown
1774266744.8542683; w; keyup
1774266744.9188755; i; keydown
1774266744.9682798; i; keyup
1774266745.3808415; o; keydown
1774266745.4364533; o; keyup
1774266745.7147336; r; keydown
1774266745.7724905; r; keyup
1774266745.9163036; a; keydown
1774266746.006014; l; keydown
1774266746.0217307; a; keyup
1774266746.089748; l; keyup
1774266746.166021; n; keydown
1774266746.2237546; n; keyup
1774266746.253889; a; keydown
1774266746.331801; a; keyup
1774266746.704674; Key.space; keydown
1774266746.8127682; j; keydown
1774266746.8280883; Key.space; keyup
1774266746.90223; j; keyup
1774266746.922756; e; keydown
1774266746.9681149; e; keyup
1774266747.0803778; s; keydown
1774266747.1320016; s; keyup
1774266747.1387568; t; keydown
1774266747.2080212; t; keyup
1774266747.2387564; Key.space; keydown
1774266747.3580172; Key.space; keyup
1774266748.0424356; Key.space; keydown
1774266748.1264055; Key.space; keyup
1774266748.218775; b; keydown
1774266748.290441; b; keyup
1774266748.4447467; a; keydown
1774266748.534495; a; keyup
1774266748.5608008; r; keydown
1774266748.6184893; r; keyup
1774266748.7168179; d; keydown
1774266748.820266; d; keyup
1774266748.9287028; z; keydown
1774266748.978527; o; keydown
1774266748.9980028; z; keyup
1774266749.0484173; o; keyup
1774266749.1202793; Key.space; keydown
1774266749.1864622; Key.space; keyup
1774266749.29482; i; keydown
1774266749.3602705; i; keyup
1774266749.5863092; Key.backspace; keydown
1774266749.663889; Key.backspace; keyup
1774266749.666025; c; keydown
1774266749.774278; c; keyup
1774266749.9042406; i; keydown
1774266749.9318094; i; keyup
1774266750.1668277; e; keydown
1774266750.2458696; e; keyup
1774266751.4648113; k; keydown
1774266751.5142205; k; keyup
1774266751.572199; a; keydown
1774266751.6360064; a; keyup
1774266751.764218; w; keydown
1774266751.79817; w; keyup
1774266751.8866937; a; keydown
1774266751.9821708; a; keyup
1774266752.482244; .; keydown
1774266752.5502496; Key.enter; keydown
1774266752.5899346; .; keyup
1774266752.673864; Key.enter; keyup
1774266753.5943167; Key.shift; keydown
1774266753.7226677; P; keydown
1774266753.7899365; P; keyup
1774266753.8002522; Key.shift; keyup
1774266754.1227968; Key.alt_r; keydown
1774266754.216731; o; keydown
1774266754.273863; Key.alt_r; keyup
1774266754.3138182; o; keyup
1774266754.3844376; Key.alt_r; keydown
1774266754.5287433; x; keydown
1774266754.6023815; Key.alt_r; keyup
1774266754.6445138; x; keyup
1774266754.6623068; n; keydown
1774266754.6959472; n; keyup
1774266754.7321541; i; keydown
1774266754.7397194; n; keydown
1774266754.7678921; n; keyup
1774266754.8120239; i; keyup
1774266754.838791; e; keydown
1774266754.9143307; e; keyup
1774266754.936658; j; keydown
1774266755.0183947; j; keyup
1774266755.0661821; Key.space; keydown
1774266755.1558118; Key.space; keyup
1774266755.2602031; w; keydown
1774266755.3163133; w; keyup
1774266755.3581674; Key.alt_r; keydown
1774266755.4487672; l; keydown
1774266755.4958482; Key.alt_r; keyup
1774266755.560417; l; keyup
1774266755.590406; Key.alt_r; keydown
1774266755.6621513; a; keydown
1774266755.7663155; a; keyup
1774266755.7695518; Key.alt_r; keyup
1774266755.9001348; c; keydown
1774266755.9785583; c; keyup
1774266756.0765543; z; keydown
1774266756.1777816; z; keyup
1774266756.222759; Key.space; keydown
1774266756.272124; Key.space; keyup
1774266756.4121752; t; keydown
1774266756.4903197; t; keyup
1774266756.6041522; Key.alt_r; keydown
1774266756.7461646; e; keydown
1774266756.8418033; e; keyup
1774266756.8978062; Key.alt_r; keyup
1774266757.0066466; s; keydown
1774266757.0823338; s; keyup
1774266757.098669; Key.space; keydown
1774266757.1497662; Key.space; keyup
1774266757.3101382; e; keydown
1774266757.397828; e; keyup
1774266757.6761022; Key.backspace; keydown
1774266757.7498152; Key.backspace; keyup
1774266757.8641727; i; keydown
1774266757.9322076; i; keyup
1774266757.9541626; e; keydown
1774266758.024083; e; keyup
1774266758.1567106; Key.backspace; keydown
1774266758.2097533; Key.backspace; keyup
1774266758.2722335; Key.backspace; keydown
1774266758.326082; Key.backspace; keyup
1774266758.4066427; Key.backspace; keydown
1774266758.4561357; Key.backspace; keyup
1774266758.7302575; Key.backspace; keydown
1774266758.7361522; Key.backspace; keyup
1774266758.8362162; Key.backspace; keydown
1774266758.8799014; Key.backspace; keyup
1774266758.9587252; Key.backspace; keydown
1774266759.0258374; Key.backspace; keyup
1774266759.30668; Key.backspace; keydown
1774266759.4022858; Key.backspace; keyup
1774266760.5604224; Key.space; keydown
1774266760.6242828; Key.space; keyup
