1774730466.0289514; Key.shift; keydown
1774730466.306707; W; keydown
1774730466.4426057; W; keyup
1774730466.4672983; Key.shift; keyup
1774730466.7285094; Key.space; keydown
1774730466.8236609; Key.space; keyup
1774730466.9825892; Key.shift; keydown
1774730467.1492684; S; keydown
1774730467.261373; S; keyup
1774730467.2949038; Key.shift; keyup
1774730467.4643555; z; keydown
1774730467.5766945; z; keyup
1774730467.7471752; c; keydown
1774730467.8252811; z; keydown
1774730467.890186; c; keyup
1774730467.963684; z; keyup
1774730468.1059012; e; keydown
1774730468.1724489; e; keyup
1774730468.3550923; b; keydown
1774730468.4360392; b; keyup
1774730468.4774234; r; keydown
1774730468.560536; r; keyup
1774730468.6861258; z; keydown
1774730468.787494; z; keyup
1774730468.9323597; e; keydown
1774730469.0058599; e; keyup
1774730469.1810827; s; keydown
1774730469.2337708; s; keyup
1774730469.4838421; z; keydown
1774730469.5779822; z; keyup
1774730469.680482; y; keydown
1774730469.7514782; y; keyup
1774730470.0329943; n; keydown
1774730470.1446817; i; keydown
1774730470.2190015; n; keyup
1774730470.283885; i; keyup
1774730470.3155265; e; keydown
1774730470.432548; e; keyup
1774730471.0530694; Key.space; keydown
1774730471.1377037; Key.space; keyup
1774730471.7787726; c; keydown
1774730471.863866; c; keyup
1774730471.9782226; h; keydown
1774730472.072832; h; keyup
1774730472.200671; r; keydown
1774730472.2712476; r; keyup
1774730472.4410138; z; keydown
1774730472.5368478; z; keyup
1774730472.700653; Key.ctrl_l; keydown
1774730472.7014325; Key.alt_gr; keydown
1774730472.9891636; ą; keydown
1774730473.0796497; ą; keyup
1774730473.0997305; Key.ctrl_l; keyup
1774730473.10046; Key.alt_gr; keyup
1774730473.2575684; s; keydown
1774730473.341322; s; keyup
1774730473.476113; z; keydown
1774730473.5638406; z; keyup
1774730473.7592897; c; keydown
1774730473.837401; z; keydown
1774730473.902057; c; keyup
1774730474.008599; z; keyup
1774730474.2189376; Key.space; keydown
1774730474.3259814; Key.space; keyup
1774730474.848895; b; keydown
1774730474.9432018; b; keyup
1774730475.1402633; r; keydown
1774730475.2920835; r; keyup
1774730475.5884671; z; keydown
1774730475.6894789; z; keyup
1774730475.7768052; m; keydown
1774730475.8495142; m; keyup
1774730475.9956653; i; keydown
1774730476.0652928; i; keyup
1774730476.149226; Key.space; keydown
1774730476.2505343; Key.space; keyup
1774730476.4710846; w; keydown
1774730476.6132622; w; keyup
1774730476.6323733; Key.space; keydown
1774730476.7412956; Key.space; keyup
1774730476.9671247; t; keydown
1774730477.0387821; t; keyup
1774730477.1609614; r; keydown
1774730477.2332416; r; keyup
1774730477.3741367; z; keydown
1774730477.4951882; z; keyup
1774730477.6332703; c; keydown
1774730477.7137165; c; keyup
1774730477.8043563; i; keydown
1774730477.8717377; i; keyup
1774730477.9994495; n; keydown
1774730478.105094; i; keydown
1774730478.1783903; n; keyup
1774730478.246703; e; keydown
1774730478.2518015; i; keyup
1774730478.3543265; e; keyup
1774730479.048395; .; keydown
1774730479.1151037; .; keyup
1774730479.8586028; Key.enter; keydown
1774730479.9217823; Key.enter; keyup
1774730480.6874392; Key.shift; keydown
1774730481.0574794; B; keydown
1774730481.1820219; B; keyup
1774730481.2265933; Key.shift; keyup
1774730481.3906524; i; keydown
1774730481.4482293; i; keyup
1774730481.5596764; o; keydown
1774730481.638405; o; keyup
1774730481.7628515; m; keydown
1774730481.836475; m; keyup
1774730481.910463; e; keydown
1774730481.9912515; e; keyup
1774730482.1833677; t; keydown
1774730482.250666; t; keyup
1774730482.363226; r; keydown
1774730482.4411917; r; keyup
1774730482.6373246; i; keydown
1774730482.7346969; i; keyup
1774730482.8337855; a; keydown
1774730482.9267726; a; keyup
1774730483.0657444; Key.space; keydown
1774730483.1403508; Key.space; keyup
1774730483.3168929; b; keydown
1774730483.3892078; b; keyup
1774730483.4987597; e; keydown
1774730483.5883226; e; keyup
1774730483.708032; h; keydown
1774730483.801908; h; keyup
1774730483.834729; a; keydown
1774730483.940583; a; keyup
1774730484.3253999; w; keydown
1774730484.418554; w; keyup
1774730484.5673134; i; keydown
1774730484.6525133; i; keyup
1774730484.764251; o; keydown
1774730484.846644; o; keyup
1774730484.93096; r; keydown
1774730485.0185206; r; keyup
1774730485.1429083; a; keydown
1774730485.1911516; a; keyup
1774730485.2419713; l; keydown
1774730485.3903615; l; keyup
1774730485.5245202; n; keydown
1774730485.6214414; n; keyup
1774730485.6711876; a; keydown
1774730485.7493045; a; keyup
1774730485.84309; Key.space; keydown
1774730485.912684; Key.space; keyup
1774730486.9873362; j; keydown
1774730487.065248; j; keyup
1774730487.1464262; e; keydown
1774730487.2506099; e; keyup
1774730487.3565483; s; keydown
1774730487.4418778; s; keyup
1774730487.634004; t; keydown
1774730487.7198117; t; keyup
1774730487.8394542; Key.space; keydown
1774730487.9211438; Key.space; keyup
1774730488.0864463; b; keydown
1774730488.1713705; b; keyup
1774730488.2275722; a; keydown
1774730488.3279045; a; keyup
1774730488.7735267; d; keydown
1774730488.9180074; z; keydown
1774730488.9516306; d; keyup
1774730489.0736866; z; keyup
1774730489.1319888; o; keydown
1774730489.2148256; o; keyup
1774730489.2594697; Key.space; keydown
1774730489.3520691; Key.space; keyup
1774730489.622211; c; keydown
1774730489.7002993; c; keyup
1774730489.8275707; i; keydown
1774730489.89499; i; keyup
1774730489.966435; e; keydown
1774730490.0463939; e; keyup
1774730490.116072; k; keydown
1774730490.1949859; k; keyup
1774730490.205827; a; keydown
1774730490.3370867; a; keyup
1774730490.3804243; w; keydown
1774730490.4872339; a; keydown
1774730490.53954; w; keyup
1774730490.643644; a; keyup
1774730491.1685038; .; keydown
1774730491.2438855; .; keyup
1774730491.7261786; Key.enter; keydown
1774730491.8203816; Key.enter; keyup
1774730493.3027952; Key.shift; keydown
1774730493.566616; P; keydown
1774730493.648688; P; keyup
1774730493.6908307; Key.shift; keyup
1774730493.9645264; Key.ctrl_l; keydown
1774730493.9659956; Key.alt_gr; keydown
1774730494.2146714; ó; keydown
1774730494.3099551; ó; keyup
1774730494.4681158; ź; keydown
1774730494.5590315; ź; keyup
1774730494.6195066; Key.ctrl_l; keyup
1774730494.6202784; Key.alt_gr; keyup
1774730494.8050344; n; keydown
1774730494.9169526; i; keydown
1774730494.995887; n; keyup
1774730495.0685303; i; keyup
1774730495.127036; e; keydown
1774730495.2074637; e; keyup
1774730495.2968075; j; keydown
1774730495.3796954; j; keyup
1774730495.5335333; Key.space; keydown
1774730495.623664; Key.space; keyup
1774730495.8726525; w; keydown
1774730495.9652886; w; keyup
1774730496.1404235; Key.ctrl_l; keydown
1774730496.1412158; Key.alt_gr; keydown
1774730496.366556; ł; keydown
1774730496.4514582; ł; keyup
1774730496.5764756; ą; keydown
1774730496.66821; ą; keyup
1774730496.7548091; Key.ctrl_l; keyup
1774730496.7557864; Key.alt_gr; keyup
1774730496.8907068; c; keydown
1774730497.0094173; z; keydown
1774730497.0708187; c; keyup
1774730497.1542633; z; keyup
1774730497.2746837; Key.space; keydown
1774730497.3596354; Key.space; keyup
1774730497.5358436; t; keydown
1774730497.61642; t; keyup
1774730497.7119582; Key.ctrl_l; keydown
1774730497.712815; Key.alt_gr; keydown
1774730497.8869622; ę; keydown
1774730497.9795232; ę; keyup
1774730498.045947; Key.ctrl_l; keyup
1774730498.046855; Key.alt_gr; keyup
1774730498.1595948; Key.space; keydown
1774730498.2264538; Key.space; keyup
1774730498.3416643; s; keydown
1774730498.4246707; s; keyup
1774730498.5107322; i; keydown
1774730498.588398; i; keyup
1774730498.6253402; e; keydown
1774730498.7172868; e; keyup
1774730498.8354194; Key.ctrl_l; keydown
1774730498.8362384; Key.alt_gr; keydown
1774730498.998718; ć; keydown
1774730499.1166215; ć; keyup
1774730499.143722; Key.ctrl_l; keyup
1774730499.1446927; Key.alt_gr; keyup
1774730499.28997; ,; keydown
1774730499.3555584; ,; keyup
1774730499.4794896; Key.space; keydown
1774730499.5711884; Key.space; keyup
1774730501.19551; p; keydown
1774730501.307083; p; keyup
