1774730156.0930874; Key.shift; keydown
1774730156.3179562; W; keydown
1774730156.3928921; W; keyup
1774730156.4168122; Key.shift; keyup
1774730156.6777964; Key.space; keydown
1774730156.7584772; Key.space; keyup
1774730156.9598603; Key.shift; keydown
1774730157.1336334; S; keydown
1774730157.2272897; S; keyup
1774730157.2356997; Key.shift; keyup
1774730157.4023943; z; keydown
1774730157.4818048; z; keyup
1774730158.4001052; c; keydown
1774730158.499188; z; keydown
1774730158.5237017; c; keyup
1774730158.6180294; z; keyup
1774730158.781649; e; keydown
1774730158.849025; e; keyup
1774730159.0290964; b; keydown
1774730159.0916421; b; keyup
1774730159.2111244; r; keydown
1774730159.306898; r; keyup
1774730159.4283977; z; keydown
1774730159.539365; z; keyup
1774730159.6381454; e; keydown
1774730159.7193816; e; keyup
1774730159.8716865; s; keydown
1774730159.965761; s; keyup
1774730160.1313992; z; keydown
1774730160.202462; z; keyup
1774730160.3028424; y; keydown
1774730160.377649; y; keyup
1774730160.7060876; n; keydown
1774730160.7868114; n; keyup
1774730160.9191258; i; keydown
1774730160.995871; i; keyup
1774730161.103292; e; keydown
1774730161.1760552; e; keyup
1774730161.2854505; Key.space; keydown
1774730161.357016; Key.space; keyup
1774730162.0029187; c; keydown
1774730162.0959938; c; keyup
1774730162.5625393; h; keydown
1774730162.6477258; h; keyup
1774730162.771302; r; keydown
1774730162.8495257; r; keyup
1774730163.077708; z; keydown
1774730163.1691847; z; keyup
1774730163.4565344; Key.ctrl_l; keydown
1774730163.458287; Key.alt_gr; keydown
1774730163.6732717; ą; keydown
1774730163.754095; ą; keyup
1774730163.7948112; Key.ctrl_l; keyup
1774730163.7958925; Key.alt_gr; keyup
1774730163.9032483; s; keydown
1774730163.9750934; s; keyup
1774730164.127688; z; keydown
1774730164.1928272; z; keyup
1774730164.3513353; c; keydown
1774730164.4482272; z; keydown
1774730164.4662116; c; keyup
1774730164.5635583; z; keyup
1774730164.713609; Key.space; keydown
